period_begin,asset_value_momentum,remote_work_share
2019-01-31,0.0,0.0
2019-02-28,0.0,0.0
2019-03-31,-0.0521414205132825,0.0
2019-04-30,-0.0172287943542257,0.0
2019-05-31,0.1179480251703604,0.0
2019-06-30,0.040552100475969,0.0
2019-07-31,-0.0771766227167556,0.0
2019-08-31,0.0,0.0
2019-09-30,0.0,0.26
2019-10-31,-0.3483295824885609,0.26
2019-11-30,-0.0952188707537921,0.26
2019-12-31,0.6960101976955235,0.0
2020-01-31,0.0,0.0
2020-02-29,0.0,0.17
2020-03-31,0.0,0.17
2020-04-30,-0.6972852730031072,0.36
2020-05-31,2.3034402056371195,0.51
2020-06-30,-0.0839685729114211,0.51
2020-07-31,-0.1633456334702958,0.82
2020-08-31,0.3047987872080364,0.77
2020-09-30,0.0,1.28
2020-10-31,0.0,1.43
2020-11-30,0.8752145636245083,1.58
2020-12-31,-0.4667276911143703,1.73
2021-01-31,0.0,1.83
2021-02-28,0.0186131204947617,2.19
2021-03-31,0.0345278088839118,2.19
2021-04-30,-0.159917499181687,2.24
2021-05-31,0.1603538410343132,2.55
2021-06-30,0.0396754223786137,2.81
2021-07-31,-0.0512095283222397,2.66
2021-08-31,0.1381133832107861,2.74
2021-09-30,-0.1155384396504237,2.36
2021-10-31,-0.0255238528872749,3.31
2021-11-30,0.0220651243399752,2.68
2021-12-31,-0.6114083858200896,3.01
2022-01-31,1.5331469862968277,1.9
2022-02-28,0.0,2.23
2022-03-31,0.1712656456154209,2.89
2022-04-30,-0.4646760052316606,3.54
2022-05-31,0.62975,4.2
2022-06-30,0.1216549534080486,3.7
2022-07-31,-0.2009122593812173,3.85
2022-08-31,0.227750868272073,3.94
2022-09-30,0.0123240235948678,5.46
2022-10-31,0.2301857640643183,5.8
2022-11-30,-0.5066359980166382,6.36
2022-12-31,0.0879144383407795,5.75
2023-01-31,0.3304251909284799,6.33
2023-02-28,0.0514844667580374,7.72
2023-03-31,0.1908289932254689,8.12
2023-04-30,0.2938095238095233,9.25
2023-05-31,-0.160467320671973,8.79
2023-06-30,-0.2647419483939036,9.55
2023-07-31,0.2920956936822898,9.43
2023-08-31,-0.4689608636977058,8.86
2023-09-30,0.4574000907222588,
2023-10-31,,
2023-11-30,,
2023-12-31,,
2024-01-31,,
2024-02-29,,
2024-03-31,,
2024-04-30,,
2024-05-31,,
2024-06-30,,
2024-07-31,,
2024-08-31,,
2024-09-30,,
2024-10-31,,
2024-11-30,,
2024-12-31,,
2025-01-31,,
2025-02-28,,
2025-03-31,,
2025-04-30,,
2025-05-31,,
2025-06-30,,
2025-07-31,,
2025-08-31,,
2025-09-30,,
2025-10-31,,
2025-11-30,,
2025-12-31,,
