period_begin,asset_value_momentum,occupancy,rank_desirability,remote_work_share
2019-01-31,0.00384404,0.93431995,25.0,5.0
2019-02-28,0.00384404,0.93301413,25.0,5.4
2019-03-31,0.00384404,0.93301413,25.0,5.76
2019-04-30,0.00500377,0.93301413,25.0,5.7
2019-05-31,0.00500377,0.93301413,25.0,5.18
2019-06-30,0.00536669,0.93301413,25.0,4.98
2019-07-31,0.00536669,0.93301413,25.0,5.4
2019-08-31,-0.00466495,0.93005993,24.0,4.66
2019-09-30,-0.00466495,0.93005993,24.0,5.37
2019-10-31,0.01296877,0.93,24.0,4.88
2019-11-30,0.01296877,0.93,24.0,4.76
2019-12-31,0.01296877,0.93,24.0,5.07
2020-01-31,0.01249285,0.93005772,24.0,4.78
2020-02-29,0.01249285,0.92411691,24.0,4.99
2020-03-31,0.01249285,0.92411691,24.0,5.86
2020-04-30,0.00690967,0.92810265,24.0,12.18
2020-05-31,-0.15575205,0.92810265,24.0,11.57
2020-06-30,-0.15575205,0.92810265,24.0,10.71
2020-07-31,-0.15575206,0.92907341,24.0,11.74
2020-08-31,-0.15623976,0.92907341,18.0,12.78
2020-09-30,-0.17239557,0.92907341,18.0,12.94
2020-10-31,-0.17239557,0.92907341,18.0,13.6
2020-11-30,-0.17239557,0.92907341,18.0,12.41
2020-12-31,-0.17239557,0.92907341,18.0,14.03
2021-01-31,-0.14215323,0.929,18.0,13.91
2021-02-28,-0.10610724,0.90891251,24.0,15.05
2021-03-31,-0.10610724,0.90891251,24.0,14.35
2021-04-30,-0.11361936,0.91071637,24.0,13.29
2021-05-31,-0.11361936,0.91071637,24.0,12.36
2021-06-30,-0.11361936,0.91071637,24.0,11.97
2021-07-31,0.09375902,0.90956489,24.0,11.13
2021-08-31,0.06977532,0.90956489,24.0,12.61
2021-09-30,0.06977532,0.90956489,24.0,12.6
2021-10-31,0.21002524,0.91034984,24.0,12.73
2021-11-30,0.21002524,0.91034984,24.0,13.95
2021-12-31,0.21002524,0.91034984,24.0,14.33
2022-01-31,0.22692338,0.91020269,24.0,15.84
2022-02-28,0.22998143,0.89682616,28.0,15.45
2022-03-31,0.22998143,0.89682616,28.0,13.7
2022-04-30,0.29012295,0.89627915,28.0,16.26
2022-05-31,0.29012295,0.89627915,28.0,15.62
2022-06-30,0.29012295,0.89627915,28.0,14.89
2022-07-31,0.21855219,0.89537735,28.0,14.52
2022-08-31,0.13281847,0.89537735,31.0,12.8
2022-09-30,-0.00879281,0.89530501,31.0,14.93
2022-10-31,-0.00879281,0.89530501,31.0,15.96
2022-11-30,-0.09473419,0.89530501,31.0,16.58
2022-12-31,-0.09473419,0.89530501,31.0,15.91
2023-01-31,-0.09323348,0.90749326,31.0,15.49
2023-02-28,-0.09069508,0.94829169,33.0,15.13
2023-03-31,-0.09069508,0.94829169,33.0,13.66
2023-04-30,-0.14663668,0.95183146,33.0,14.0
2023-05-31,-0.14663668,0.95183146,33.0,12.66
2023-06-30,-0.14663668,0.95183146,33.0,12.47
2023-07-31,-0.061811,0.95183146,33.0,11.64
2023-08-31,-0.06337512,0.95183142,33.0,11.64
2023-09-30,,,,
2023-10-31,,,,
2023-11-30,,,,
2023-12-31,,,,
2024-01-31,,,,
2024-02-29,,,,
2024-03-31,,,,
2024-04-30,,,,
2024-05-31,,,,
2024-06-30,,,,
2024-07-31,,,,
2024-08-31,,,,
2024-09-30,,,,
2024-10-31,,,,
2024-11-30,,,,
2024-12-31,,,,
2025-01-31,,,,
2025-02-28,,,,
2025-03-31,,,,
2025-04-30,,,,
2025-05-31,,,,
2025-06-30,,,,
2025-07-31,,,,
2025-08-31,,,,
2025-09-30,,,,
2025-10-31,,,,
2025-11-30,,,,
2025-12-31,,,,
