period_begin,occupancy,age_median,airport_distance,airport_volume,railroad_distance,asset_value_momentum,rank_desirability,rank_fiscal_health_tax,CPI,Inflation,Avg_household_size,Median_household_income,Employment_in_industry,Employment_in_services,Employment_in_agriculture,Labor_force_participation_rate,Real_GDP_per_capita,Real_GDP_per_worker,Prop_GVA_industries,Prop_GVA_construction,Male_15_64,Female_15_64,Prop_further_educ,Pop_growth,Real_GDP_growth,Unemp_growth,remote_work_share,State,City,Property_Type
2019-01-31,0.93431995,36.87411016,9.75227246,2447272357.0,2.55350761,0.00384404,25.0,38.0,121.34,3.06,3.01,77774.0,12.34,87.53,0.12,62.2,67633.87,166452.26,38.27,3.48,-0.42,-0.44,61.38,-0.36,2.43,-4.76,5.0,CA,Los Angeles,Mall
2019-02-28,0.93301413,36.87411016,9.75227246,2447272357.0,2.55350761,0.00384404,25.0,34.0,121.34,3.06,3.01,77774.0,12.34,87.53,0.12,62.2,67633.87,166452.26,38.27,3.48,-0.42,-0.44,61.38,-0.36,2.43,-4.76,5.4,CA,Los Angeles,Mall
2019-03-31,0.93301413,36.87411016,9.74662053,2447272357.0,2.55152836,0.00384404,25.0,34.0,121.34,3.06,3.01,77774.0,12.34,87.53,0.12,62.2,67633.87,166452.26,38.27,3.48,-0.42,-0.44,61.38,-0.36,2.43,-4.76,5.76,CA,Los Angeles,Mall
2019-04-30,0.93301413,36.87411016,9.74662053,2447272357.0,2.55152836,0.00500377,25.0,34.0,121.34,3.06,3.01,77774.0,12.34,87.53,0.12,62.2,67633.87,166452.26,38.27,3.48,-0.42,-0.44,61.38,-0.36,2.43,-4.76,5.7,CA,Los Angeles,Mall
2019-05-31,0.93301413,36.87411016,9.74662053,2447272357.0,2.55152836,0.00500377,25.0,34.0,121.34,3.06,3.01,77774.0,12.34,87.53,0.12,62.2,67633.87,166452.26,38.27,3.48,-0.42,-0.44,61.38,-0.36,2.43,-4.76,5.18,CA,Los Angeles,Mall
2019-06-30,0.93301413,36.87411016,9.74662053,2447272357.0,2.55152836,0.00536669,25.0,34.0,121.34,3.06,3.01,77774.0,12.34,87.53,0.12,62.2,67633.87,166452.26,38.27,3.48,-0.42,-0.44,61.38,-0.36,2.43,-4.76,4.98,CA,Los Angeles,Mall
2019-07-31,0.93301413,36.87411016,9.74662053,2447272357.0,2.55152836,0.00536669,25.0,34.0,121.34,3.06,3.01,77774.0,12.34,87.53,0.12,62.2,67633.87,166452.26,38.27,3.48,-0.42,-0.44,61.38,-0.36,2.43,-4.76,5.4,CA,Los Angeles,Mall
2019-08-31,0.93005993,37.03196031,9.87693533,3368392894.0,2.65035046,-0.00466495,24.0,36.0,121.34,3.06,3.01,77774.0,12.34,87.53,0.12,62.2,67633.87,166452.26,38.27,3.48,-0.42,-0.44,61.38,-0.36,2.43,-4.76,4.66,CA,Los Angeles,Mall
2019-09-30,0.93005993,37.03196031,9.87693533,3368392894.0,2.65035046,-0.00466495,24.0,36.0,121.34,3.06,3.01,77774.0,12.34,87.53,0.12,62.2,67633.87,166452.26,38.27,3.48,-0.42,-0.44,61.38,-0.36,2.43,-4.76,5.37,CA,Los Angeles,Mall
2019-10-31,0.93,37.03196031,9.87693533,3368392894.0,2.65035046,0.01296877,24.0,36.0,121.34,3.06,3.01,77774.0,12.34,87.53,0.12,62.2,67633.87,166452.26,38.27,3.48,-0.42,-0.44,61.38,-0.36,2.43,-4.76,4.88,CA,Los Angeles,Mall
