period_begin,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,pending_sales,new_listings,inventory,months_of_supply,median_dom,avg_sale_to_list,sold_above_list,price_drops,off_market_in_two_weeks,remote_work_share,asset_value_momentum
2019-01-31,415483.3333333333,424146.6666666667,264.6554035917621,253.0939867208453,15.0,18.666666666666668,17.666666666666668,43.0,2.5,31.33333333333333,0.9898411121612564,0.1978021978021978,0.3282501938485396,0.4936507936507936,1.42,0.0
2019-02-28,397083.3333333333,343031.6666666667,190.26503969814232,199.46636048443145,19.0,20.33333333333333,27.666666666666668,43.66666666666666,2.066666666666667,35.333333333333336,1.0145364622107484,0.2497789566755083,0.2562868716526656,0.6607744107744108,1.62,-0.2810838656004502
2019-03-31,351166.6666666667,405500.0,238.3433110257428,205.1895777232397,21.666666666666668,24.33333333333333,34.333333333333336,46.0,1.933333333333333,27.666666666666668,0.9875416222788282,0.2336882336882336,0.3253295668549905,0.6904761904761904,2.03,0.2526910429991615
2019-04-30,272500.0,284500.0,148.281876039764,153.1208525250904,40.5,35.5,52.0,73.5,2.05,23.0,0.9887277908302186,0.1972027972027971,0.2306338028169014,0.6216329966329966,1.83,-0.3778643277144518
2019-05-31,351916.6666666667,389658.3333333333,223.4233810099635,184.7893363049025,28.33333333333333,33.333333333333336,48.0,63.66666666666666,3.766666666666667,12.0,0.98632759460378,0.1602787456445993,0.3237911143838978,0.4574252136752136,1.5,0.5067477359812278
2019-06-30,315625.0,314083.3333333333,203.8011424932249,162.26313676024475,25.5,30.666666666666668,51.0,60.0,2.275,22.25,0.9859403664485497,0.2299545282303902,0.295640349988176,0.5478021978021977,1.47,-0.0878253584205833
2019-07-31,295000.0,334133.3333333333,172.3973244300958,158.49780281314997,22.75,33.5,65.0,96.33333333333331,4.933333333333334,45.75,0.9799013436233872,0.2657103825136612,0.2583771370628014,0.2509309831181728,1.22,-0.1540904907545994
2019-08-31,278583.3333333333,388333.3333333333,186.1998515329304,167.3098357852061,47.0,55.66666666666666,63.333333333333336,97.33333333333331,3.8333333333333335,55.0,0.9836685925836978,0.1840449438202247,0.2412806026365348,0.253584229390681,1.11,0.0800623046121071
2019-09-30,347800.0,332116.6666666667,259.89476255056,170.22754607993852,50.66666666666666,48.0,51.0,93.66666666666669,2.2,23.666666666666668,0.98495245679982,0.1885385385385385,0.2119527059286094,0.4597578347578347,1.86,0.3957839408083323
2019-10-31,317385.1666666667,336768.1666666667,193.39437696574663,171.95502700506788,50.0,43.333333333333336,59.66666666666666,96.33333333333331,2.6666666666666665,33.0,0.989690224374783,0.2349378743184052,0.255035023456076,0.5311838876195312,2.06,-0.2558742813136774
2019-11-30,357138.1666666667,343600.0,184.7377866907351,169.45035165985345,44.0,40.0,28.0,74.66666666666667,1.7999999999999998,28.666666666666668,0.989066398115276,0.3144946808510638,0.2420119382022472,0.3692973692973693,1.97,-0.0447613338651762
2019-12-31,241075.0,266950.0,148.3376909530446,152.2584276871426,61.5,50.0,38.5,77.0,1.9,21.0,0.9860462903633956,0.1593159315931593,0.1886446886446885,0.3940870695256659,2.27,-0.1970365477996495
2020-01-31,337500.0,361296.0,232.4928218022292,168.4529302785301,39.0,35.0,47.333333333333336,54.66666666666666,1.7,32.0,0.999921520154164,0.2978489159891599,0.2185886241150733,0.5472925457102672,2.53,0.567321294463343
2020-02-29,319208.3333333333,454316.6666666667,227.24901420881216,234.21495951340543,35.666666666666664,38.333333333333336,46.0,50.333333333333336,1.5666666666666669,37.66666666666666,0.9953538785512134,0.3308966861598441,0.2393442622950819,0.8083763625932301,2.76,-0.0225547075078201
2020-03-31,388666.6666666667,470333.3333333333,269.5515360850173,272.0058246611516,46.66666666666666,51.0,62.66666666666666,59.333333333333336,2.033333333333333,67.0,0.9977691398587868,0.326776537302853,0.225575094822915,0.6573742540494457,2.73,0.1861505187315559
2020-04-30,395666.6666666667,429930.0,263.22241417717674,209.097638109008,40.0,37.0,44.66666666666666,63.333333333333336,3.2,9.333333333333334,0.989543727779706,0.2154203323558162,0.2020050125313282,0.3657724505327245,4.34,-0.0234801923215318
2020-05-31,373083.3333333333,426058.6666666667,248.13461787829647,265.98722644775813,39.0,62.66666666666666,74.33333333333333,69.33333333333333,1.6333333333333335,16.666666666666668,0.992347376836091,0.2486581751181606,0.3336315789473684,0.58227237654321,4.59,-0.0573195726740982
2020-06-30,424558.3333333333,453116.6666666667,270.61517974249847,250.3544103180189,62.66666666666666,70.33333333333333,73.66666666666667,66.0,1.1333333333333333,14.333333333333334,0.9862785991192003,0.2455549741264026,0.2769607843137254,0.5844047905151005,4.77,0.090598248871619
2020-07-31,381277.8333333333,421925.6666666667,282.9787568549527,180.92297088622647,79.66666666666667,71.0,76.66666666666667,66.66666666666667,2.1,14.0,1.0025348788029558,0.35669002335669,0.2891534391534391,0.6372693032015065,4.82,0.0456869312513017
2020-08-31,386233.3333333333,457599.8333333333,252.3862017113929,245.9784087086637,65.0,64.0,69.0,67.66666666666667,1.6666666666666667,8.333333333333334,0.9973469875701992,0.3587059763953543,0.324028919278382,0.6033318436863796,4.51,-0.1081090166752011
2020-09-30,378333.3333333333,473083.3333333333,239.5674773335686,281.101173148838,60.66666666666666,60.333333333333336,60.333333333333336,61.66666666666666,1.2666666666666668,13.333333333333334,0.9916784376484206,0.3374985928177417,0.3191966503441912,0.4936564575280007,5.22,-0.0507901156675858
