period_begin,asset_value_momentum,remote_work_share
2019-01-31,0.0,0.47
2019-02-28,-0.2099282621523114,1.57
2019-03-31,0.6487997475132956,2.52
2019-04-30,-0.3035084497282742,2.79
2019-05-31,-0.2413172630958476,2.61
2019-06-30,0.2323824769796809,2.28
2019-07-31,0.4440980469780946,3.19
2019-08-31,0.0359403603052024,3.69
2019-09-30,0.0471836982010223,4.13
2019-10-31,-0.3150426584797496,3.2
2019-11-30,-0.1186323729247874,2.54
2019-12-31,0.441868821316121,2.08
2020-01-31,-0.2008595649907357,2.29
2020-02-29,0.2891534037785157,2.61
2020-03-31,0.1207058030995917,2.77
2020-04-30,-0.1722759773278143,3.34
2020-05-31,0.1193067134346441,3.7
2020-06-30,-0.013043614512016,4.82
2020-07-31,0.1473207948838788,5.58
2020-08-31,0.018717881427158,6.48
2020-09-30,-0.2197760722581648,6.92
2020-10-31,0.0071283899791216,7.35
2020-11-30,0.0437724669481749,7.29
2020-12-31,0.3731622785925015,6.9
2021-01-31,-0.2640470120420002,6.61
2021-02-28,-0.4322685916179564,7.65
2021-03-31,0.8626615645719031,8.46
2021-04-30,-0.3280677764565993,9.19
2021-05-31,-0.2876423546664833,9.17
2021-06-30,1.3089147166048671,9.22
2021-07-31,0.011961941419019,8.52
2021-08-31,-0.0984164757742471,7.63
2021-09-30,0.1142992819817871,7.59
2021-10-31,-0.1689608329708178,7.77
2021-11-30,0.1150730298817521,8.01
2021-12-31,0.0,8.51
2022-01-31,0.0,8.49
2022-02-28,0.2098309042351558,7.94
2022-03-31,-0.0561996829649089,6.84
2022-04-30,-0.1022826579476339,7.55
2022-05-31,0.2042455410188544,8.5
2022-06-30,-0.3404981837458278,9.68
2022-07-31,0.0211754585888144,9.84
2022-08-31,0.3144494753191893,9.42
2022-09-30,-0.2623325177894046,9.14
2022-10-31,0.638916719745223,10.4
2022-11-30,0.6289571929526354,10.64
2022-12-31,-0.5334420880913538,10.78
2023-01-31,0.9869324673762696,9.28
2023-02-28,-0.157433058249696,10.25
2023-03-31,-0.0688403074520456,10.36
2023-04-30,-0.2285481585564304,9.96
2023-05-31,-0.056743061754968,9.52
2023-06-30,-0.0142499838732499,10.17
2023-07-31,0.0873767600050479,10.41
2023-08-31,-0.3600496696431366,10.33
2023-09-30,0.6538848230410561,9.27
2023-10-31,,
2023-11-30,,
2023-12-31,,
2024-01-31,,
2024-02-29,,
2024-03-31,,
2024-04-30,,
2024-05-31,,
2024-06-30,,
2024-07-31,,
2024-08-31,,
2024-09-30,,
2024-10-31,,
2024-11-30,,
2024-12-31,,
2025-01-31,,
2025-02-28,,
2025-03-31,,
2025-04-30,,
2025-05-31,,
2025-06-30,,
2025-07-31,,
2025-08-31,,
2025-09-30,,
2025-10-31,,
2025-11-30,,
2025-12-31,,
