period_begin,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,pending_sales,new_listings,inventory,months_of_supply,median_dom,avg_sale_to_list,sold_above_list,price_drops,off_market_in_two_weeks,remote_work_share,asset_value_momentum,State,City,Property_Type
2019-01-31,93000.0,145000.0,89.04405979543665,93.03030303030305,2.0,2.0,1.0,4.0,2.0,86.0,0.9642989528310628,0.0,0.25,0.0,0.26,0.0,MD,Hagerstown,Condo
2019-02-28,112000.0,159900.0,107.17703349282296,105.46875,1.0,1.0,2.0,4.0,4.0,3.0,0.9747606614447344,0.0,0.25,1.0,1.01,0.20364046449638162,MD,Hagerstown,Condo
2019-03-31,117000.0,169900.0,111.96172248803828,95.98930481283422,1.0,,1.0,5.0,5.0,103.0,1.0182767624020888,1.0,,,1.68,0.044642857142857206,MD,Hagerstown,Condo
2019-04-30,117900.0,155000.0,110.10000784375244,98.69241279193886,3.0,3.0,3.0,5.0,1.7,56.0,0.9869771243864082,0.0,0.2,0.3333333333333333,1.42,-0.01662813507075811,MD,Hagerstown,Condo
2019-05-31,107000.0,160500.0,102.39234449760764,100.4304587688734,1.0,2.0,5.0,8.0,8.0,43.0,0.8916666666666667,0.0,0.125,0.5,0.76,-0.07000601995490385,MD,Hagerstown,Condo
2019-06-30,78000.0,169900.0,96.3684210526316,96.59253067826742,3.0,3.0,9.0,14.0,4.7,9.0,0.9753383712763316,0.0,0.2142857142857142,0.0,0.09,-0.05883177570093423,MD,Hagerstown,Condo
2019-07-31,65000.0,169900.0,102.45901639344262,103.90625,3.0,4.0,3.0,13.0,4.3,47.0,0.9593492031312796,0.3333333333333333,0.1538461538461538,0.0,0.09,0.06320115318154529,MD,Hagerstown,Condo
2019-08-31,115000.0,,111.00478468899522,,5.0,2.0,,9.0,1.8,40.0,0.9685722411106208,0.2,0.2222222222222222,0.5,0.07,0.08340669856459337,MD,Hagerstown,Condo
2019-09-30,101750.0,164900.0,106.14754098360656,95.64327485380116,2.0,,1.0,9.0,4.5,52.0,0.9611295175061044,0.0,0.4444444444444444,,0.07,-0.04375706613906161,MD,Hagerstown,Condo
2019-10-31,,,117.11478729947675,,,,,,,,,,,,0.07,0.10332077610317847,MD,Hagerstown,Condo
2019-11-30,61000.0,160000.0,79.99808296909745,94.75713122735324,3.0,1.0,1.0,9.0,3.0,99.0,0.9637956535746712,0.3333333333333333,0.5555555555555555,0.0,0.29,-0.3169258569839466,MD,Hagerstown,Condo
2019-12-31,104000.0,,90.1639344262295,,3.0,1.0,,8.0,2.7,134.0,0.9409396533839413,0.0,,0.0,0.65,0.12707618832640066,MD,Hagerstown,Condo
2020-01-31,117500.0,190000.0,112.4401913875598,97.22222222222224,1.0,,2.0,7.0,7.0,104.0,1.0226283724978242,1.0,,,1.15,0.2470639408438453,MD,Hagerstown,Condo
2020-02-29,59500.0,179900.0,117.11478729947675,93.10674964097656,1.0,3.0,6.0,6.0,6.0,3.0,0.9444444444444444,0.0,0.1666666666666666,0.6666666666666666,1.26,0.04157406576981448,MD,Hagerstown,Condo
2020-03-31,98750.0,169900.0,112.4401913875598,105.91133004926108,2.0,2.0,6.0,10.0,5.0,58.0,0.9561254253767622,0.0,0.2,1.0,2.0,-0.03991465142624073,MD,Hagerstown,Condo
2020-04-30,75000.0,191000.0,62.60869565217392,109.49675324675324,3.0,1.0,1.0,10.0,3.3,20.0,0.922472625413802,0.0,,0.0,1.5,-0.44318223866789996,MD,Hagerstown,Condo
2020-05-31,132950.0,171950.0,108.97540983606558,102.77777777777776,2.0,3.0,1.0,7.0,3.5,40.0,0.9878484631879912,0.0,,0.0,1.52,0.7405794626593807,MD,Hagerstown,Condo
