period_begin,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,pending_sales,new_listings,inventory,months_of_supply,median_dom,avg_sale_to_list,sold_above_list,price_drops,off_market_in_two_weeks,remote_work_share,asset_value_momentum,State,City,Property_Type
2019-01-31,270000.0,319900.0,118.83802816901408,162.38578680203045,1.0,3.0,2.0,1.0,1.0,39.0,0.75,0.0,1.0,0.6666666666666666,0.72,0.0,UT,Midvale,Multi-Family (2-4 Unit)
2019-02-28,383000.0,335000.0,155.72232645403378,162.08333333333334,5.0,3.0,4.0,1.0,0.2,98.0,0.9877255732644716,0.4,,0.6666666666666666,0.72,0.31037453964283235,UT,Midvale,Multi-Family (2-4 Unit)
2019-03-31,389000.0,,162.08333333333334,,1.0,1.0,,,,3.0,1.0,0.0,,1.0,1.49,0.04084839357429715,UT,Midvale,Multi-Family (2-4 Unit)
2019-04-30,441500.0,302500.0,165.47976011994004,173.01700963799254,1.0,,3.0,3.0,3.0,5.0,1.0269830193068157,1.0,0.3333333333333333,,0.77,0.02095481822070977,UT,Midvale,Multi-Family (2-4 Unit)
2019-05-31,303250.0,,226.24801668919315,,2.0,2.0,,1.0,0.5,28.0,0.986246179494304,0.0,1.0,0.0,0.84,0.3672247078748976,UT,Midvale,Multi-Family (2-4 Unit)
2019-06-30,420000.0,325000.0,129.87012987012986,167.98262800417973,1.0,2.0,2.0,1.0,1.0,58.0,1.0,0.0,,0.5,0.08,-0.4259833444262269,UT,Midvale,Multi-Family (2-4 Unit)
2019-07-31,472187.5,314900.0,146.2787356321839,159.70031545741324,2.0,1.0,1.0,1.0,0.5,9.0,0.9789111763426832,0.0,,1.0,0.08,0.12634626436781615,UT,Midvale,Multi-Family (2-4 Unit)
2019-08-31,,,204.59967726833625,,,,,,,,,,,,0.08,0.3986973320770262,UT,Midvale,Multi-Family (2-4 Unit)
2019-09-30,,,204.59967726833625,,,,,,,,,,,,0.08,0.0,UT,Midvale,Multi-Family (2-4 Unit)
2019-10-31,445000.0,309900.0,165.55059523809524,167.57662835249042,1.0,1.0,4.0,5.0,5.0,11.0,0.9175257731958762,0.0,0.2,0.0,0.08,-0.19085602945026847,UT,Midvale,Multi-Family (2-4 Unit)
2019-11-30,392500.0,309900.0,211.8020868020868,165.10388918486947,2.0,3.0,3.0,4.0,2.0,2.0,0.9895903076677824,0.5,0.25,0.6666666666666666,0.0,0.27937979623372877,UT,Midvale,Multi-Family (2-4 Unit)
2019-12-31,410745.0,317400.0,190.96785963079063,161.8999323867478,2.0,2.0,1.0,3.0,1.5,93.0,0.9912395833333334,0.0,,0.5,0.0,-0.09836648677953863,UT,Midvale,Multi-Family (2-4 Unit)
2020-01-31,440000.0,,143.2034208452995,,2.0,,,,,6.0,1.0,0.0,,,0.0,-0.2501176840848346,UT,Midvale,Multi-Family (2-4 Unit)
2020-02-29,,,204.59967726833625,,,,,,,,,,,,0.33,0.4287345655615462,UT,Midvale,Multi-Family (2-4 Unit)
2020-03-31,418750.0,336000.0,125.8263221153846,178.52443609022558,2.0,,2.0,3.0,1.5,102.0,0.881578947368421,0.0,0.3333333333333333,,1.0,-0.38501211832137416,UT,Midvale,Multi-Family (2-4 Unit)
2020-04-30,451000.0,329950.0,157.41710296684118,174.5997339933887,1.0,1.0,1.0,3.0,3.0,49.0,0.9626467449306296,0.0,,0.0,2.35,0.25106655205647166,UT,Midvale,Multi-Family (2-4 Unit)
2020-05-31,322156.0,339900.0,198.86172839506173,178.33158447009444,1.0,2.0,1.0,2.0,2.0,40.0,0.9204457142857144,0.0,0.5,0.5,2.89,0.2632790506692946,UT,Midvale,Multi-Family (2-4 Unit)
2020-06-30,423000.0,337500.0,103.98230088495576,189.9241661316969,1.0,,1.0,3.0,3.0,9.0,0.8721649484536081,0.0,0.6666666666666666,,3.83,-0.47711255592437096,UT,Midvale,Multi-Family (2-4 Unit)
2020-07-31,410000.0,343000.0,112.1751025991792,184.04059040590408,1.0,1.0,2.0,4.0,4.0,6.0,1.0,0.0,,1.0,3.83,0.07879034840061694,UT,Midvale,Multi-Family (2-4 Unit)
2020-08-31,320000.0,366000.0,129.03225806451613,187.0359794403198,1.0,1.0,3.0,5.0,5.0,100.0,0.9145470134324092,0.0,,1.0,4.14,0.15027537372147926,UT,Midvale,Multi-Family (2-4 Unit)
2020-09-30,470000.0,349975.0,210.19677996422183,188.59350509404388,3.0,4.0,1.0,1.0,0.2999999999999999,42.0,0.96297978715806,0.3333333333333333,1.0,0.0,4.55,0.6290250447227193,UT,Midvale,Multi-Family (2-4 Unit)
2020-10-31,290000.0,383450.0,209.5375722543353,179.45582787971273,1.0,1.0,3.0,3.0,3.0,16.0,1.0,0.0,0.3333333333333333,1.0,5.43,-0.003136145615545316,UT,Midvale,Multi-Family (2-4 Unit)
2020-11-30,595000.0,375000.0,147.5925477861118,204.54545454545453,3.0,2.0,1.0,1.0,0.2999999999999999,35.0,0.9939106077213492,0.3333333333333333,1.0,0.0,6.21,-0.29562728918628034,UT,Midvale,Multi-Family (2-4 Unit)
2020-12-31,418500.0,400000.0,195.13812967790767,202.3809523809524,2.0,3.0,3.0,1.0,0.5,61.0,0.985308667636666,0.5,1.0,1.0,6.62,0.32214080321113503,UT,Midvale,Multi-Family (2-4 Unit)
2021-01-31,490000.0,,186.9975262832405,,2.0,1.0,,,,3.0,1.0045454545454544,0.5,,0.0,7.73,-0.04171713343826733,UT,Midvale,Multi-Family (2-4 Unit)
2021-02-28,526750.0,390000.0,179.32601937536148,213.0249543517955,2.0,1.0,3.0,2.0,1.0,38.0,0.9863738071272504,0.0,,1.0,8.97,-0.04102464380335791,UT,Midvale,Multi-Family (2-4 Unit)
2021-03-31,560000.0,387450.0,177.66497461928935,215.54887759404969,3.0,3.0,1.0,,,5.0,1.0529754721244082,1.0,,0.6666666666666666,10.11,-0.00926270912530136,UT,Midvale,Multi-Family (2-4 Unit)
