period_begin,occupancy,age_median,airport_distance,airport_volume,railroad_distance,asset_value_momentum,rank_desirability,rank_fiscal_health_tax,CPI,Inflation,Avg_household_size,Median_household_income,Employment_in_industry,Employment_in_services,Employment_in_agriculture,Labor_force_participation_rate,Real_GDP_per_capita,Real_GDP_per_worker,Prop_GVA_industries,Prop_GVA_construction,Male_15_64,Female_15_64,Prop_further_educ,Pop_growth,Real_GDP_growth,Unemp_growth,remote_work_share,State,City,Property_Type
2019-01-31,0.86270924,35.34043924,8.82011178,157789920.0,1.1357491,0.01465889,54.0,2.0,115.68,1.33,2.66,54859.0,10.87,88.92,0.2,60.68,48389.49,127458.22,27.7,3.46,-0.19,-0.2,59.03,0.1,1.13,0.0,3.3,TN,Memphis,Office
2019-02-28,0.86270924,35.34043924,8.82011178,157789920.0,1.1357491,0.01465889,54.0,13.0,115.68,1.33,2.66,54859.0,10.87,88.92,0.2,60.68,48389.49,127458.22,27.7,3.46,-0.19,-0.2,59.03,0.1,1.13,0.0,2.9,TN,Memphis,Office
2019-03-31,0.86270924,35.34043924,8.83676046,157789920.0,1.13874818,0.01465889,54.0,13.0,115.68,1.33,2.66,54859.0,10.87,88.92,0.2,60.68,48389.49,127458.22,27.7,3.46,-0.19,-0.2,59.03,0.1,1.13,0.0,3.26,TN,Memphis,Office
2019-04-30,0.86270924,35.34043924,8.83676046,157789920.0,1.13874818,0.01496342,54.0,13.0,115.68,1.33,2.66,54859.0,10.87,88.92,0.2,60.68,48389.49,127458.22,27.7,3.46,-0.19,-0.2,59.03,0.1,1.13,0.0,3.04,TN,Memphis,Office
2019-05-31,0.86270924,35.34043924,8.83676046,157789920.0,1.13874818,0.01496342,54.0,13.0,115.68,1.33,2.66,54859.0,10.87,88.92,0.2,60.68,48389.49,127458.22,27.7,3.46,-0.19,-0.2,59.03,0.1,1.13,0.0,3.85,TN,Memphis,Office
2019-06-30,0.86270924,35.34043924,8.83676046,157789920.0,1.13874818,0.01489947,54.0,13.0,115.68,1.33,2.66,54859.0,10.87,88.92,0.2,60.68,48389.49,127458.22,27.7,3.46,-0.19,-0.2,59.03,0.1,1.13,0.0,3.32,TN,Memphis,Office
2019-07-31,0.86270924,35.34043924,8.83676046,157789920.0,1.13874818,0.01489947,54.0,13.0,115.68,1.33,2.66,54859.0,10.87,88.92,0.2,60.68,48389.49,127458.22,27.7,3.46,-0.19,-0.2,59.03,0.1,1.13,0.0,2.74,TN,Memphis,Office
2019-08-31,0.86107651,35.42151051,9.36053096,67287648.0,1.37682172,0.02755422,48.0,8.0,115.68,1.33,2.66,54859.0,10.87,88.92,0.2,60.68,48389.49,127458.22,27.7,3.46,-0.19,-0.2,59.03,0.1,1.13,0.0,3.12,TN,Memphis,Office
2019-09-30,0.86107651,35.42151051,9.36053096,67287648.0,1.37682172,0.02755422,48.0,8.0,115.68,1.33,2.66,54859.0,10.87,88.92,0.2,60.68,48389.49,127458.22,27.7,3.46,-0.19,-0.2,59.03,0.1,1.13,0.0,4.19,TN,Memphis,Office
2019-10-31,0.86084398,35.42151051,9.36053096,67287648.0,1.37682172,0.02852473,48.0,8.0,115.68,1.33,2.66,54859.0,10.87,88.92,0.2,60.68,48389.49,127458.22,27.7,3.46,-0.19,-0.2,59.03,0.1,1.13,0.0,3.39,TN,Memphis,Office
2019-11-30,0.86084398,35.42151051,9.36053096,67287648.0,1.37682172,0.02852473,48.0,8.0,115.68,1.33,2.66,54859.0,10.87,88.92,0.2,60.68,48389.49,127458.22,27.7,3.46,-0.19,-0.2,59.03,0.1,1.13,0.0,3.62,TN,Memphis,Office
