period_begin,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,pending_sales,new_listings,inventory,months_of_supply,median_dom,avg_sale_to_list,sold_above_list,price_drops,off_market_in_two_weeks,remote_work_share,asset_value_momentum,State,City,Property_Type
2019-01-31,665000.0,,355.57506584723444,,1.0,,,1.0,1.0,72.0,0.9791492360858494,0.5,,,1.1,0.0,CT,Windsor,Multi-Family (2-4 Unit)
2019-02-28,222500.0,87450.0,123.8095238095238,84.25004404510217,1.0,1.0,1.0,1.0,1.0,68.0,0.9492329686039478,0.0,,0.0,1.67,-0.6518048206937097,CT,Windsor,Multi-Family (2-4 Unit)
2019-03-31,,,275.79377350486385,,,,,,,,,,,,2.34,1.2275650936931313,CT,Windsor,Multi-Family (2-4 Unit)
2019-04-30,60000.0,,39.0625,,1.0,,,,,52.0,0.8,0.0,,,2.5,-0.8583633723721065,CT,Windsor,Multi-Family (2-4 Unit)
2019-05-31,,,275.79377350486385,,,,,,,,,,,,2.54,6.060320601724515,CT,Windsor,Multi-Family (2-4 Unit)
2019-06-30,707500.0,,343.737064085178,,2.0,1.0,,,,56.0,0.9878048780487804,0.0,,0.0,2.24,0.24635541882208578,CT,Windsor,Multi-Family (2-4 Unit)
2019-07-31,,,275.79377350486385,,,,,,,,,,,,2.17,-0.19766064727741384,CT,Windsor,Multi-Family (2-4 Unit)
2019-08-31,,,275.79377350486385,,,,,,,,,,,,2.63,0.0,CT,Windsor,Multi-Family (2-4 Unit)
2019-09-30,325000.0,,275.79377350486385,,1.0,2.0,,2.0,2.0,60.0,0.9704389369961182,0.0,0.5,0.0,3.26,0.0,CT,Windsor,Multi-Family (2-4 Unit)
2019-10-31,740000.0,668700.0,726.9155206286836,389.7570079682537,1.0,,1.0,3.0,3.0,28.0,0.986798239765302,0.0,0.6666666666666666,,2.6,1.6357212905528624,CT,Windsor,Multi-Family (2-4 Unit)
2019-11-30,,,275.79377350486385,,,,,,,,,,,,2.33,-0.6205972142865521,CT,Windsor,Multi-Family (2-4 Unit)
2019-12-31,,,275.79377350486385,,,,,,,,,,,,2.38,0.0,CT,Windsor,Multi-Family (2-4 Unit)
2020-01-31,208797.0,,62.4392942583732,,1.0,1.0,,4.0,4.0,77.0,0.9711488372093025,0.0,,0.0,2.89,-0.7736015086023251,CT,Windsor,Multi-Family (2-4 Unit)
2020-02-29,1000000.0,719500.0,414.25020712510354,365.315164178194,1.0,,5.0,5.0,5.0,128.0,0.909090909090909,0.0,0.4,,3.29,5.634447298698479,CT,Windsor,Multi-Family (2-4 Unit)
2020-03-31,367633.3333333333,429900.0,190.6302648066961,145.68899958384418,1.0,1.0,1.0,2.6666666666666665,2.6666666666666665,228.66666666666663,0.939369015017566,0.3333333333333333,0.5,0.0,3.58,-0.5398185407566356,CT,Windsor,Multi-Family (2-4 Unit)
2020-04-30,836000.0,,322.28218966846566,,1.0,,,4.0,4.0,39.0,0.928889920988801,0.0,,,4.56,0.6906139746239557,CT,Windsor,Multi-Family (2-4 Unit)
2020-05-31,1450000.0,710000.0,366.99569729182485,369.6351931330472,1.0,,1.0,5.0,5.0,96.0,0.9666666666666666,0.0,0.4,,6.34,0.13874023776913136,CT,Windsor,Multi-Family (2-4 Unit)
2020-06-30,,,275.79377350486385,,,,,,,,,,,,7.38,-0.24850951784985031,CT,Windsor,Multi-Family (2-4 Unit)
2020-07-31,450200.0,747000.0,268.22936741124954,388.43729263437297,1.0,,2.0,2.0,2.0,68.33333333333333,0.966039645291206,0.3333333333333333,1.0,,7.14,-0.027427762409149903,CT,Windsor,Multi-Family (2-4 Unit)
2020-08-31,775150.0,,280.2077638053581,,2.0,1.0,,2.0,0.6999999999999998,120.5,0.938486562465881,0.0,,0.0,5.91,0.04465728905717947,CT,Windsor,Multi-Family (2-4 Unit)
2020-09-30,938888.0,,507.5070270270271,,1.0,1.0,,1.0,1.0,51.0,1.0,0.0,,0.0,5.4,0.8111811754779172,CT,Windsor,Multi-Family (2-4 Unit)
2020-10-31,,,275.79377350486385,,,,,,,,,,,,7.19,-0.4565715175995454,CT,Windsor,Multi-Family (2-4 Unit)
2020-11-30,164900.0,,53.24507587988376,,1.0,,,,,381.0,0.970570924072984,0.0,,,7.79,-0.8069388035732985,CT,Windsor,Multi-Family (2-4 Unit)
2020-12-31,600000.0,,500.0,,1.0,1.0,,3.0,3.0,49.0,0.9244992295839752,0.0,0.3333333333333333,0.0,8.39,8.390539721043057,CT,Windsor,Multi-Family (2-4 Unit)
2021-01-31,850000.0,,617.283950617284,,1.0,,,2.0,2.0,105.0,0.9826589595375722,0.0,,,8.33,0.23456790123456783,CT,Windsor,Multi-Family (2-4 Unit)
2021-02-28,960000.0,,472.4409448818898,,1.0,,,1.0,1.0,105.0,0.962888665997994,0.0,,,9.12,-0.23464566929133857,CT,Windsor,Multi-Family (2-4 Unit)
2021-03-31,,,275.79377350486385,,,,,,,,,,,,10.02,-0.4162365127480382,CT,Windsor,Multi-Family (2-4 Unit)
2021-04-30,500000.0,400000.0,275.79377350486385,190.4729095122225,1.0,1.0,3.0,4.0,4.0,48.0,1.002004008016032,1.0,0.75,0.0,9.96,0.0,CT,Windsor,Multi-Family (2-4 Unit)
2021-05-31,241500.0,425000.0,275.79377350486385,177.41200508602884,1.0,1.0,1.0,4.0,4.0,81.0,1.0066694456023344,1.0,0.75,0.0,9.09,0.0,CT,Windsor,Multi-Family (2-4 Unit)
2021-06-30,459300.0,229900.0,231.85905860591905,110.97619047619048,1.0,1.0,1.0,2.0,2.0,65.0,1.0029156469665266,0.3333333333333333,,0.0,9.35,-0.15930278026443545,CT,Windsor,Multi-Family (2-4 Unit)
2021-07-31,,,275.79377350486385,,,,,,,,,,,,9.58,0.1894888867534772,CT,Windsor,Multi-Family (2-4 Unit)
2021-08-31,250500.0,296400.0,91.94362634636816,147.97569244898614,1.5,1.0,1.0,1.5,1.25,23.0,0.9654321801759088,0.0,,0.0,11.19,-0.6666218197099847,CT,Windsor,Multi-Family (2-4 Unit)
2021-09-30,235900.0,289000.0,61.76875430144528,70.556640625,2.0,1.0,1.0,3.0,3.0,97.0,0.9285149247056036,0.1666666666666666,,0.0,11.17,-0.32818883966191115,CT,Windsor,Multi-Family (2-4 Unit)
2021-10-31,1125000.0,769000.0,532.9227854097584,431.7798841495524,1.0,1.0,1.0,,,,1.0,0.0,,1.0,13.11,7.627708158221493,CT,Windsor,Multi-Family (2-4 Unit)
2021-11-30,117500.0,,41.470939970636685,,2.0,,,1.0,0.5,446.0,0.9316546762589928,0.0,,,13.96,-0.9221820850862097,CT,Windsor,Multi-Family (2-4 Unit)
2021-12-31,75000.0,,79.28118393234672,,1.0,,,1.0,1.0,29.0,0.8342602892102335,0.0,,,13.09,0.9117286463359984,CT,Windsor,Multi-Family (2-4 Unit)
2022-01-31,429000.0,269950.0,275.79377350486385,149.73958333333334,1.0,1.0,1.0,2.0,2.0,48.0,1.0,0.0,,0.0,11.67,2.4786787964746826,CT,Windsor,Multi-Family (2-4 Unit)
2022-02-28,190000.0,,100.0,,1.0,,,,,154.0,0.95,0.0,,,12.19,-0.6374102332725926,CT,Windsor,Multi-Family (2-4 Unit)
2022-03-31,,,275.79377350486385,,,,,,,,,,,,13.99,1.7579377350486385,CT,Windsor,Multi-Family (2-4 Unit)
2022-04-30,410000.0,,114.14253897550113,,1.0,,,1.0,1.0,273.0,0.9647058823529412,0.0,,,14.64,-0.5861308341919904,CT,Windsor,Multi-Family (2-4 Unit)
2022-05-31,,,275.79377350486385,,,,,,,,,,,,16.0,1.4162225229987095,CT,Windsor,Multi-Family (2-4 Unit)
2022-06-30,616600.0,,74.91438356164383,,1.0,,,1.5,1.5,84.0,1.0000316595361831,0.5,1.0,,16.23,-0.7283681113985605,CT,Windsor,Multi-Family (2-4 Unit)
2022-07-31,774950.0,465000.0,841.5841584158414,208.6564031994496,1.0,1.0,1.0,2.0,2.0,32.0,1.0,0.0,,0.0,15.39,10.233946251768034,CT,Windsor,Multi-Family (2-4 Unit)
