period_begin,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,pending_sales,new_listings,inventory,months_of_supply,median_dom,avg_sale_to_list,sold_above_list,price_drops,off_market_in_two_weeks,remote_work_share,asset_value_momentum,State,City,Property_Type
2019-01-31,97000.0,189900.0,74.28829379409967,104.78061558611655,2.0,1.5,5.0,5.5,3.15,23.5,0.9829615457088604,0.0,,0.0,0.78,0.0,TN,Clarksville,Condo
2019-02-28,165350.0,189900.0,119.06828258941766,102.66164994425864,1.5,2.0,5.0,5.5,3.5,69.0,0.991919437029847,0.5,,0.1666666666666666,1.61,0.6027866102219543,TN,Clarksville,Condo
2019-03-31,150250.0,189000.0,122.34606157536984,105.11111111111111,4.0,6.0,3.0,5.0,1.3,25.0,0.9928709521507972,0.0,,0.1666666666666666,2.14,0.027528565245666048,TN,Clarksville,Condo
2019-04-30,97000.0,171225.0,68.64512761934773,99.5668201958052,3.0,2.5,2.5,5.5,3.9,35.0,0.8420685748360167,0.1,,0.375,1.87,-0.4389265438098331,TN,Clarksville,Condo
2019-05-31,215489.0,198500.0,122.77697127773912,108.69565217391305,2.5,1.5,13.0,9.5,4.4,131.0,1.0462047907864924,0.3333333333333333,,0.5,1.39,0.7885751769384757,TN,Clarksville,Condo
2019-06-30,149000.0,190000.0,125.0,106.25,7.0,6.0,4.0,13.0,1.9,29.0,1.0058986862912644,0.2857142857142857,,0.0,1.01,0.01810623522575794,TN,Clarksville,Condo
2019-07-31,102750.0,172400.0,94.04761904761904,101.50632653969105,2.5,2.5,6.0,11.5,4.75,8.0,0.9740608228980322,0.0,0.0555555555555555,0.625,1.33,-0.24761904761904774,TN,Clarksville,Condo
2019-08-31,199984.5,168574.75,131.96234101382487,103.44668828460456,3.0,14.0,9.5,12.5,5.3,201.5,1.1488261096512822,0.5,0.1111111111111111,0.3571428571428571,1.46,0.40314387913434047,TN,Clarksville,Condo
2019-09-30,118000.0,194900.0,99.21622495151908,111.70212765957449,3.0,3.0,8.0,13.0,5.0,44.5,0.99274429870179,0.1,0.1,0.2,2.54,-0.24814743214410828,TN,Clarksville,Condo
2019-10-31,122200.0,178900.0,95.15071193121965,108.68806819717682,11.0,6.5,4.0,9.5,3.3,56.0,0.9752267270968868,0.0238095238095238,0.0769230769230769,0.0833333333333333,2.73,-0.04097629215671128,TN,Clarksville,Condo
2019-11-30,135750.0,183950.0,109.56403838130996,109.22352420206424,4.5,3.5,2.0,7.0,3.95,51.5,0.9926175642137904,0.5,0.2857142857142857,0.0833333333333333,3.14,0.15147891337385988,TN,Clarksville,Condo
2019-12-31,185294.0,152475.0,116.68030258095874,96.89767049723966,3.0,3.0,1.5,5.0,1.7,172.0,1.112335154966041,0.5,,0.3333333333333333,2.59,0.06495072931578538,TN,Clarksville,Condo
2020-01-31,157450.0,199400.0,121.76842889054356,116.24045344229056,2.0,8.0,9.0,6.0,3.0,26.0,0.9987053704730622,0.5,,0.875,2.84,0.04360741442245075,TN,Clarksville,Condo
2020-02-29,132500.0,199949.5,101.28913443830572,114.43162470400088,3.0,4.0,3.0,5.0,1.7,67.0,0.980952380952381,0.0,,0.5,3.6,-0.168182300115299,TN,Clarksville,Condo
2020-03-31,,,141.7877165882194,,,,,,,,,,,,4.95,0.3998314564982388,TN,Clarksville,Condo
2020-04-30,152312.75,197450.0,113.16496514313314,107.30212484495596,5.5,4.0,7.0,7.5,1.4,101.5,1.015451822261876,0.3214285714285714,,0.3571428571428571,6.45,-0.20187045911891366,TN,Clarksville,Condo
2020-05-31,132500.0,197475.0,97.26154181184668,115.27880542234874,2.0,4.0,2.0,5.0,3.65,32.5,0.9688762435895316,0.0,,0.2857142857142857,6.21,-0.14053309972014316,TN,Clarksville,Condo
