occupancy,age_median,airport_distance,airport_volume,railroad_distance,asset_value_momentum,rank_desirability,rank_fiscal_health_tax,CPI,Inflation,Avg_household_size,Median_household_income,Employment_in_industry,Employment_in_services,Employment_in_agriculture,Labor_force_participation_rate,Real_GDP_per_capita,Real_GDP_per_worker,Prop_GVA_industries,Prop_GVA_construction,Male_15_64,Female_15_64,Prop_further_educ,Pop_growth,Real_GDP_growth,Unemp_growth,period_begin,remote_work_share
0.93731995,39.10066247,13.87764977,2616577506.0,6.72448897,-0.00179083,18.0,31.0,118.37,1.9,2.62,94430.0,10.72,89.1,0.17,68.67,83086.77,182955.85,43.11,3.57,0.31,0.24,70.17,0.41,3.03,-9.67,2019-01-31,5.66
0.93601413,39.10066247,13.87764977,2616577506.0,6.72448897,-0.00179083,18.0,31.0,118.37,1.9,2.62,94430.0,10.72,89.1,0.17,68.67,83086.77,182955.85,43.11,3.57,0.31,0.24,70.17,0.41,3.03,-9.67,2019-02-28,5.62
0.93601413,39.10066247,13.86924671,2616577506.0,6.72229323,-0.00179083,18.0,31.0,118.37,1.9,2.62,94430.0,10.72,89.1,0.17,68.67,83086.77,182955.85,43.11,3.57,0.31,0.24,70.17,0.41,3.03,-9.67,2019-03-31,4.89
0.93601413,39.10066247,13.86924671,2616577506.0,6.72229323,-0.0005508,18.0,31.0,118.37,1.9,2.62,94430.0,10.72,89.1,0.17,68.67,83086.77,182955.85,43.11,3.57,0.31,0.24,70.17,0.41,3.03,-9.67,2019-04-30,4.68
0.93601413,39.10066247,13.86924671,2616577506.0,6.72229323,-0.0005508,18.0,31.0,118.37,1.9,2.62,94430.0,10.72,89.1,0.17,68.67,83086.77,182955.85,43.11,3.57,0.31,0.24,70.17,0.41,3.03,-9.67,2019-05-31,5.39
0.93601413,39.10066247,13.86924671,2616577506.0,6.72229323,-0.00059975,18.0,31.0,118.37,1.9,2.62,94430.0,10.72,89.1,0.17,68.67,83086.77,182955.85,43.11,3.57,0.31,0.24,70.17,0.41,3.03,-9.67,2019-06-30,5.04
0.93601413,39.10066247,13.86924671,2616577506.0,6.72229323,-0.00059975,18.0,31.0,118.37,1.9,2.62,94430.0,10.72,89.1,0.17,68.67,83086.77,182955.85,43.11,3.57,0.31,0.24,70.17,0.41,3.03,-9.67,2019-07-31,4.65
0.93209367,39.18673925,14.11121952,3496409934.0,6.86508707,-0.02184864,17.0,33.0,118.37,1.9,2.62,94430.0,10.72,89.1,0.17,68.67,83086.77,182955.85,43.11,3.57,0.31,0.24,70.17,0.41,3.03,-9.67,2019-08-31,4.77
0.93209367,39.18673925,14.11121952,3496409934.0,6.86508707,-0.02184864,17.0,33.0,118.37,1.9,2.62,94430.0,10.72,89.1,0.17,68.67,83086.77,182955.85,43.11,3.57,0.31,0.24,70.17,0.41,3.03,-9.67,2019-09-30,5.24
0.932,39.18673925,14.11121952,3496409934.0,6.86508707,-0.01030587,17.0,33.0,118.37,1.9,2.62,94430.0,10.72,89.1,0.17,68.67,83086.77,182955.85,43.11,3.57,0.31,0.24,70.17,0.41,3.03,-9.67,2019-10-31,5.76
