period_begin,asset_value_momentum,occupancy,rank_desirability,remote_work_share
2019-01-31,0.03034694,0.85959592,52.0,8.72
2019-02-28,0.03034694,0.863,52.0,5.9
2019-03-31,0.03034694,0.863,52.0,4.97
2019-04-30,0.02864735,0.863,52.0,5.79
2019-05-31,0.02864735,0.863,52.0,5.84
2019-06-30,0.02620401,0.863,52.0,5.66
2019-07-31,0.02620401,0.863,52.0,5.84
2019-08-31,0.03309026,0.85807667,44.0,5.65
2019-09-30,0.03309026,0.85807667,44.0,6.77
2019-10-31,0.03258453,0.85784208,44.0,6.61
2019-11-30,0.03258453,0.85784208,44.0,5.96
2019-12-31,0.03258453,0.85784208,44.0,5.91
2020-01-31,0.0293313,0.85784208,44.0,5.97
2020-02-29,0.02114448,0.86188663,44.0,6.18
2020-03-31,0.02114448,0.86188663,44.0,7.15
2020-04-30,0.01619535,0.85882217,44.0,13.5
2020-05-31,-0.08826133,0.85882217,44.0,12.66
2020-06-30,-0.08826133,0.85882217,44.0,11.93
2020-07-31,-0.06798433,0.85976938,44.0,13.32
2020-08-31,-0.06888747,0.85977122,32.0,13.89
2020-09-30,-0.07645172,0.85977122,32.0,14.89
2020-10-31,-0.07645172,0.85977122,32.0,15.82
2020-11-30,-0.07645172,0.85977122,32.0,15.82
2020-12-31,-0.07645172,0.85977122,32.0,15.93
2021-01-31,-0.07951444,0.86,32.0,16.87
2021-02-28,-0.04644758,0.83513254,34.0,16.78
2021-03-31,-0.04644758,0.83513254,34.0,16.85
2021-04-30,-0.02398751,0.834,34.0,16.04
2021-05-31,-0.02398751,0.834,34.0,15.77
2021-06-30,-0.02398751,0.834,34.0,15.19
2021-07-31,0.0421543,0.835,34.0,15.9
2021-08-31,0.01067567,0.835,34.0,17.47
2021-09-30,0.01067567,0.835,34.0,17.49
2021-10-31,0.04224892,0.835,34.0,17.69
2021-11-30,0.04224892,0.835,34.0,18.96
2021-12-31,0.04224892,0.835,34.0,17.34
2022-01-31,0.02677467,0.835,36.0,19.8
2022-02-28,0.02676611,0.80950003,34.0,21.31
2022-03-31,0.02676611,0.80950003,34.0,18.96
2022-04-30,0.0449871,0.807,34.0,20.4
2022-05-31,0.0449871,0.807,34.0,20.17
2022-06-30,0.0449871,0.807,34.0,20.64
2022-07-31,0.02383373,0.807,34.0,20.29
2022-08-31,-0.03905496,0.807,40.0,18.73
2022-09-30,-0.0638147,0.807,40.0,21.44
2022-10-31,-0.0638147,0.807,40.0,21.79
2022-11-30,-0.1237733,0.807,40.0,21.5
2022-12-31,-0.1237733,0.807,40.0,20.62
2023-01-31,-0.1297381,0.807,40.0,21.51
2023-02-28,-0.18576688,0.80000881,34.0,23.71
2023-03-31,-0.18576688,0.80000881,34.0,22.48
2023-04-30,-0.28635402,0.813,34.0,21.31
2023-05-31,-0.28635402,0.813,34.0,20.28
2023-06-30,-0.28895176,0.813,34.0,18.88
2023-07-31,-0.28895176,0.813,34.0,18.1
2023-08-31,-0.3516685,0.813,31.0,18.68
2023-09-30,,,,
2023-10-31,,,,
2023-11-30,,,,
2023-12-31,,,,
2024-01-31,,,,
2024-02-29,,,,
2024-03-31,,,,
2024-04-30,,,,
2024-05-31,,,,
2024-06-30,,,,
2024-07-31,,,,
2024-08-31,,,,
2024-09-30,,,,
2024-10-31,,,,
2024-11-30,,,,
2024-12-31,,,,
2025-01-31,,,,
2025-02-28,,,,
2025-03-31,,,,
2025-04-30,,,,
2025-05-31,,,,
2025-06-30,,,,
2025-07-31,,,,
2025-08-31,,,,
2025-09-30,,,,
2025-10-31,,,,
2025-11-30,,,,
2025-12-31,,,,
