period_begin,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,pending_sales,new_listings,inventory,months_of_supply,median_dom,avg_sale_to_list,sold_above_list,price_drops,off_market_in_two_weeks,remote_work_share,asset_value_momentum,State,City,Property_Type
2019-01-31,241000.0,614500.0,143.17158931082983,329.34397718411367,2.0,5.0,10.0,31.0,15.5,18.0,0.9705960422108398,0.0,0.3225806451612903,0.2,1.28,0.0,FL,Naples,Townhouse
2019-02-28,244500.0,504650.0,165.88465595585848,272.7830832196453,4.0,1.0,10.0,38.0,9.5,54.0,0.9723564219754708,0.0,0.263157894736842,0.0,0.53,0.15864227500972894,FL,Naples,Townhouse
2019-03-31,295050.0,499950.0,160.23707728070684,279.542996674041,4.0,8.0,8.0,36.0,9.0,114.0,0.9712160643509758,0.0,0.3888888888888889,0.125,4.03,-0.03404521438471342,FL,Naples,Townhouse
2019-04-30,257250.0,442500.0,156.02834262095436,259.884305546994,4.0,5.0,4.0,30.0,7.5,50.0,0.9346934538797194,0.0,0.4,0.0,1.0,-0.026265672909020488,FL,Naples,Townhouse
2019-05-31,252000.0,428000.0,152.84810126582278,245.0892857142857,7.0,5.0,12.0,32.0,4.6,60.0,0.9832874597513974,0.1428571428571428,0.21875,0.5999999999999999,1.26,-0.020382459376995787,FL,Naples,Townhouse
2019-06-30,245000.0,380000.0,151.86575242373604,225.64543794610745,10.0,3.0,7.0,32.0,3.2,75.0,0.9775082657586344,0.1,0.375,0.0,0.69,-0.006426961368517725,FL,Naples,Townhouse
2019-07-31,281185.0,375000.0,153.88203199528795,240.21244309559933,4.0,3.0,8.0,31.0,7.8,88.0,0.976324596241192,0.0,0.2580645161290322,0.0,0.81,0.013276723286011816,FL,Naples,Townhouse
2019-08-31,273000.0,399000.0,151.66666666666666,234.80662983425407,9.0,1.0,6.0,29.0,3.2,147.0,0.946548890368645,0.1111111111111111,0.1379310344827586,0.0,1.03,-0.014396517253483676,FL,Naples,Townhouse
2019-09-30,275000.0,438500.0,160.34985422740525,230.66804846938777,3.0,1.0,3.0,26.0,8.699999999999998,91.0,0.9707185215489738,0.0,0.2307692307692307,0.0,1.06,0.057251786114759895,FL,Naples,Townhouse
2019-10-31,266250.0,539000.0,153.623441978271,305.76171044801487,6.0,2.0,7.0,28.0,4.7,113.0,0.9661683450809732,0.1666666666666666,0.3571428571428571,0.5,1.21,-0.0419483527536918,FL,Naples,Townhouse
2019-11-30,240000.0,522400.0,145.56962025316454,298.84801109634026,3.0,2.0,9.0,32.0,10.7,76.0,0.9680424035401825,0.0,0.34375,0.0,0.91,-0.052425734128816126,FL,Naples,Townhouse
2019-12-31,253250.0,472000.0,153.74580211831568,307.9244176775581,4.0,3.0,5.0,30.0,7.5,150.0,0.99004154823285,0.0,0.1666666666666666,0.0,1.32,0.05616681455190786,FL,Naples,Townhouse
2020-01-31,255000.0,499000.0,145.56962025316454,291.78838039597525,5.0,7.0,15.0,33.0,6.6,142.0,0.9709362007836148,0.0,0.2121212121212121,0.2857142857142857,0.37,-0.05317987062085194,FL,Naples,Townhouse
2020-02-29,231500.0,524500.0,144.9367088607595,308.1311475409836,8.0,7.0,10.0,34.0,4.3,62.0,0.9587626907692676,0.0,0.3529411764705882,0.5714285714285714,1.09,-0.004347826086956386,FL,Naples,Townhouse
2020-03-31,248000.0,519900.0,151.8987341772152,287.8128400435256,9.0,2.0,7.0,34.0,3.8,33.0,0.9799080299039012,0.1111111111111111,0.3235294117647059,0.0,0.98,0.048034934497816595,FL,Naples,Townhouse
2020-04-30,283500.0,409500.0,158.08959752410493,234.6338856226617,4.0,3.0,8.0,35.0,8.8,90.0,0.9733380080347828,0.0,0.0285714285714285,0.0,2.27,0.040756517033690765,FL,Naples,Townhouse
2020-05-31,273150.0,509450.0,143.10753152777693,294.62553814802766,4.0,7.0,5.0,24.0,6.0,133.0,0.9758059166565248,0.25,0.2916666666666666,0.4285714285714285,3.59,-0.09476946131160591,FL,Naples,Townhouse
2020-06-30,270000.0,542500.0,149.36708860759492,323.07228512092183,7.0,3.0,7.0,23.0,3.3,115.0,0.9717976217462176,0.1428571428571428,0.2608695652173913,0.6666666666666666,3.77,0.04374023514341041,FL,Naples,Townhouse
2020-07-31,270000.0,430000.0,154.66656825478836,275.1623376623377,10.0,7.0,12.0,24.0,2.4,91.0,0.9627695063540824,0.1,0.25,0.2857142857142857,4.05,0.03547956712951539,FL,Naples,Townhouse
