period_begin,occupancy,age_median,airport_distance,airport_volume,railroad_distance,asset_value_momentum,rank_desirability,rank_fiscal_health_tax,CPI,Inflation,Avg_household_size,Median_household_income,Employment_in_industry,Employment_in_services,Employment_in_agriculture,Labor_force_participation_rate,Real_GDP_per_capita,Real_GDP_per_worker,Prop_GVA_industries,Prop_GVA_construction,Male_15_64,Female_15_64,Prop_further_educ,Pop_growth,Real_GDP_growth,Unemp_growth,remote_work_share
2019-01-31,0.87570924,37.52274767,6.6427152,223089185.0,1.98188459,0.04439669,8.0,41.0,129.68,3.31,2.99,130864.99,19.29,78.3,2.39,65.76,159944.75,366376.07,30.32,2.71,-0.31,-0.42,74.57,-0.29,4.81,-3.7,3.83
2019-02-28,0.88,37.52274767,6.6427152,223089185.0,1.98188459,0.04439669,8.0,44.0,129.68,3.31,2.99,130864.99,19.29,78.3,2.39,65.76,159944.75,366376.07,30.32,2.71,-0.31,-0.42,74.57,-0.29,4.81,-3.7,3.98
2019-03-31,0.88,37.52274767,6.66431625,223089185.0,1.97552673,0.04439669,8.0,44.0,129.68,3.31,2.99,130864.99,19.29,78.3,2.39,65.76,159944.75,366376.07,30.32,2.71,-0.31,-0.42,74.57,-0.29,4.81,-3.7,3.38
2019-04-30,0.88,37.52274767,6.66431625,223089185.0,1.97552673,0.03700245,8.0,44.0,129.68,3.31,2.99,130864.99,19.29,78.3,2.39,65.76,159944.75,366376.07,30.32,2.71,-0.31,-0.42,74.57,-0.29,4.81,-3.7,3.59
2019-05-31,0.88,37.52274767,6.66431625,223089185.0,1.97552673,0.03700245,8.0,44.0,129.68,3.31,2.99,130864.99,19.29,78.3,2.39,65.76,159944.75,366376.07,30.32,2.71,-0.31,-0.42,74.57,-0.29,4.81,-3.7,3.94
2019-06-30,0.88,37.52274767,6.66431625,223089185.0,1.97552673,0.0333826,8.0,44.0,129.68,3.31,2.99,130864.99,19.29,78.3,2.39,65.76,159944.75,366376.07,30.32,2.71,-0.31,-0.42,74.57,-0.29,4.81,-3.7,3.23
2019-07-31,0.88,37.52274767,6.66431625,223089185.0,1.97552673,0.0333826,8.0,44.0,129.68,3.31,2.99,130864.99,19.29,78.3,2.39,65.76,159944.75,366376.07,30.32,2.71,-0.31,-0.42,74.57,-0.29,4.81,-3.7,3.35
2019-08-31,0.89707784,37.60009034,7.12235788,331067412.0,2.42730241,0.05281792,5.0,34.0,129.68,3.31,2.99,130864.99,19.29,78.3,2.39,65.76,159944.75,366376.07,30.32,2.71,-0.31,-0.42,74.57,-0.29,4.81,-3.7,3.64
2019-09-30,0.89707784,37.60009034,7.12235788,331067412.0,2.42730241,0.05281792,5.0,34.0,129.68,3.31,2.99,130864.99,19.29,78.3,2.39,65.76,159944.75,366376.07,30.32,2.71,-0.31,-0.42,74.57,-0.29,4.81,-3.7,4.48
2019-10-31,0.89684597,37.60009034,7.12235788,331067412.0,2.42730241,0.05255028,5.0,34.0,129.68,3.31,2.99,130864.99,19.29,78.3,2.39,65.76,159944.75,366376.07,30.32,2.71,-0.31,-0.42,74.57,-0.29,4.81,-3.7,3.85
2019-11-30,0.89684597,37.60009034,7.12235788,331067412.0,2.42730241,0.05255028,5.0,34.0,129.68,3.31,2.99,130864.99,19.29,78.3,2.39,65.76,159944.75,366376.07,30.32,2.71,-0.31,-0.42,74.57,-0.29,4.81,-3.7,3.64
2019-12-31,0.89684597,37.60009034,7.12235788,331067412.0,2.42730241,0.05255028,5.0,34.0,129.68,3.31,2.99,130864.99,19.29,78.3,2.39,65.76,159944.75,366376.07,30.32,2.71,-0.31,-0.42,74.57,-0.29,4.81,-3.7,3.75
2020-01-31,0.89684597,37.60009034,7.12235788,331067412.0,2.42730241,0.04992411,5.0,34.0,131.92,1.72,2.99,138200.09,19.07,78.54,2.38,64.72,168300.83,411819.47,30.81,2.73,-0.58,-0.68,74.95,-0.56,4.62,180.76,3.56
2020-02-29,0.91503793,37.60009034,7.12235788,331067412.0,2.42730241,0.08147637,5.0,34.0,131.92,1.72,2.99,138200.09,19.07,78.54,2.38,64.72,168300.83,411819.47,30.81,2.73,-0.58,-0.68,74.95,-0.56,4.62,180.76,4.26
2020-03-31,0.91503793,37.60009034,7.12235788,331067412.0,2.42730241,0.08147637,5.0,34.0,131.92,1.72,2.99,138200.09,19.07,78.54,2.38,64.72,168300.83,411819.47,30.81,2.73,-0.58,-0.68,74.95,-0.56,4.62,180.76,4.32
2020-04-30,0.90276681,37.60009034,7.12235788,331067412.0,2.42730241,0.06236139,5.0,34.0,131.92,1.72,2.99,138200.09,19.07,78.54,2.38,64.72,168300.83,411819.47,30.81,2.73,-0.58,-0.68,74.95,-0.56,4.62,180.76,7.82
2020-05-31,0.90276681,37.60009034,7.12235788,331067412.0,2.42730241,-0.04652785,5.0,34.0,131.92,1.72,2.99,138200.09,19.07,78.54,2.38,64.72,168300.83,411819.47,30.81,2.73,-0.58,-0.68,74.95,-0.56,4.62,180.76,8.3
2020-06-30,0.90276681,37.60009034,7.12235788,331067412.0,2.42730241,-0.04652785,5.0,34.0,131.92,1.72,2.99,138200.09,19.07,78.54,2.38,64.72,168300.83,411819.47,30.81,2.73,-0.58,-0.68,74.95,-0.56,4.62,180.76,9.03
2020-07-31,0.90776888,37.60009034,7.12235788,331067412.0,2.42730241,-0.02154166,5.0,34.0,131.92,1.72,2.99,138200.09,19.07,78.54,2.38,64.72,168300.83,411819.47,30.81,2.73,-0.58,-0.68,74.95,-0.56,4.62,180.76,9.49
