period_begin,asset_value_momentum,occupancy,rank_desirability,remote_work_share
2019-01-31,-0.01034731,0.89831995,33.0,0.36
2019-02-28,-0.01034731,0.89701413,33.0,0.59
2019-03-31,-0.01034731,0.89701413,33.0,0.65
2019-04-30,-0.0092824,0.89701413,33.0,0.71
2019-05-31,-0.0092824,0.89701413,33.0,1.2
2019-06-30,-0.00966195,0.89701413,33.0,1.35
2019-07-31,-0.00966195,0.89701413,33.0,0.93
2019-08-31,-0.01337968,0.910058,32.0,0.43
2019-09-30,-0.01337968,0.910058,32.0,0.78
2019-10-31,-0.00443935,0.91,32.0,1.36
2019-11-30,-0.00443935,0.91,32.0,2.01
2019-12-31,-0.00443935,0.91,32.0,1.92
2020-01-31,0.00326279,0.91005586,32.0,2.44
2020-02-29,0.00326279,0.906649,32.0,2.15
2020-03-31,0.00326279,0.906649,32.0,2.35
2020-04-30,-0.00378457,0.91009533,32.0,2.42
2020-05-31,-0.17393116,0.91009533,32.0,3.74
2020-06-30,-0.17393116,0.91009533,32.0,4.64
2020-07-31,-0.17393112,0.90907104,32.0,5.31
2020-08-31,-0.1740346,0.90907104,28.0,5.65
2020-09-30,-0.1736091,0.90907104,28.0,5.06
2020-10-31,-0.1736091,0.90907104,28.0,5.1
2020-11-30,-0.1736091,0.90907104,28.0,5.31
2020-12-31,-0.1736091,0.90907104,28.0,5.26
2021-01-31,-0.14816489,0.91,28.0,6.01
2021-02-28,-0.11805568,0.89262901,26.0,6.37
2021-03-31,-0.11805568,0.89262901,26.0,7.75
2021-04-30,-0.12138872,0.88401449,26.0,7.52
2021-05-31,-0.12138872,0.88401449,26.0,6.9
2021-06-30,-0.12138872,0.88401449,26.0,6.43
2021-07-31,0.14169876,0.88389425,26.0,6.28
2021-08-31,0.1385553,0.88389425,26.0,6.91
2021-09-30,0.1385553,0.88389425,26.0,7.6
2021-10-31,0.28850422,0.88368735,26.0,8.04
2021-11-30,0.28850422,0.88368735,26.0,7.16
2021-12-31,0.28850422,0.88368735,26.0,6.87
2022-01-31,0.32014903,0.88354296,27.0,7.0
2022-02-28,0.32356869,0.87199834,24.0,7.26
2022-03-31,0.32356869,0.87199834,24.0,8.26
2022-04-30,0.39538451,0.88809732,24.0,7.86
2022-05-31,0.39538451,0.88809732,24.0,8.51
2022-06-30,0.39538451,0.88809732,24.0,8.09
2022-07-31,0.20250141,0.8891674,24.0,7.89
2022-08-31,0.11486858,0.8891674,24.0,7.6
2022-09-30,-0.01400753,0.88909607,24.0,7.71
2022-10-31,-0.01400753,0.88909607,24.0,7.99
2022-11-30,-0.09529695,0.88909607,24.0,7.22
2022-12-31,-0.09529695,0.88909607,24.0,6.22
2023-01-31,-0.09349563,0.90076966,24.0,5.54
2023-02-28,-0.09113071,0.92167547,32.0,6.53
2023-03-31,-0.09113071,0.92167547,32.0,7.49
2023-04-30,-0.14274437,0.92275734,32.0,8.33
2023-05-31,-0.14274437,0.92275734,32.0,7.83
2023-06-30,-0.14274437,0.92275734,32.0,6.83
2023-07-31,-0.04995445,0.92275734,32.0,6.06
2023-08-31,-0.0509699,0.92275727,27.0,7.19
2023-09-30,,,,
2023-10-31,,,,
2023-11-30,,,,
2023-12-31,,,,
2024-01-31,,,,
2024-02-29,,,,
2024-03-31,,,,
2024-04-30,,,,
2024-05-31,,,,
2024-06-30,,,,
2024-07-31,,,,
2024-08-31,,,,
2024-09-30,,,,
2024-10-31,,,,
2024-11-30,,,,
2024-12-31,,,,
2025-01-31,,,,
2025-02-28,,,,
2025-03-31,,,,
2025-04-30,,,,
2025-05-31,,,,
2025-06-30,,,,
2025-07-31,,,,
2025-08-31,,,,
2025-09-30,,,,
2025-10-31,,,,
2025-11-30,,,,
2025-12-31,,,,
