period_begin,asset_value_momentum,remote_work_share
2019-01-31,0.0,2.95
2019-02-28,-0.09639795490538,2.57
2019-03-31,0.0069694736733643,0.66
2019-04-30,0.0274766272231699,2.11
2019-05-31,-0.0705233054421993,2.18
2019-06-30,0.0926144576675871,1.4
2019-07-31,-0.0681560326965066,0.86
2019-08-31,-0.0470531157679334,1.7
2019-09-30,0.1626473819067437,2.17
2019-10-31,-0.1794703671914767,2.08
2019-11-30,-0.1697987433051488,0.89
2019-12-31,0.2887139881920193,1.08
2020-01-31,0.133162736822791,1.24
2020-02-29,0.0426706831683294,1.45
2020-03-31,-0.0641416492302111,2.14
2020-04-30,-0.0664651318506143,5.1
2020-05-31,0.1222621403324084,4.17
2020-06-30,0.0680269471321117,4.58
2020-07-31,0.1743559434476786,5.51
2020-08-31,-0.1879325451154511,5.48
2020-09-30,0.0044094184592495,5.25
2020-10-31,0.0547044114264292,6.62
2020-11-30,-0.0630858279827019,5.55
2020-12-31,-0.106713946879983,6.51
2021-01-31,0.0585402100973426,8.45
2021-02-28,0.1345225437559281,7.95
2021-03-31,0.1548048343564112,6.94
2021-04-30,-0.0349138915482967,5.85
2021-05-31,-0.0065749025643704,6.31
2021-06-30,0.129233051864805,6.28
2021-07-31,0.0357053768466402,6.54
2021-08-31,-0.3408245064228432,7.11
2021-09-30,0.3544897698320837,7.23
2021-10-31,0.1924900808195073,7.25
2021-11-30,-0.1982540628413477,7.01
2021-12-31,-0.1452288512707596,6.54
2022-01-31,0.731028199941649,8.57
2022-02-28,-0.1737368575071349,8.5
2022-03-31,-0.1088145001232764,13.96
2022-04-30,0.0645301593275131,17.22
2022-05-31,0.0862488962176313,22.31
2022-06-30,-0.1592374176023723,20.96
2022-07-31,-0.0347839110578136,19.21
2022-08-31,0.065245210641917,17.18
2022-09-30,-0.1544145185928366,9.19
2022-10-31,0.1990260346069754,9.85
2022-11-30,0.0689560925175709,8.7
2022-12-31,-0.1791343014370624,8.83
2023-01-31,0.1482096702879503,8.85
2023-02-28,0.0580823554452398,7.6
2023-03-31,-0.1479751504829477,8.01
2023-04-30,0.1070046368724237,8.0
2023-05-31,-0.0433608992072842,7.47
2023-06-30,-0.0285327643585244,8.4
2023-07-31,-0.0812100497219183,7.74
2023-08-31,0.1968579064253404,9.35
2023-09-30,0.0406966058853162,9.1
2023-10-31,,
2023-11-30,,
2023-12-31,,
2024-01-31,,
2024-02-29,,
2024-03-31,,
2024-04-30,,
2024-05-31,,
2024-06-30,,
2024-07-31,,
2024-08-31,,
2024-09-30,,
2024-10-31,,
2024-11-30,,
2024-12-31,,
2025-01-31,,
2025-02-28,,
2025-03-31,,
2025-04-30,,
2025-05-31,,
2025-06-30,,
2025-07-31,,
2025-08-31,,
2025-09-30,,
2025-10-31,,
2025-11-30,,
2025-12-31,,
