period_begin,asset_value_momentum,occupancy,rank_desirability,remote_work_share
2019-01-31,0.01940722,0.82959592,42.0,3.18
2019-02-28,0.01940722,0.82,42.0,3.5
2019-03-31,0.01940722,0.82,42.0,3.19
2019-04-30,0.0222322,0.82,42.0,3.74
2019-05-31,0.0222322,0.82,42.0,3.33
2019-06-30,0.02261109,0.82,42.0,3.07
2019-07-31,0.02261109,0.82,42.0,3.03
2019-08-31,0.01990016,0.86707846,35.0,3.76
2019-09-30,0.01990016,0.86707846,35.0,3.98
2019-10-31,0.01497749,0.86684105,35.0,3.5
2019-11-30,0.01497749,0.86684105,35.0,3.43
2019-12-31,0.01497749,0.86684105,35.0,3.06
2020-01-31,0.00850068,0.86684105,35.0,3.63
2020-02-29,0.02476815,0.88104158,35.0,3.76
2020-03-31,0.02476815,0.88104158,35.0,4.77
2020-04-30,0.01003062,0.87280719,35.0,7.53
2020-05-31,-0.07082686,0.87280719,35.0,7.07
2020-06-30,-0.07082686,0.87280719,35.0,6.56
2020-07-31,-0.04773988,0.87576524,35.0,6.94
2020-08-31,-0.04747183,0.87576713,31.0,7.95
2020-09-30,-0.04418011,0.87576713,31.0,7.95
2020-10-31,-0.04418011,0.87576713,31.0,7.89
2020-11-30,-0.04418011,0.87576713,31.0,7.99
2020-12-31,-0.04418011,0.87576713,31.0,8.85
2021-01-31,-0.04513575,0.863,31.0,7.95
2021-02-28,-0.04624431,0.84154523,35.0,8.78
2021-03-31,-0.04624431,0.84154523,35.0,9.18
2021-04-30,0.00835437,0.853,35.0,8.49
2021-05-31,0.00835437,0.853,35.0,8.08
2021-06-30,0.00835437,0.853,35.0,8.04
2021-07-31,0.02243317,0.853,35.0,8.27
2021-08-31,0.03084858,0.853,35.0,11.06
2021-09-30,0.03084858,0.853,35.0,9.15
2021-10-31,0.07419763,0.853,35.0,10.12
2021-11-30,0.07419763,0.853,35.0,9.77
2021-12-31,0.07419763,0.853,35.0,9.5
2022-01-31,0.0619914,0.853,35.0,11.13
2022-02-28,0.06185322,0.86025915,35.0,11.68
2022-03-31,0.06185322,0.86025915,35.0,11.06
2022-04-30,0.07359806,0.853,35.0,13.43
2022-05-31,0.07359806,0.853,35.0,11.98
2022-06-30,0.07359806,0.853,35.0,11.09
2022-07-31,0.06847967,0.853,35.0,12.6
2022-08-31,0.0261717,0.853,35.0,9.08
2022-09-30,-0.00719373,0.853,35.0,11.34
2022-10-31,-0.00719373,0.853,35.0,11.77
2022-11-30,-0.07932695,0.853,35.0,12.09
2022-12-31,-0.07932695,0.853,35.0,10.16
2023-01-31,-0.08365049,0.853,35.0,11.27
2023-02-28,-0.14162327,0.84092376,35.0,10.46
2023-03-31,-0.14162327,0.84092376,35.0,10.31
2023-04-30,-0.26154594,0.8425,35.0,11.81
2023-05-31,-0.26154594,0.8425,35.0,10.75
2023-06-30,-0.28542896,0.8425,35.0,9.87
2023-07-31,-0.28542896,0.8425,35.0,9.56
2023-08-31,-0.32557466,0.8425,34.0,9.9
2023-09-30,,,,
2023-10-31,,,,
2023-11-30,,,,
2023-12-31,,,,
2024-01-31,,,,
2024-02-29,,,,
2024-03-31,,,,
2024-04-30,,,,
2024-05-31,,,,
2024-06-30,,,,
2024-07-31,,,,
2024-08-31,,,,
2024-09-30,,,,
2024-10-31,,,,
2024-11-30,,,,
2024-12-31,,,,
2025-01-31,,,,
2025-02-28,,,,
2025-03-31,,,,
2025-04-30,,,,
2025-05-31,,,,
2025-06-30,,,,
2025-07-31,,,,
2025-08-31,,,,
2025-09-30,,,,
2025-10-31,,,,
2025-11-30,,,,
2025-12-31,,,,
