period_begin,asset_value_momentum,remote_work_share
2019-03-31,0.0,2.23
2019-04-30,-0.0193019410011029,4.02
2019-05-31,-0.1067423784555952,3.58
2019-06-30,0.1604512958442563,3.19
2019-07-31,-0.0598134692310863,2.45
2019-08-31,-0.0558859665388481,5.6
2019-09-30,-0.0356183998568101,4.34
2019-10-31,0.1669908869667338,4.45
2019-11-30,0.0148440221058518,4.23
2019-12-31,-0.0188125874125872,3.37
2020-01-31,0.00523783810993,3.5
2020-02-29,0.0008049629668278,4.49
2020-03-31,-0.1483096610283455,4.42
2020-04-30,0.1832274063943397,7.16
2020-05-31,-0.1183201018605392,5.27
2020-06-30,0.0854654564872081,6.39
2020-07-31,0.0567186381586024,5.74
2020-08-31,0.0002662889970597,5.99
2020-09-30,-0.0020037562103805,7.08
2020-10-31,0.0133952605512661,7.11
2020-11-30,-0.0013946822939324,6.43
2020-12-31,-0.0050941908879462,7.37
2021-01-31,0.0707014892796664,6.72
2021-02-28,-0.0054609641828364,5.34
2021-03-31,-0.1074070171513524,7.17
2021-04-30,0.1475820554905551,6.5
2021-05-31,-0.0194699943961711,5.27
2021-06-30,0.003184854040283,5.43
2021-07-31,-0.0061581536868,4.53
2021-08-31,0.0281771812762623,6.49
2021-09-30,0.2717136365532102,5.5
2021-10-31,-0.2018564630856022,5.45
2021-11-30,-0.0455719127113628,7.65
2021-12-31,0.0643734123099415,5.65
2022-01-31,0.0211683161039237,5.38
2022-02-28,-0.015939015939016,7.76
2022-03-31,-0.0021424070573408,7.65
2022-04-30,-0.0608004333142326,6.42
2022-05-31,0.1446559033515424,6.09
2022-06-30,-0.1052464028890133,5.45
2022-07-31,0.1854273690689458,4.3
2022-08-31,0.0994502216160928,4.02
2022-09-30,-0.1422823529411765,3.95
2022-10-31,-0.0191818073266069,4.88
2022-11-30,0.039966579348142,4.35
2022-12-31,0.0512120803076789,4.66
2023-01-31,-0.0742413857561218,4.58
2023-02-28,0.014383512927202,5.63
2023-03-31,-0.0351684649379937,4.99
2023-04-30,0.1044522695814917,5.01
2023-05-31,-0.0358898998438391,4.11
2023-06-30,0.0,4.53
2023-07-31,0.0,4.06
2023-08-31,-0.0066500415627598,4.06
2023-09-30,-0.0172743574417214,4.22
2023-10-31,,
2023-11-30,,
2023-12-31,,
2024-01-31,,
2024-02-29,,
2024-03-31,,
2024-04-30,,
2024-05-31,,
2024-06-30,,
2024-07-31,,
2024-08-31,,
2024-09-30,,
2024-10-31,,
2024-11-30,,
2024-12-31,,
2025-01-31,,
2025-02-28,,
2025-03-31,,
2025-04-30,,
2025-05-31,,
2025-06-30,,
2025-07-31,,
2025-08-31,,
2025-09-30,,
2025-10-31,,
2025-11-30,,
2025-12-31,,
