period_begin,asset_value_momentum,occupancy,rank_desirability,remote_work_share
2019-01-31,-0.00712668,0.85831995,40.0,3.08
2019-02-28,-0.00712668,0.85701413,40.0,3.44
2019-03-31,-0.00712668,0.85701413,40.0,2.99
2019-04-30,-0.00611323,0.85701413,40.0,3.07
2019-05-31,-0.00611323,0.85701413,40.0,3.35
2019-06-30,-0.00541082,0.85701413,40.0,2.62
2019-07-31,-0.00541082,0.85701413,40.0,2.39
2019-08-31,-0.02777298,0.89890709,36.0,3.67
2019-09-30,-0.02777298,0.89890709,36.0,4.06
2019-10-31,-0.01093142,0.9,36.0,4.1
2019-11-30,-0.01093142,0.9,36.0,3.91
2019-12-31,-0.01093142,0.9,36.0,3.4
2019-01-31,-0.00250938,0.90631995,36.0,3.84
2019-02-28,-0.00250938,0.90501413,36.0,4.57
2019-03-31,-0.00250938,0.90501413,36.0,5.42
2019-04-30,-0.00129405,0.90501413,36.0,11.67
2019-05-31,-0.00129405,0.90501413,36.0,12.7
2019-06-30,-0.00015101,0.90501413,36.0,13.52
2019-07-31,-0.00015101,0.90501413,36.0,13.79
2019-08-31,-0.01705434,0.90459279,39.0,15.92
2019-09-30,-0.01705434,0.90459279,39.0,16.14
2019-10-31,-0.00013318,0.905,39.0,16.8
2019-11-30,-0.00013318,0.905,39.0,17.15
2019-12-31,-0.00013318,0.905,39.0,15.63
2020-01-31,-0.01327599,0.90022069,36.0,14.18
2020-02-29,-0.01327599,0.90652444,36.0,16.56
2020-03-31,-0.01327599,0.90652444,36.0,16.88
2020-04-30,-0.0072975,0.91081446,36.0,16.69
2020-05-31,-0.18728791,0.91081446,36.0,16.03
2020-06-30,-0.18728791,0.91081446,36.0,16.69
2020-07-31,-0.18728787,0.91254707,36.0,17.33
2020-08-31,-0.18581191,0.91254707,48.0,17.34
2020-09-30,-0.17788443,0.91254707,48.0,17.9
2020-10-31,-0.17788443,0.91254707,48.0,17.86
2020-11-30,-0.17788443,0.91254707,48.0,15.59
2020-12-31,-0.17788443,0.91254707,48.0,15.44
2020-01-31,-0.00043001,0.90519283,39.0,15.59
2020-02-29,-0.00043001,0.90546962,39.0,17.88
2020-03-31,-0.00043001,0.90546962,39.0,15.46
2020-04-30,-0.00966694,0.9035376,39.0,18.02
2020-05-31,-0.18680088,0.9035376,39.0,15.72
2020-06-30,-0.18680088,0.9035376,39.0,15.98
2020-07-31,-0.18680086,0.90696419,39.0,17.16
2020-08-31,-0.18893007,0.90696419,33.0,15.22
2020-09-30,-0.20398597,0.90696419,33.0,17.97
2020-10-31,-0.20398597,0.90696419,33.0,18.28
2020-11-30,-0.20398597,0.90696419,33.0,19.19
2020-12-31,-0.20398597,0.90696419,33.0,18.28
2021-01-31,-0.14689683,0.91155041,48.0,21.18
2021-02-28,-0.11778113,0.88389589,50.0,21.77
2021-03-31,-0.11778113,0.88389589,50.0,20.17
2021-04-30,-0.1225112,0.8787283,50.0,24.27
2021-05-31,-0.1225112,0.8787283,50.0,21.1
2021-06-30,-0.1225112,0.8787283,50.0,21.67
2021-07-31,0.13715527,0.87823379,50.0,19.03
2021-08-31,0.11928289,0.87823379,50.0,20.27
2021-09-30,0.11928289,0.87823379,50.0,18.03
2021-10-31,0.26922288,0.87412706,50.0,
2021-11-30,0.26922288,0.87412706,50.0,
2021-12-31,0.26922288,0.87412706,50.0,
2021-01-31,-0.18824857,0.90758059,33.0,
2021-02-28,-0.14605089,0.88708965,35.0,
2021-03-31,-0.14605089,0.88708965,35.0,
2021-04-30,-0.15108016,0.88032938,35.0,
2021-05-31,-0.15108016,0.88032938,35.0,
2021-06-30,-0.15108016,0.88032938,35.0,
2021-07-31,0.04324772,0.88026727,35.0,
2021-08-31,0.07061729,0.88026727,35.0,
2021-09-30,0.07061729,0.88026727,35.0,
2021-10-31,0.21563904,0.87720306,35.0,
2021-11-30,0.21563904,0.87720306,35.0,
2021-12-31,0.21563904,0.87720306,35.0,
2022-01-31,0.31063104,0.87450909,50.0,
2022-02-28,0.31388558,0.85741079,50.0,
2022-03-31,0.31388558,0.85741079,50.0,
2022-04-30,0.37693463,0.86692814,50.0,
2022-05-31,0.37693463,0.86692814,50.0,
2022-06-30,0.37693463,0.86692814,50.0,
