period_begin,asset_value_momentum,occupancy,rank_desirability,remote_work_share
2019-01-31,0.0742751,0.91896096,26.0,2.99
2019-02-28,0.0914635,0.9245718,26.0,3.78
2019-03-31,0.0914635,0.9245718,26.0,2.96
2019-04-30,0.0784956,0.90278978,26.0,3.16
2019-05-31,0.0784956,0.90278978,26.0,3.68
2019-06-30,0.05965263,0.90417197,26.0,3.15
2019-07-31,0.05965263,0.90417197,26.0,3.32
2019-08-31,0.08070978,0.90501027,28.0,3.45
2019-09-30,0.08070978,0.90501027,28.0,4.06
2019-10-31,0.08793554,0.90501034,28.0,3.72
2019-11-30,0.08793554,0.90501034,28.0,3.57
2019-12-31,0.08793554,0.90501034,28.0,3.81
2020-01-31,0.08906964,0.90501034,28.0,3.13
2020-02-29,0.08009836,0.90454144,28.0,3.95
2020-03-31,0.08009836,0.90454144,28.0,4.43
2020-04-30,0.06625762,0.90403483,28.0,8.44
2020-05-31,-0.0235558,0.90403483,28.0,7.66
2020-06-30,-0.0235558,0.90403483,28.0,6.6
2020-07-31,-0.0235558,0.90400898,28.0,7.5
2020-08-31,0.00680828,0.90400224,18.0,8.17
2020-09-30,0.0530128,0.90400224,18.0,9.24
2020-10-31,0.0530128,0.90400224,18.0,9.09
2020-11-30,0.0530128,0.90400224,18.0,9.24
2020-12-31,0.0530128,0.90400224,18.0,8.93
2021-01-31,0.16058332,0.904,18.0,9.27
2021-02-28,0.14424912,0.8996758,16.0,10.02
2021-03-31,0.14424912,0.8996758,16.0,9.48
2021-04-30,0.12586886,0.904,16.0,9.22
2021-05-31,0.12586886,0.904,16.0,9.06
2021-06-30,0.12586886,0.904,16.0,8.94
2021-07-31,0.33521397,0.904,16.0,9.6
2021-08-31,0.30261046,0.904,16.0,10.08
2021-09-30,0.30261046,0.904,16.0,10.51
2021-10-31,0.47339849,0.911,16.0,11.5
2021-11-30,0.47339849,0.911,16.0,10.83
2021-12-31,0.47339849,0.911,16.0,10.57
2022-01-31,0.47663292,0.912,16.0,10.4
2022-02-28,0.48847495,0.93446138,16.0,12.41
2022-03-31,0.48847495,0.93446138,16.0,10.21
2022-04-30,0.35652907,0.94,16.0,10.44
2022-05-31,0.35652907,0.94,16.0,10.7
2022-06-30,0.35652907,0.94,16.0,11.07
2022-07-31,0.20382794,0.945,16.0,11.31
2022-08-31,0.12286519,0.945,13.0,8.83
2022-09-30,-0.10425644,0.945,13.0,10.74
2022-10-31,-0.10425644,0.945,13.0,11.37
2022-11-30,-0.25461095,0.945,13.0,10.83
2022-12-31,-0.25461095,0.945,13.0,10.18
2023-01-31,-0.22567489,0.939,11.0,10.24
2023-02-28,-0.25749061,0.95783495,9.0,11.15
2023-03-31,-0.25749061,0.95783495,9.0,9.2
2023-04-30,-0.25068397,0.956,9.0,10.02
2023-05-31,-0.25068397,0.956,9.0,9.04
2023-06-30,-0.15652926,0.956,9.0,8.23
2023-07-31,-0.13044254,0.956,9.0,7.7
2023-08-31,-0.04621023,0.956,9.0,8.31
2023-09-30,,,,
2023-10-31,,,,
2023-11-30,,,,
2023-12-31,,,,
2024-01-31,,,,
2024-02-29,,,,
2024-03-31,,,,
2024-04-30,,,,
2024-05-31,,,,
2024-06-30,,,,
2024-07-31,,,,
2024-08-31,,,,
2024-09-30,,,,
2024-10-31,,,,
2024-11-30,,,,
2024-12-31,,,,
2025-01-31,,,,
2025-02-28,,,,
2025-03-31,,,,
2025-04-30,,,,
2025-05-31,,,,
2025-06-30,,,,
2025-07-31,,,,
2025-08-31,,,,
2025-09-30,,,,
2025-10-31,,,,
2025-11-30,,,,
2025-12-31,,,,
