period_begin,asset_value_momentum,occupancy,rank_desirability,remote_work_share
2019-01-31,0.00525706,0.87809592,46.0,3.08
2019-02-28,0.00525706,0.87970924,46.0,3.44
2019-03-31,0.00525706,0.87970924,46.0,2.99
2019-04-30,0.0031915,0.87970924,46.0,3.07
2019-05-31,0.0031915,0.87970924,46.0,3.35
2019-06-30,-0.00059705,0.87970924,46.0,2.62
2019-07-31,-0.00059705,0.87970924,46.0,2.39
2019-08-31,-0.0103259,0.84607537,36.0,3.67
2019-09-30,-0.0103259,0.84607537,36.0,4.06
2019-10-31,-0.01292015,0.84583676,36.0,4.1
2019-11-30,-0.01292015,0.84583676,36.0,3.91
2019-12-31,-0.01292015,0.84583676,36.0,3.4
2019-01-31,0.02777329,0.80859592,40.0,3.84
2019-02-28,0.02777329,0.81602244,40.0,4.57
2019-03-31,0.02777329,0.81602244,40.0,5.42
2019-04-30,0.02659546,0.81602244,40.0,11.67
2019-05-31,0.02659546,0.81602244,40.0,12.7
2019-06-30,0.02491987,0.81602244,40.0,13.52
2019-07-31,0.02491987,0.81602244,40.0,13.79
2019-08-31,0.0308586,0.83107525,39.0,15.92
2019-09-30,0.0308586,0.83107525,39.0,16.14
2019-10-31,0.02261857,0.8308461,39.0,16.8
2019-11-30,0.02261857,0.8308461,39.0,17.15
2019-12-31,0.02261857,0.8308461,39.0,15.63
2020-01-31,-0.01443883,0.84583676,36.0,14.18
2020-02-29,-0.00835097,0.85794253,36.0,16.56
2020-03-31,-0.00835097,0.85794253,36.0,16.88
2020-04-30,-0.00929965,0.86952976,36.0,16.69
2020-05-31,-0.09631211,0.86952976,36.0,16.03
2020-06-30,-0.09631211,0.86952976,36.0,16.69
2020-07-31,-0.05898674,0.88375765,36.0,17.33
2020-08-31,-0.06040077,0.88375951,44.0,17.34
2020-09-30,-0.05836941,0.88375951,44.0,17.9
2020-10-31,-0.05836941,0.88375951,44.0,17.86
2020-11-30,-0.05836941,0.88375951,44.0,15.59
2020-12-31,-0.05836941,0.88375951,44.0,15.44
2020-01-31,0.01414518,0.8308461,39.0,15.59
2020-02-29,0.01818677,0.83727245,39.0,17.88
2020-03-31,0.01818677,0.83727245,39.0,15.46
2020-04-30,0.00830562,0.82786315,39.0,18.02
2020-05-31,-0.08487604,0.82786315,39.0,15.72
2020-06-30,-0.08487604,0.82786315,39.0,15.98
2020-07-31,-0.05931354,0.83177516,39.0,17.16
2020-08-31,-0.05960268,0.83177696,41.0,15.22
2020-09-30,-0.06070582,0.83177696,41.0,17.97
2020-10-31,-0.06070582,0.83177696,41.0,18.28
2020-11-30,-0.06070582,0.83177696,41.0,19.19
2020-12-31,-0.06070582,0.83177696,41.0,18.28
2021-01-31,-0.05416131,0.884,44.0,21.18
2021-02-28,-0.02663847,0.87457065,50.0,21.77
2021-03-31,-0.02663847,0.87457065,50.0,20.17
2021-04-30,-0.01258314,0.873,50.0,24.27
2021-05-31,-0.01258314,0.873,50.0,21.1
2021-06-30,-0.01258314,0.873,50.0,21.67
2021-07-31,0.03706917,0.873,50.0,19.03
2021-08-31,0.03205159,0.873,50.0,20.27
2021-09-30,0.03205159,0.873,50.0,18.03
2021-10-31,0.06845098,0.837,50.0,
2021-11-30,0.06845098,0.837,50.0,
2021-12-31,0.06845098,0.837,50.0,
2021-01-31,-0.06216614,0.832,41.0,
2021-02-28,-0.02256041,0.81996487,38.0,
2021-03-31,-0.02256041,0.81996487,38.0,
2021-04-30,-0.01615123,0.824,38.0,
2021-05-31,-0.01615123,0.824,38.0,
2021-06-30,-0.01615123,0.824,38.0,
2021-07-31,0.05038133,0.824,38.0,
2021-08-31,0.00846619,0.824,38.0,
2021-09-30,0.00846619,0.824,38.0,
2021-10-31,0.03773209,0.838,37.0,
2021-11-30,0.03773209,0.838,37.0,
2021-12-31,0.03773209,0.838,37.0,
2022-01-31,0.05737028,0.837,50.0,
2022-02-28,0.05727516,0.84181238,50.0,
2022-03-31,0.05727516,0.84181238,50.0,
2022-04-30,0.07034325,0.837,50.0,
2022-05-31,0.07034325,0.837,50.0,
2022-06-30,0.07034325,0.837,50.0,
2022-07-31,0.06787872,0.837,50.0,
2022-08-31,0.02851998,0.837,50.0,
2022-09-30,0.00016212,0.837,50.0,
2022-10-31,0.00016212,0.837,50.0,
2022-11-30,-0.07237317,0.837,50.0,
2022-12-31,-0.07237317,0.837,50.0,
2022-01-31,0.02955133,0.838,40.0,
2022-02-28,0.02935812,0.82307825,46.0,
2022-03-31,0.02935812,0.82307825,46.0,
2022-04-30,0.04203126,0.821,46.0,
2022-05-31,0.04203126,0.821,46.0,
2022-06-30,0.04203126,0.821,46.0,
2022-07-31,0.0601258,0.821,46.0,
2022-08-31,0.01818604,0.821,49.0,
2022-09-30,-0.00874123,0.821,49.0,
