period_begin,asset_value_momentum,occupancy,rank_desirability,remote_work_share
2019-01-31,-0.00761659,0.89731995,48.0,3.3
2019-02-28,-0.00761659,0.89601413,48.0,2.9
2019-03-31,-0.00761659,0.89601413,48.0,3.26
2019-04-30,-0.00668227,0.89601413,48.0,3.04
2019-05-31,-0.00668227,0.89601413,48.0,3.85
2019-06-30,-0.0092534,0.89601413,48.0,3.32
2019-07-31,-0.0092534,0.89601413,48.0,2.74
2019-08-31,-0.00574631,0.90005809,48.0,3.12
2019-09-30,-0.00574631,0.90005809,48.0,4.19
2019-10-31,0.00426734,0.9,48.0,3.39
2019-11-30,0.00426734,0.9,48.0,3.62
2019-12-31,0.00426734,0.9,48.0,3.43
2020-01-31,0.00917258,0.90005595,48.0,3.88
2020-02-29,0.00917258,0.89504068,48.0,4.62
2020-03-31,0.00917258,0.89504068,48.0,4.41
2020-04-30,-0.00586773,0.90639175,48.0,7.23
2020-05-31,-0.18061659,0.90639175,48.0,6.97
2020-06-30,-0.18061659,0.90639175,48.0,6.69
2020-07-31,-0.18061656,0.90807159,48.0,6.31
2020-08-31,-0.18036909,0.90807159,50.0,6.57
2020-09-30,-0.17787955,0.90807159,50.0,8.02
2020-10-31,-0.17787955,0.90807159,50.0,7.3
2020-11-30,-0.17787955,0.90807159,50.0,8.05
2020-12-31,-0.17787955,0.90807159,50.0,7.76
2021-01-31,-0.15284888,0.906,50.0,7.98
2021-02-28,-0.1163148,0.88804475,44.0,8.24
2021-03-31,-0.1163148,0.88804475,44.0,7.95
2021-04-30,-0.11858141,0.8910039,44.0,8.02
2021-05-31,-0.11858141,0.8910039,44.0,6.62
2021-06-30,-0.11858141,0.8910039,44.0,6.66
2021-07-31,0.13745405,0.89083902,44.0,7.4
2021-08-31,0.13442952,0.89083902,44.0,8.24
2021-09-30,0.13442952,0.89083902,44.0,7.6
2021-10-31,0.28721301,0.89062848,44.0,8.06
2021-11-30,0.28721301,0.89062848,44.0,8.83
2021-12-31,0.28721301,0.89062848,44.0,8.12
2022-01-31,0.3193548,0.8904814,44.0,9.09
2022-02-28,0.32270568,0.87484268,42.0,8.9
2022-03-31,0.32270568,0.87484268,42.0,8.39
2022-04-30,0.38452208,0.89180273,42.0,8.64
2022-05-31,0.38452208,0.89180273,42.0,9.37
2022-06-30,0.38452208,0.89180273,42.0,8.62
2022-07-31,0.20169292,0.89189513,42.0,8.48
2022-08-31,0.11735095,0.89189513,45.0,8.46
2022-09-30,-0.01301799,0.89184061,45.0,8.81
2022-10-31,-0.01301799,0.89184061,45.0,9.71
2022-11-30,-0.09301372,0.89184061,45.0,9.87
2022-12-31,-0.09301372,0.89184061,45.0,8.14
2023-01-31,-0.08273693,0.90367743,45.0,7.82
2023-02-28,-0.09201211,0.92185815,41.0,9.36
2023-03-31,-0.09201211,0.92185815,41.0,7.68
2023-04-30,-0.13239424,0.92877661,41.0,9.0
2023-05-31,-0.13239424,0.92877661,41.0,8.67
2023-06-30,-0.13239424,0.92877661,41.0,8.21
2023-07-31,-0.05067723,0.92877661,41.0,7.68
2023-08-31,-0.0522456,0.92877654,30.0,6.89
2023-09-30,,,,
2023-10-31,,,,
2023-11-30,,,,
2023-12-31,,,,
2024-01-31,,,,
2024-02-29,,,,
2024-03-31,,,,
2024-04-30,,,,
2024-05-31,,,,
2024-06-30,,,,
2024-07-31,,,,
2024-08-31,,,,
2024-09-30,,,,
2024-10-31,,,,
2024-11-30,,,,
2024-12-31,,,,
2025-01-31,,,,
2025-02-28,,,,
2025-03-31,,,,
2025-04-30,,,,
2025-05-31,,,,
2025-06-30,,,,
2025-07-31,,,,
2025-08-31,,,,
2025-09-30,,,,
2025-10-31,,,,
2025-11-30,,,,
2025-12-31,,,,
