period_begin,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,pending_sales,new_listings,inventory,months_of_supply,median_dom,avg_sale_to_list,sold_above_list,price_drops,off_market_in_two_weeks,remote_work_share,asset_value_momentum,State,City,Property_Type
2019-01-31,,,125.21357050442126,,,,,,,,,,,,1.4,0.0,AL,Tuscaloosa,Multi-Family (2-4 Unit)
2019-02-28,120000.0,189550.0,93.89671361502349,120.04389173372348,1.0,1.0,2.0,2.0,2.0,27.0,1.000834028356964,1.0,,0.0,2.36,-0.2501075303837932,AL,Tuscaloosa,Multi-Family (2-4 Unit)
2019-03-31,,,125.21357050442126,,,,,,,,,,,,2.47,0.33352452587208625,AL,Tuscaloosa,Multi-Family (2-4 Unit)
2019-04-30,172000.0,189900.0,33.62658846529814,109.73214285714286,1.0,1.0,1.0,2.0,2.0,49.0,0.9057398630858348,0.0,,0.0,3.17,-0.7314461337550406,AL,Tuscaloosa,Multi-Family (2-4 Unit)
2019-05-31,,,125.21357050442126,,,,,,,,,,,,3.73,2.723647750756481,AL,Tuscaloosa,Multi-Family (2-4 Unit)
2019-06-30,366000.0,,106.38362451386526,,2.0,1.0,,,,110.0,0.9241813987146176,0.0,,0.0,3.63,-0.15038262957201687,AL,Tuscaloosa,Multi-Family (2-4 Unit)
2019-07-31,,,125.21357050442126,,,,,,,,,,,,3.8,0.17700041784252085,AL,Tuscaloosa,Multi-Family (2-4 Unit)
2019-08-31,,,125.21357050442126,,,,,,,,,,,,3.47,0.0,AL,Tuscaloosa,Multi-Family (2-4 Unit)
2019-09-30,,,125.21357050442126,,,,,,,,,,,,3.79,0.0,AL,Tuscaloosa,Multi-Family (2-4 Unit)
2019-10-31,,,125.21357050442126,,,,,,,,,,,,5.16,0.0,AL,Tuscaloosa,Multi-Family (2-4 Unit)
2019-11-30,127900.0,,100.93896713615024,,3.0,3.0,,1.0,0.2999999999999999,53.0,0.9986629081073785,0.3333333333333333,,0.0,5.02,-0.19386559516257773,AL,Tuscaloosa,Multi-Family (2-4 Unit)
2019-12-31,,,125.21357050442126,,,,,,,,,,,,5.09,0.24048793104380128,AL,Tuscaloosa,Multi-Family (2-4 Unit)
2020-01-31,93000.0,,128.27586206896552,,1.0,,,1.0,1.0,138.0,1.023102310231023,1.0,,,4.12,0.024456546939823465,AL,Tuscaloosa,Multi-Family (2-4 Unit)
2020-02-29,191800.0,,108.42283776144714,,1.0,1.0,,,,80.0,1.0153520381154053,1.0,,0.0,4.18,-0.15476820024678306,AL,Tuscaloosa,Multi-Family (2-4 Unit)
2020-03-31,,,125.21357050442126,,,,,,,,,,,,4.7,0.15486343181606466,AL,Tuscaloosa,Multi-Family (2-4 Unit)
2020-04-30,,,125.21357050442126,,,,,,,,,,,,4.81,0.0,AL,Tuscaloosa,Multi-Family (2-4 Unit)
2020-05-31,150000.0,174900.0,125.83892617449663,114.6537629037629,1.0,1.0,2.0,3.0,3.0,13.0,1.072194424588992,1.0,,1.0,4.8,0.004994312258297162,AL,Tuscaloosa,Multi-Family (2-4 Unit)
2020-06-30,100175.0,,68.68270735524257,,2.0,2.0,,1.0,0.5,41.0,0.8959375,0.0,,0.0,3.91,-0.4542014188836724,AL,Tuscaloosa,Multi-Family (2-4 Unit)
2020-07-31,,,125.21357050442126,,,,,,,,,,,,3.59,0.8230727256686055,AL,Tuscaloosa,Multi-Family (2-4 Unit)
2020-08-31,,,125.21357050442126,,,,,,,,,,,,4.37,0.0,AL,Tuscaloosa,Multi-Family (2-4 Unit)
2020-09-30,,,125.21357050442126,,,,,,,,,,,,5.06,0.0,AL,Tuscaloosa,Multi-Family (2-4 Unit)
2020-10-31,152500.0,,112.81551822092362,,2.0,2.0,,1.0,0.5,35.0,1.0166627747492396,1.0,,0.0,5.56,-0.09901524438247578,AL,Tuscaloosa,Multi-Family (2-4 Unit)
2020-11-30,,,125.21357050442126,,,,,,,,,,,,5.85,0.10989669221940601,AL,Tuscaloosa,Multi-Family (2-4 Unit)
2020-12-31,,,125.21357050442126,,,,,,,,,,,,6.17,0.0,AL,Tuscaloosa,Multi-Family (2-4 Unit)
