period_begin,asset_value_momentum,occupancy,rank_desirability,remote_work_share
2019-01-31,0.01873769,0.84459592,29.0,2.99
2019-02-28,0.01873769,0.85,29.0,3.78
2019-03-31,0.01873769,0.85,29.0,2.96
2019-04-30,0.01497338,0.85,29.0,3.16
2019-05-31,0.01497338,0.85,29.0,3.68
2019-06-30,0.01380529,0.85,29.0,3.15
2019-07-31,0.01380529,0.85,29.0,3.32
2019-08-31,0.02442228,0.85807826,28.0,3.45
2019-09-30,0.02442228,0.85807826,28.0,4.06
2019-10-31,0.01257948,0.85784413,28.0,3.72
2019-11-30,0.01257948,0.85784413,28.0,3.57
2019-12-31,0.01257948,0.85784413,28.0,3.81
2020-01-31,0.0044857,0.85784413,28.0,3.13
2020-02-29,0.01391858,0.86299211,28.0,3.95
2020-03-31,0.01391858,0.86299211,28.0,4.43
2020-04-30,0.00848932,0.86483864,28.0,8.44
2020-05-31,-0.08799337,0.86483864,28.0,7.66
2020-06-30,-0.08799337,0.86483864,28.0,6.6
2020-07-31,-0.08069121,0.85977253,28.0,7.5
2020-08-31,-0.07879061,0.85977435,37.0,8.17
2020-09-30,-0.06927213,0.85977435,37.0,9.24
2020-10-31,-0.06927213,0.85977435,37.0,9.09
2020-11-30,-0.06927213,0.85977435,37.0,9.24
2020-12-31,-0.06927213,0.85977435,37.0,8.93
2021-01-31,-0.07031088,0.86,37.0,9.27
2021-02-28,-0.04044664,0.83900536,16.0,10.02
2021-03-31,-0.04044664,0.83900536,16.0,9.48
2021-04-30,-0.03364775,0.84400118,16.0,9.22
2021-05-31,-0.03364775,0.84400118,16.0,9.06
2021-06-30,-0.03364775,0.84400118,16.0,8.94
2021-07-31,0.0577644,0.845,16.0,9.6
2021-08-31,0.04802073,0.845,16.0,10.08
2021-09-30,0.04802073,0.845,16.0,10.51
2021-10-31,0.08060478,0.845,16.0,11.5
2021-11-30,0.08060478,0.845,16.0,10.83
2021-12-31,0.08060478,0.845,16.0,10.57
2022-01-31,0.05933313,0.845,15.0,10.4
2022-02-28,0.05926468,0.83715593,17.0,12.41
2022-03-31,0.05926468,0.83715593,17.0,10.21
2022-04-30,0.07656841,0.833,17.0,10.44
2022-05-31,0.07656841,0.833,17.0,10.7
2022-06-30,0.07656841,0.833,17.0,11.07
2022-07-31,0.04028098,0.828,17.0,11.31
2022-08-31,-0.00059052,0.828,17.0,8.83
2022-09-30,-0.02126483,0.828,17.0,10.74
2022-10-31,-0.02126483,0.828,17.0,11.37
2022-11-30,-0.07790831,0.828,17.0,10.83
2022-12-31,-0.07790831,0.828,17.0,10.18
2023-01-31,-0.07605743,0.828,17.0,10.24
2023-02-28,-0.1269371,0.83678719,12.0,11.15
2023-03-31,-0.1269371,0.83678719,12.0,9.2
2023-04-30,-0.25025778,0.8405,12.0,10.02
2023-05-31,-0.25025778,0.8405,12.0,9.04
2023-06-30,-0.27038482,0.8405,12.0,8.23
2023-07-31,-0.27038482,0.8405,12.0,7.7
2023-08-31,-0.3234418,0.8405,10.0,8.31
2023-09-30,,,,
2023-10-31,,,,
2023-11-30,,,,
2023-12-31,,,,
2024-01-31,,,,
2024-02-29,,,,
2024-03-31,,,,
2024-04-30,,,,
2024-05-31,,,,
2024-06-30,,,,
2024-07-31,,,,
2024-08-31,,,,
2024-09-30,,,,
2024-10-31,,,,
2024-11-30,,,,
2024-12-31,,,,
2025-01-31,,,,
2025-02-28,,,,
2025-03-31,,,,
2025-04-30,,,,
2025-05-31,,,,
2025-06-30,,,,
2025-07-31,,,,
2025-08-31,,,,
2025-09-30,,,,
2025-10-31,,,,
2025-11-30,,,,
2025-12-31,,,,
