period_begin,asset_value_momentum,occupancy,rank_desirability,remote_work_share
2019-01-31,0.05197937,0.90859592,7.0,4.84
2019-02-28,0.05197937,0.92,7.0,5.52
2019-03-31,0.05197937,0.92,7.0,4.39
2019-04-30,0.04863445,0.92,7.0,4.78
2019-05-31,0.04863445,0.92,7.0,4.85
2019-06-30,0.0454059,0.92,7.0,4.88
2019-07-31,0.0454059,0.92,7.0,4.4
2019-08-31,0.04880348,0.92408086,7.0,4.61
2019-09-30,0.04880348,0.92408086,7.0,5.41
2019-10-31,0.06420832,0.92383415,7.0,5.53
2019-11-30,0.06420832,0.92383415,7.0,5.44
2019-12-31,0.06420832,0.92383415,7.0,5.78
2020-01-31,0.04963346,0.92383415,7.0,5.58
2020-02-29,0.07428855,0.92370683,7.0,6.03
2020-03-31,0.07428855,0.92370683,7.0,6.81
2020-04-30,0.07038428,0.92381073,7.0,9.87
2020-05-31,-0.03217775,0.92381073,7.0,10.94
2020-06-30,-0.03217775,0.92381073,7.0,10.39
2020-07-31,-0.01811547,0.92375797,7.0,11.25
2020-08-31,-0.01973904,0.92375991,11.0,12.52
2020-09-30,-0.02467321,0.92375991,11.0,14.17
2020-10-31,-0.02467321,0.92375991,11.0,14.57
2020-11-30,-0.02467321,0.92375991,11.0,15.53
2020-12-31,-0.02467321,0.92375991,11.0,15.01
2021-01-31,-0.0663951,0.925,11.0,15.35
2021-02-28,-0.02964983,0.89657966,15.0,17.25
2021-03-31,-0.02964983,0.89657966,15.0,17.36
2021-04-30,-0.01693087,0.9,15.0,16.7
2021-05-31,-0.01693087,0.9,15.0,16.21
2021-06-30,-0.01693087,0.9,15.0,15.94
2021-07-31,0.06254853,0.9,15.0,15.54
2021-08-31,0.06388466,0.9,15.0,17.34
2021-09-30,0.06388466,0.9,15.0,17.06
2021-10-31,0.1089114,0.9,15.0,17.65
2021-11-30,0.1089114,0.9,15.0,16.84
2021-12-31,0.1089114,0.9,15.0,13.2
2022-01-31,0.08972386,0.9,14.0,15.15
2022-02-28,0.08960357,0.88624608,16.0,15.82
2022-03-31,0.08960357,0.88624608,16.0,17.41
2022-04-30,0.10749206,0.889,16.0,16.03
2022-05-31,0.10749206,0.889,16.0,17.31
2022-06-30,0.10749206,0.889,16.0,16.79
2022-07-31,0.07321454,0.889,16.0,16.07
2022-08-31,0.02076688,0.889,13.0,18.37
2022-09-30,-0.0114829,0.889,13.0,17.96
2022-10-31,-0.0114829,0.889,13.0,18.35
2022-11-30,-0.12895167,0.889,13.0,17.17
2022-12-31,-0.12895167,0.889,13.0,17.72
2023-01-31,-0.13308456,0.889,13.0,16.3
2023-02-28,-0.20498132,0.85266289,25.0,16.21
2023-03-31,-0.20498132,0.85266289,25.0,17.76
2023-04-30,-0.30640541,0.877,25.0,18.08
2023-05-31,-0.30640541,0.877,25.0,19.11
2023-06-30,-0.32748281,0.877,25.0,15.98
2023-07-31,-0.32748281,0.877,25.0,14.63
2023-08-31,-0.38182402,0.877,23.0,15.15
2023-09-30,,,,
2023-10-31,,,,
2023-11-30,,,,
2023-12-31,,,,
2024-01-31,,,,
2024-02-29,,,,
2024-03-31,,,,
2024-04-30,,,,
2024-05-31,,,,
2024-06-30,,,,
2024-07-31,,,,
2024-08-31,,,,
2024-09-30,,,,
2024-10-31,,,,
2024-11-30,,,,
2024-12-31,,,,
2025-01-31,,,,
2025-02-28,,,,
2025-03-31,,,,
2025-04-30,,,,
2025-05-31,,,,
2025-06-30,,,,
2025-07-31,,,,
2025-08-31,,,,
2025-09-30,,,,
2025-10-31,,,,
2025-11-30,,,,
2025-12-31,,,,
