period_begin,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,pending_sales,new_listings,inventory,months_of_supply,median_dom,avg_sale_to_list,sold_above_list,price_drops,off_market_in_two_weeks,remote_work_share,asset_value_momentum,State,City,Property_Type
2019-01-31,363500.0,375000.0,204.43925233644856,223.73216736977264,109.0,111.0,133.0,256.0,2.3,47.0,0.9828098995339088,0.2660550458715596,0.28515625,0.4684684684684684,4.9,0.0,UT,Salt Lake City,Single Family Residential
2019-02-28,376375.0,379900.0,202.69165635610696,229.21779141104287,110.0,90.0,140.0,262.0,2.4,29.0,0.9846908654756392,0.2454545454545454,0.232824427480916,0.6666666666666666,5.33,-0.008548240909556637,UT,Salt Lake City,Single Family Residential
2019-03-31,371250.0,402830.0,214.20717781402936,238.6613440376848,159.0,149.0,200.0,260.0,1.6,22.0,0.9942169589612933,0.3522012578616352,0.2884615384615384,0.6241610738255033,4.19,0.05681300190122718,UT,Salt Lake City,Single Family Residential
2019-04-30,403650.0,409000.0,223.08871923923823,230.9682187730968,182.0,207.0,272.0,300.0,1.6,15.0,0.998840373520728,0.3956043956043955,0.3033333333333333,0.6135265700483091,4.11,0.041462389429917534,UT,Salt Lake City,Single Family Residential
2019-05-31,436000.0,419900.0,219.41591332440183,236.2918752406623,222.0,208.0,304.0,375.0,1.7,18.0,0.9982079023119168,0.3963963963963964,0.3733333333333333,0.5673076923076922,4.67,-0.01646343180130827,UT,Salt Lake City,Single Family Residential
2019-06-30,410000.0,415000.0,224.28229665071768,227.67857142857144,231.0,242.0,287.0,400.0,1.7,16.0,0.9951900828225972,0.3939393939393939,0.435,0.4669421487603305,4.15,0.022178807601438644,UT,Salt Lake City,Single Family Residential
2019-07-31,425000.0,368275.0,223.35981138919115,231.72573355333955,229.0,205.0,223.0,394.0,1.7,16.0,0.9951261739053532,0.3493449781659388,0.4035532994923857,0.4048780487804878,2.92,-0.004113054286059681,UT,Salt Lake City,Single Family Residential
2019-08-31,422950.0,389900.0,228.3803042201088,230.2021060446216,208.0,194.0,212.0,371.0,1.8,30.0,0.9876482491850558,0.3028846153846153,0.4797843665768193,0.3917525773195876,3.34,0.02247715378918258,UT,Salt Lake City,Single Family Residential
2019-09-30,395000.0,389450.0,230.25335320417287,238.31367409349056,175.0,163.0,200.0,383.0,2.2,29.0,0.9927134954373787,0.3371428571428571,0.3890339425587467,0.3374233128834355,4.05,0.008201447101405357,UT,Salt Lake City,Single Family Residential
2019-10-31,392600.0,375000.0,216.43286573146293,232.96849087893864,177.0,148.0,188.0,379.0,2.1,29.0,0.9876735913912073,0.2598870056497175,0.4432717678100263,0.3918918918918918,4.18,-0.06002295853843609,UT,Salt Lake City,Single Family Residential
2019-11-30,370500.0,395000.0,218.85113268608416,253.2663755458516,149.0,153.0,119.0,301.0,2.0,32.0,0.9930994200383156,0.3624161073825503,0.3488372093023255,0.3529411764705882,4.23,0.011173288984777763,UT,Salt Lake City,Single Family Residential
2019-12-31,404500.0,364900.0,214.73700591347648,252.8853754940712,164.0,112.0,79.0,224.0,1.4,38.0,0.980776677812466,0.2012195121951219,0.2276785714285714,0.2321428571428571,4.33,-0.01879874562271011,UT,Salt Lake City,Single Family Residential
2020-01-31,392050.0,376500.0,225.45980073804608,244.9597222314177,116.0,99.0,126.0,210.0,1.8,38.0,0.9864550773359018,0.3017241379310344,0.2857142857142857,0.5555555555555555,4.63,0.04993454565018074,UT,Salt Lake City,Single Family Residential
2020-02-29,430819.0,393950.0,228.19848176263656,239.68881158824905,132.0,114.0,149.0,214.0,1.6,37.0,0.9922384496902786,0.3484848484848485,0.2289719626168224,0.5350877192982456,4.82,0.01214709236691136,UT,Salt Lake City,Single Family Residential
2020-03-31,400000.0,415000.0,227.9576587795765,251.890205864005,141.0,129.0,212.0,275.0,2.0,18.0,1.0013006369336923,0.4184397163120567,0.2981818181818181,0.6589147286821704,5.05,-0.001055322459640906,UT,Salt Lake City,Single Family Residential
2020-04-30,410000.0,400000.0,238.755980861244,244.1299918886177,126.0,170.0,206.0,296.0,2.3,16.0,0.9953403419857338,0.4841269841269841,0.3243243243243243,0.4235294117647058,9.18,0.04736985868111998,UT,Salt Lake City,Single Family Residential
2020-05-31,437350.0,459000.0,229.7014860613949,259.4155844155844,178.0,209.0,228.0,292.0,1.6,20.0,0.997387715464011,0.3932584269662921,0.3527397260273972,0.5167464114832536,9.27,-0.03792363553443823,UT,Salt Lake City,Single Family Residential
2020-06-30,460000.0,399999.0,241.8193717277487,256.8493150684932,221.0,203.0,212.0,275.0,1.2,18.0,0.9995469019630084,0.3755656108597285,0.3236363636363636,0.5073891625615764,8.94,0.05275492933952952,UT,Salt Lake City,Single Family Residential
2020-07-31,484000.0,424950.0,245.7889103630972,261.5379343860222,236.0,208.0,215.0,249.0,1.1,25.0,1.0031949305505572,0.4152542372881356,0.3253012048192771,0.5432692307692307,9.44,0.016415304559709076,UT,Salt Lake City,Single Family Residential
2020-08-31,475000.0,442000.0,244.39300411522635,260.7671498710514,218.0,210.0,237.0,253.0,1.2,14.0,1.0047035506951365,0.4724770642201834,0.3359683794466403,0.5714285714285714,9.78,-0.00567928897120995,UT,Salt Lake City,Single Family Residential
2020-09-30,482750.0,409000.0,247.08051051936548,269.7916666666667,204.0,199.0,196.0,229.0,1.1,13.0,1.004655072126552,0.4901960784313725,0.3668122270742358,0.5175879396984924,10.01,0.01099665849220477,UT,Salt Lake City,Single Family Residential
2020-10-31,479000.0,425000.0,246.4503042596349,260.6467338385335,203.0,197.0,208.0,216.0,1.1,19.0,1.0049797266016396,0.522167487684729,0.3888888888888889,0.4619289340101522,10.0,-0.002550610966465472,UT,Salt Lake City,Single Family Residential
2020-11-30,460000.0,419999.0,252.80166706159488,264.2706131078224,184.0,159.0,139.0,175.0,1.0,19.0,0.999379815461877,0.4510869565217391,0.3371428571428571,0.4779874213836478,11.17,0.025771373344578352,UT,Salt Lake City,Single Family Residential
2020-12-31,466250.0,424000.0,255.02114935822635,284.2261904761905,174.0,147.0,98.0,111.0,0.5999999999999999,21.0,1.0061914150093376,0.4655172413793103,0.3153153153153153,0.4353741496598639,10.63,0.00877953979666879,UT,Salt Lake City,Single Family Residential
2021-01-31,475000.0,430000.0,264.24442609413705,291.26213592233006,129.0,124.0,138.0,107.0,0.8,19.0,1.0019801650432305,0.4263565891472868,0.1962616822429906,0.5887096774193548,10.59,0.03616671307113761,UT,Salt Lake City,Single Family Residential
2021-02-28,547500.0,426000.0,277.0618556701031,292.9611066287214,145.0,120.0,153.0,128.0,0.9,17.0,1.0157565032685574,0.5172413793103448,0.1328125,0.6833333333333333,13.39,0.048505960051546504,UT,Salt Lake City,Single Family Residential
2021-03-31,527100.0,500000.0,273.7783595113438,288.8655462184874,165.0,206.0,215.0,128.0,0.8,7.0,1.041024218620304,0.6303030303030303,0.2890625,0.733009708737864,14.24,-0.011851130321847592,UT,Salt Lake City,Single Family Residential
2021-04-30,550000.0,465000.0,285.43307086614175,302.979797979798,199.0,214.0,266.0,176.0,0.9,7.0,1.052429269042792,0.6884422110552763,0.2159090909090909,0.7009345794392523,13.68,0.04256987796844114,UT,Salt Lake City,Single Family Residential
2021-05-31,542500.0,475000.0,297.90429011881486,309.24274530578606,202.0,208.0,192.0,155.0,0.8,8.0,1.0497607620617553,0.7425742574257425,0.2258064516129032,0.6778846153846154,13.57,0.04369227158867539,UT,Salt Lake City,Single Family Residential
2021-06-30,563000.0,481000.0,310.2992957746479,305.63600202376176,223.0,205.0,258.0,197.0,0.9,8.0,1.0433466469036794,0.6726457399103138,0.3502538071065989,0.6878048780487804,12.33,0.041607341911354956,UT,Salt Lake City,Single Family Residential
2021-07-31,574250.0,500000.0,300.63328868730525,301.2947976813399,208.0,212.0,232.0,211.0,1.0,8.0,1.0353012906253851,0.6586538461538461,0.3649289099526066,0.5283018867924528,12.96,-0.031150593053109854,UT,Salt Lake City,Single Family Residential
2021-08-31,545000.0,529450.0,292.0143449119152,320.295842217484,204.0,212.0,233.0,221.0,1.1,13.0,1.0196081951645748,0.5392156862745097,0.4479638009049773,0.5235849056603774,14.92,-0.028669292788646494,UT,Salt Lake City,Single Family Residential
