period_begin,asset_value_momentum,occupancy,rank_desirability,remote_work_share
2019-01-31,-0.01442841,0.86431995,45.0,8.72
2019-02-28,-0.01442841,0.86301413,45.0,5.9
2019-03-31,-0.01442841,0.86301413,45.0,4.97
2019-04-30,-0.0131965,0.86301413,45.0,5.79
2019-05-31,-0.0131965,0.86301413,45.0,5.84
2019-06-30,-0.01116332,0.86301413,45.0,5.66
2019-07-31,-0.01116332,0.86301413,45.0,5.84
2019-08-31,-0.02849938,0.87405565,44.0,5.65
2019-09-30,-0.02849938,0.87405565,44.0,6.77
2019-10-31,-0.02108403,0.874,44.0,6.61
2019-11-30,-0.02108403,0.874,44.0,5.96
2019-12-31,-0.02108403,0.874,44.0,5.91
2020-01-31,-0.01162381,0.8740536,44.0,5.97
2020-02-29,-0.01162381,0.87977873,44.0,6.18
2020-03-31,-0.01162381,0.87977873,44.0,7.15
2020-04-30,-0.00944985,0.88310004,44.0,13.5
2020-05-31,-0.18462149,0.88310004,44.0,12.66
2020-06-30,-0.18462149,0.88310004,44.0,11.93
2020-07-31,-0.18462149,0.88206888,44.0,13.32
2020-08-31,-0.18455556,0.88206888,38.0,13.89
2020-09-30,-0.1858973,0.88206888,38.0,14.89
2020-10-31,-0.1858973,0.88206888,38.0,15.82
2020-11-30,-0.1858973,0.88206888,38.0,15.82
2020-12-31,-0.1858973,0.88206888,38.0,15.93
2021-01-31,-0.15593083,0.882,38.0,16.87
2021-02-28,-0.12049264,0.86658348,39.0,16.78
2021-03-31,-0.12049264,0.86658348,39.0,16.85
2021-04-30,-0.12480965,0.86935766,39.0,16.04
2021-05-31,-0.12480965,0.86935766,39.0,15.77
2021-06-30,-0.12480965,0.86935766,39.0,15.19
2021-07-31,0.04547939,0.87021262,39.0,15.9
2021-08-31,0.06338989,0.87021262,39.0,17.47
2021-09-30,0.06338989,0.87021262,39.0,17.49
2021-10-31,0.20798505,0.87096865,39.0,17.69
2021-11-30,0.20798505,0.87096865,39.0,18.96
2021-12-31,0.20798505,0.87096865,39.0,17.34
2022-01-31,0.22810419,0.87085261,40.0,19.8
2022-02-28,0.23124319,0.85583141,36.0,21.31
2022-03-31,0.23124319,0.85583141,36.0,18.96
2022-04-30,0.29382227,0.86556003,36.0,20.4
2022-05-31,0.29382227,0.86556003,36.0,20.17
2022-06-30,0.29382227,0.86556003,36.0,20.64
2022-07-31,0.20498132,0.86562279,36.0,20.29
2022-08-31,0.12076214,0.86562279,40.0,18.73
2022-09-30,-0.01923096,0.86652746,40.0,21.44
2022-10-31,-0.01923096,0.86652746,40.0,21.79
2022-11-30,-0.09952681,0.86652746,40.0,21.5
2022-12-31,-0.09952681,0.86652746,40.0,20.62
2023-01-31,-0.09995751,0.87824493,40.0,21.51
2023-02-28,-0.10111126,0.88659351,35.0,23.71
2023-03-31,-0.10111126,0.88659351,35.0,22.48
2023-04-30,-0.15227359,0.88271219,35.0,21.31
2023-05-31,-0.15227359,0.88271219,35.0,20.28
2023-06-30,-0.15227359,0.88271219,35.0,18.88
2023-07-31,-0.06729774,0.88271219,35.0,18.1
2023-08-31,-0.06904323,0.88271218,32.0,18.68
2023-09-30,,,,
2023-10-31,,,,
2023-11-30,,,,
2023-12-31,,,,
2024-01-31,,,,
2024-02-29,,,,
2024-03-31,,,,
2024-04-30,,,,
2024-05-31,,,,
2024-06-30,,,,
2024-07-31,,,,
2024-08-31,,,,
2024-09-30,,,,
2024-10-31,,,,
2024-11-30,,,,
2024-12-31,,,,
2025-01-31,,,,
2025-02-28,,,,
2025-03-31,,,,
2025-04-30,,,,
2025-05-31,,,,
2025-06-30,,,,
2025-07-31,,,,
2025-08-31,,,,
2025-09-30,,,,
2025-10-31,,,,
2025-11-30,,,,
2025-12-31,,,,
