period_begin,asset_value_momentum,occupancy,rank_desirability,remote_work_share
2019-01-31,0.00102921,0.92931995,3.0,5.52
2019-02-28,0.00102921,0.92801413,3.0,5.87
2019-03-31,0.00102921,0.92801413,3.0,5.0
2019-04-30,0.00160547,0.92801413,3.0,4.78
2019-05-31,0.00160547,0.92801413,3.0,5.57
2019-06-30,4.217e-05,0.92801413,3.0,5.21
2019-07-31,4.217e-05,0.92801413,3.0,4.75
2019-08-31,-0.00117042,0.92693971,3.0,5.14
2019-09-30,-0.00117042,0.92693971,3.0,5.8
2019-10-31,0.01675451,0.927,3.0,5.93
2019-11-30,0.01675451,0.927,3.0,6.53
2019-12-31,0.01675451,0.927,3.0,6.25
2020-01-31,0.01148579,0.92693012,3.0,5.68
2020-02-29,0.01148579,0.92094533,3.0,6.49
2020-03-31,0.01148579,0.92094533,3.0,7.29
2020-04-30,-0.00151629,0.92310034,3.0,12.69
2020-05-31,-0.1687581,0.92310034,3.0,12.53
2020-06-30,-0.1687581,0.92310034,3.0,12.56
2020-07-31,-0.16875807,0.92194563,3.0,12.12
2020-08-31,-0.16940755,0.92194563,4.0,13.11
2020-09-30,-0.1905422,0.92194563,4.0,13.99
2020-10-31,-0.1905422,0.92194563,4.0,14.43
2020-11-30,-0.1905422,0.92194563,4.0,14.16
2020-12-31,-0.1905422,0.92194563,4.0,15.21
2021-01-31,-0.16467097,0.92186649,4.0,15.6
2021-02-28,-0.12868129,0.89777105,9.0,16.49
2021-03-31,-0.12868129,0.89777105,9.0,15.61
2021-04-30,-0.13659047,0.89456727,9.0,14.21
2021-05-31,-0.13659047,0.89456727,9.0,13.82
2021-06-30,-0.13659047,0.89456727,9.0,13.95
2021-07-31,0.04469125,0.89553875,9.0,13.76
2021-08-31,0.06261737,0.89553875,9.0,16.16
2021-09-30,0.06261737,0.89553875,9.0,16.17
2021-10-31,0.216564,0.89793847,9.0,15.94
2021-11-30,0.216564,0.89793847,9.0,18.14
2021-12-31,0.216564,0.89793847,9.0,14.34
2022-01-31,0.22729293,0.89781016,8.0,18.26
2022-02-28,0.23035971,0.87893202,9.0,17.78
2022-03-31,0.23035971,0.87893202,9.0,17.15
2022-04-30,0.29482762,0.89284112,9.0,17.98
2022-05-31,0.29482762,0.89284112,9.0,18.27
2022-06-30,0.29482762,0.89284112,9.0,18.71
2022-07-31,0.2158581,0.89183832,9.0,17.77
2022-08-31,0.13069586,0.89183832,9.0,16.88
2022-09-30,-0.01142851,0.89176025,9.0,17.04
2022-10-31,-0.01142851,0.89176025,9.0,19.61
2022-11-30,-0.0931173,0.89176025,9.0,19.01
2022-12-31,-0.0931173,0.89176025,9.0,18.65
2023-01-31,-0.09042566,0.90487692,9.0,18.48
2023-02-28,-0.0936915,0.92476308,15.0,17.6
2023-03-31,-0.0936915,0.92476308,15.0,18.19
2023-04-30,-0.14326906,0.92678809,15.0,16.47
2023-05-31,-0.14326906,0.92678809,15.0,16.82
2023-06-30,-0.14326906,0.92678809,15.0,16.28
2023-07-31,-0.05696887,0.92678809,15.0,15.48
2023-08-31,-0.05906324,0.92678806,8.0,15.61
2023-09-30,,,,
2023-10-31,,,,
2023-11-30,,,,
2023-12-31,,,,
2024-01-31,,,,
2024-02-29,,,,
2024-03-31,,,,
2024-04-30,,,,
2024-05-31,,,,
2024-06-30,,,,
2024-07-31,,,,
2024-08-31,,,,
2024-09-30,,,,
2024-10-31,,,,
2024-11-30,,,,
2024-12-31,,,,
2025-01-31,,,,
2025-02-28,,,,
2025-03-31,,,,
2025-04-30,,,,
2025-05-31,,,,
2025-06-30,,,,
2025-07-31,,,,
2025-08-31,,,,
2025-09-30,,,,
2025-10-31,,,,
2025-11-30,,,,
2025-12-31,,,,
