occupancy,age_median,airport_distance,airport_volume,railroad_distance,asset_value_momentum,rank_desirability,rank_fiscal_health_tax,CPI,Inflation,Avg_household_size,Median_household_income,Employment_in_industry,Employment_in_services,Employment_in_agriculture,Labor_force_participation_rate,Real_GDP_per_capita,Real_GDP_per_worker,Prop_GVA_industries,Prop_GVA_construction,Male_15_64,Female_15_64,Prop_further_educ,Pop_growth,Real_GDP_growth,Unemp_growth,period_begin,remote_work_share
0.90631995,36.16761355,10.81202137,859182930.0,4.69157973,-0.00164299,5.0,19.0,117.92,1.67,2.93,61876.0,9.79,89.83,0.37,62.19,47377.83,117234.93,35.86,6.79,1.27,1.35,63.36,1.39,3.27,-8.82,2019-01-31,3.01
0.90501413,36.16761355,10.81202137,859182930.0,4.69157973,-0.00164299,5.0,14.0,117.92,1.67,2.93,61876.0,9.79,89.83,0.37,62.19,47377.83,117234.93,35.86,6.79,1.27,1.35,63.36,1.39,3.27,-8.82,2019-02-28,3.24
0.90501413,36.16761355,10.80495051,859182930.0,4.71642538,-0.00164299,5.0,14.0,117.92,1.67,2.93,61876.0,9.79,89.83,0.37,62.19,47377.83,117234.93,35.86,6.79,1.27,1.35,63.36,1.39,3.27,-8.82,2019-03-31,3.04
0.90501413,36.16761355,10.80495051,859182930.0,4.71642538,-0.00050268,5.0,14.0,117.92,1.67,2.93,61876.0,9.79,89.83,0.37,62.19,47377.83,117234.93,35.86,6.79,1.27,1.35,63.36,1.39,3.27,-8.82,2019-04-30,3.03
0.90501413,36.16761355,10.80495051,859182930.0,4.71642538,-0.00050268,5.0,14.0,117.92,1.67,2.93,61876.0,9.79,89.83,0.37,62.19,47377.83,117234.93,35.86,6.79,1.27,1.35,63.36,1.39,3.27,-8.82,2019-05-31,3.48
0.90501413,36.16761355,10.80495051,859182930.0,4.71642538,-0.00226048,5.0,14.0,117.92,1.67,2.93,61876.0,9.79,89.83,0.37,62.19,47377.83,117234.93,35.86,6.79,1.27,1.35,63.36,1.39,3.27,-8.82,2019-06-30,3.35
0.90501413,36.16761355,10.80495051,859182930.0,4.71642538,-0.00226048,5.0,14.0,117.92,1.67,2.93,61876.0,9.79,89.83,0.37,62.19,47377.83,117234.93,35.86,6.79,1.27,1.35,63.36,1.39,3.27,-8.82,2019-07-31,3.16
0.91105816,36.18110741,10.91819921,1037970886.0,5.2169508,-0.00070251,4.0,20.0,117.92,1.67,2.93,61876.0,9.79,89.83,0.37,62.19,47377.83,117234.93,35.86,6.79,1.27,1.35,63.36,1.39,3.27,-8.82,2019-08-31,3.42
0.91105816,36.18110741,10.91819921,1037970886.0,5.2169508,-0.00070251,4.0,20.0,117.92,1.67,2.93,61876.0,9.79,89.83,0.37,62.19,47377.83,117234.93,35.86,6.79,1.27,1.35,63.36,1.39,3.27,-8.82,2019-09-30,3.79
0.911,36.18110741,10.91819921,1037970886.0,5.2169508,0.0157316,4.0,20.0,117.92,1.67,2.93,61876.0,9.79,89.83,0.37,62.19,47377.83,117234.93,35.86,6.79,1.27,1.35,63.36,1.39,3.27,-8.82,2019-10-31,4.06
0.911,36.18110741,10.91819921,1037970886.0,5.2169508,0.0157316,4.0,20.0,117.92,1.67,2.93,61876.0,9.79,89.83,0.37,62.19,47377.83,117234.93,35.86,6.79,1.27,1.35,63.36,1.39,3.27,-8.82,2019-11-30,3.03
0.911,36.18110741,10.91819921,1037970886.0,5.2169508,0.0157316,4.0,20.0,117.92,1.67,2.93,61876.0,9.79,89.83,0.37,62.19,47377.83,117234.93,35.86,6.79,1.27,1.35,63.36,1.39,3.27,-8.82,2019-12-31,3.72
0.91105602,36.18110741,10.91819921,1037970886.0,5.2169508,0.01286146,4.0,20.0,118.94,0.86,2.89,64908.95,9.75,89.88,0.35,60.44,44800.29,124283.89,36.21,6.91,1.19,1.26,63.78,1.3,-4.2,254.83,2020-01-31,3.51
0.91709325,36.18110741,10.91819921,1037970886.0,5.2169508,0.01286146,4.0,20.0,118.94,0.86,2.89,64908.95,9.75,89.88,0.35,60.44,44800.29,124283.89,36.21,6.91,1.19,1.26,63.78,1.3,-4.2,254.83,2020-02-29,3.55
0.91709325,36.18110741,10.91819921,1037970886.0,5.2169508,0.01286146,4.0,20.0,118.94,0.86,2.89,64908.95,9.75,89.88,0.35,60.44,44800.29,124283.89,36.21,6.91,1.19,1.26,63.78,1.3,-4.2,254.83,2020-03-31,4.81
0.91809057,36.18110741,10.91819921,1037970886.0,5.2169508,0.0036822,4.0,20.0,118.94,0.86,2.89,64908.95,9.75,89.88,0.35,60.44,44800.29,124283.89,36.21,6.91,1.19,1.26,63.78,1.3,-4.2,254.83,2020-04-30,10.11
0.91809057,36.18110741,10.91819921,1037970886.0,5.2169508,-0.18236542,4.0,20.0,118.94,0.86,2.89,64908.95,9.75,89.88,0.35,60.44,44800.29,124283.89,36.21,6.91,1.19,1.26,63.78,1.3,-4.2,254.83,2020-05-31,9.45
0.91809057,36.18110741,10.91819921,1037970886.0,5.2169508,-0.18236542,4.0,20.0,118.94,0.86,2.89,64908.95,9.75,89.88,0.35,60.44,44800.29,124283.89,36.21,6.91,1.19,1.26,63.78,1.3,-4.2,254.83,2020-06-30,8.32
0.92007179,36.18110741,10.91819921,1037970886.0,5.2169508,-0.18236546,4.0,20.0,118.94,0.86,2.89,64908.95,9.75,89.88,0.35,60.44,44800.29,124283.89,36.21,6.91,1.19,1.26,63.78,1.3,-4.2,254.83,2020-07-31,8.88
0.92007179,36.26252077,10.91819921,1037970886.0,5.2169508,-0.18257251,3.0,38.0,118.94,0.86,2.89,64908.95,9.75,89.88,0.35,60.44,44800.29,124283.89,36.21,6.91,1.19,1.26,63.78,1.3,-4.2,254.83,2020-08-31,9.25
0.92007179,36.26252077,10.91819921,1037970886.0,5.2169508,-0.20219314,3.0,38.0,118.94,0.86,2.89,64908.95,9.75,89.88,0.35,60.44,44800.29,124283.89,36.21,6.91,1.19,1.26,63.78,1.3,-4.2,254.83,2020-09-30,10.97
0.92007179,36.26252077,10.91819921,1037970886.0,5.2169508,-0.20219314,3.0,38.0,118.94,0.86,2.89,64908.95,9.75,89.88,0.35,60.44,44800.29,124283.89,36.21,6.91,1.19,1.26,63.78,1.3,-4.2,254.83,2020-10-31,9.53
0.92007179,36.26252077,10.91819921,1037970886.0,5.2169508,-0.20219314,3.0,38.0,118.94,0.86,2.89,64908.95,9.75,89.88,0.35,60.44,44800.29,124283.89,36.21,6.91,1.19,1.26,63.78,1.3,-4.2,254.83,2020-11-30,9.63
0.92007179,36.26252077,10.91819921,1037970886.0,5.2169508,-0.20219314,3.0,38.0,118.94,0.86,2.89,64908.95,9.75,89.88,0.35,60.44,44800.29,124283.89,36.21,6.91,1.19,1.26,63.78,1.3,-4.2,254.83,2020-12-31,9.41
0.92,36.26252077,10.91819921,1037970886.0,5.2169508,-0.18230429,3.0,38.0,124.66,4.8,2.67,64935.99,9.72,89.92,0.34,60.05,47325.7,123997.49,36.38,6.97,0.43,0.49,64.14,0.53,6.19,-53.63,2021-01-31,9.23
