period_begin,occupancy,age_median,airport_distance,airport_volume,railroad_distance,asset_value_momentum,rank_desirability,rank_fiscal_health_tax,CPI,Inflation,Avg_household_size,Median_household_income,Employment_in_industry,Employment_in_services,Employment_in_agriculture,Labor_force_participation_rate,Real_GDP_per_capita,Real_GDP_per_worker,Prop_GVA_industries,Prop_GVA_construction,Male_15_64,Female_15_64,Prop_further_educ,Pop_growth,Real_GDP_growth,Unemp_growth,remote_work_share,State,City,Property_Type
2019-01-31,0.91096096,42.56949361,18.27846929,755367984.0,1.99122773,0.06585378,49.0,42.0,121.1,1.82,2.25,62638.0,13.68,86.22,0.09,61.06,58158.91,154967.42,33.78,5.31,-0.15,-0.32,62.78,-0.0,1.64,0.0,3.17,PA,Pittsburgh,Industrial
2019-02-28,0.91264975,42.56949361,18.27846929,755367984.0,1.99122773,0.06585378,49.0,42.0,121.1,1.82,2.25,62638.0,13.68,86.22,0.09,61.06,58158.91,154967.42,33.78,5.31,-0.15,-0.32,62.78,-0.0,1.64,0.0,3.91,PA,Pittsburgh,Industrial
2019-03-31,0.91264975,42.56949361,18.24094217,755367984.0,1.99023202,0.06585378,49.0,42.0,121.1,1.82,2.25,62638.0,13.68,86.22,0.09,61.06,58158.91,154967.42,33.78,5.31,-0.15,-0.32,62.78,-0.0,1.64,0.0,3.4,PA,Pittsburgh,Industrial
2019-04-30,0.91678978,42.56949361,18.24094217,755367984.0,1.99023202,0.0652961,49.0,42.0,121.1,1.82,2.25,62638.0,13.68,86.22,0.09,61.06,58158.91,154967.42,33.78,5.31,-0.15,-0.32,62.78,-0.0,1.64,0.0,3.55,PA,Pittsburgh,Industrial
2019-05-31,0.91678978,42.56949361,18.24094217,755367984.0,1.99023202,0.0652961,49.0,42.0,121.1,1.82,2.25,62638.0,13.68,86.22,0.09,61.06,58158.91,154967.42,33.78,5.31,-0.15,-0.32,62.78,-0.0,1.64,0.0,3.77,PA,Pittsburgh,Industrial
2019-06-30,0.91717197,42.56949361,18.24094217,755367984.0,1.99023202,0.04376234,49.0,42.0,121.1,1.82,2.25,62638.0,13.68,86.22,0.09,61.06,58158.91,154967.42,33.78,5.31,-0.15,-0.32,62.78,-0.0,1.64,0.0,3.1,PA,Pittsburgh,Industrial
2019-07-31,0.91717197,42.56949361,18.24094217,755367984.0,1.99023202,0.04376234,49.0,42.0,121.1,1.82,2.25,62638.0,13.68,86.22,0.09,61.06,58158.91,154967.42,33.78,5.31,-0.15,-0.32,62.78,-0.0,1.64,0.0,3.3,PA,Pittsburgh,Industrial
2019-08-31,0.91801026,42.80754013,18.55157951,882796536.0,2.34291758,0.14715534,49.0,29.0,121.1,1.82,2.25,62638.0,13.68,86.22,0.09,61.06,58158.91,154967.42,33.78,5.31,-0.15,-0.32,62.78,-0.0,1.64,0.0,3.75,PA,Pittsburgh,Industrial
2019-09-30,0.91801026,42.80754013,18.55157951,882796536.0,2.34291758,0.14715534,49.0,29.0,121.1,1.82,2.25,62638.0,13.68,86.22,0.09,61.06,58158.91,154967.42,33.78,5.31,-0.15,-0.32,62.78,-0.0,1.64,0.0,3.73,PA,Pittsburgh,Industrial
2019-10-31,0.91801033,42.80754013,18.55157951,882796536.0,2.34291758,0.13622361,49.0,29.0,121.1,1.82,2.25,62638.0,13.68,86.22,0.09,61.06,58158.91,154967.42,33.78,5.31,-0.15,-0.32,62.78,-0.0,1.64,0.0,4.05,PA,Pittsburgh,Industrial
2019-11-30,0.91801033,42.80754013,18.55157951,882796536.0,2.34291758,0.13622361,49.0,29.0,121.1,1.82,2.25,62638.0,13.68,86.22,0.09,61.06,58158.91,154967.42,33.78,5.31,-0.15,-0.32,62.78,-0.0,1.64,0.0,4.02,PA,Pittsburgh,Industrial
2019-12-31,0.91801033,42.80754013,18.55157951,882796536.0,2.34291758,0.13622361,49.0,29.0,121.1,1.82,2.25,62638.0,13.68,86.22,0.09,61.06,58158.91,154967.42,33.78,5.31,-0.15,-0.32,62.78,-0.0,1.64,0.0,4.12,PA,Pittsburgh,Industrial
2020-01-31,0.91801033,42.80754013,18.55157951,882796536.0,2.34291758,0.13688589,49.0,29.0,122.6,1.23,2.22,64121.81,13.6,86.3,0.09,60.12,55114.69,157364.86,33.92,5.42,-0.31,-0.46,63.25,-0.18,-5.4,109.09,4.57,PA,Pittsburgh,Industrial
2020-02-29,0.92241449,42.80754013,18.55157951,882796536.0,2.34291758,0.13925718,49.0,29.0,122.6,1.23,2.22,64121.81,13.6,86.3,0.09,60.12,55114.69,157364.86,33.92,5.42,-0.31,-0.46,63.25,-0.18,-5.4,109.09,4.67,PA,Pittsburgh,Industrial
2020-03-31,0.92241449,42.80754013,18.55157951,882796536.0,2.34291758,0.13925718,49.0,29.0,122.6,1.23,2.22,64121.81,13.6,86.3,0.09,60.12,55114.69,157364.86,33.92,5.42,-0.31,-0.46,63.25,-0.18,-5.4,109.09,5.21,PA,Pittsburgh,Industrial
2020-04-30,0.91603601,42.80754013,18.55157951,882796536.0,2.34291758,0.11891623,49.0,29.0,122.6,1.23,2.22,64121.81,13.6,86.3,0.09,60.12,55114.69,157364.86,33.92,5.42,-0.31,-0.46,63.25,-0.18,-5.4,109.09,9.74,PA,Pittsburgh,Industrial
2020-05-31,0.91603601,42.80754013,18.55157951,882796536.0,2.34291758,-0.053818,49.0,29.0,122.6,1.23,2.22,64121.81,13.6,86.3,0.09,60.12,55114.69,157364.86,33.92,5.42,-0.31,-0.46,63.25,-0.18,-5.4,109.09,8.9,PA,Pittsburgh,Industrial
2020-06-30,0.91603601,42.80754013,18.55157951,882796536.0,2.34291758,-0.053818,49.0,29.0,122.6,1.23,2.22,64121.81,13.6,86.3,0.09,60.12,55114.69,157364.86,33.92,5.42,-0.31,-0.46,63.25,-0.18,-5.4,109.09,8.71,PA,Pittsburgh,Industrial
2020-07-31,0.91500949,42.80754013,18.55157951,882796536.0,2.34291758,-0.053818,49.0,29.0,122.6,1.23,2.22,64121.81,13.6,86.3,0.09,60.12,55114.69,157364.86,33.92,5.42,-0.31,-0.46,63.25,-0.18,-5.4,109.09,9.86,PA,Pittsburgh,Industrial
2020-08-31,0.91500257,42.83953989,18.55157951,882796536.0,2.34291758,0.00355634,33.0,37.0,122.6,1.23,2.22,64121.81,13.6,86.3,0.09,60.12,55114.69,157364.86,33.92,5.42,-0.31,-0.46,63.25,-0.18,-5.4,109.09,10.77,PA,Pittsburgh,Industrial
2020-09-30,0.91500257,42.83953989,18.55157951,882796536.0,2.34291758,0.05024023,33.0,37.0,122.6,1.23,2.22,64121.81,13.6,86.3,0.09,60.12,55114.69,157364.86,33.92,5.42,-0.31,-0.46,63.25,-0.18,-5.4,109.09,10.95,PA,Pittsburgh,Industrial
2020-10-31,0.91500257,42.83953989,18.55157951,882796536.0,2.34291758,0.05024023,33.0,37.0,122.6,1.23,2.22,64121.81,13.6,86.3,0.09,60.12,55114.69,157364.86,33.92,5.42,-0.31,-0.46,63.25,-0.18,-5.4,109.09,13.51,PA,Pittsburgh,Industrial
2020-11-30,0.91500257,42.83953989,18.55157951,882796536.0,2.34291758,0.05024023,33.0,37.0,122.6,1.23,2.22,64121.81,13.6,86.3,0.09,60.12,55114.69,157364.86,33.92,5.42,-0.31,-0.46,63.25,-0.18,-5.4,109.09,11.07,PA,Pittsburgh,Industrial
2020-12-31,0.91500257,42.83953989,18.55157951,882796536.0,2.34291758,0.05024023,33.0,37.0,122.6,1.23,2.22,64121.81,13.6,86.3,0.09,60.12,55114.69,157364.86,33.92,5.42,-0.31,-0.46,63.25,-0.18,-5.4,109.09,13.6,PA,Pittsburgh,Industrial
2021-01-31,0.916,42.83953989,18.55157951,882796536.0,2.34291758,0.15152591,33.0,37.0,128.71,4.98,2.23,66609.0,13.52,86.38,0.09,59.22,58423.8,164616.25,33.95,5.48,-0.7,-0.83,63.68,-0.58,5.38,-30.43,11.92,PA,Pittsburgh,Industrial
2021-02-28,0.91725562,42.83953989,17.83683193,887123970.0,2.59490402,0.1717925,42.0,31.0,128.71,4.98,2.23,66609.0,13.52,86.38,0.09,59.22,58423.8,164616.25,33.95,5.48,-0.7,-0.83,63.68,-0.58,5.38,-30.43,12.55,PA,Pittsburgh,Industrial
2021-03-31,0.91725562,42.83953989,17.83683193,887123970.0,2.59490402,0.1717925,42.0,31.0,128.71,4.98,2.23,66609.0,13.52,86.38,0.09,59.22,58423.8,164616.25,33.95,5.48,-0.7,-0.83,63.68,-0.58,5.38,-30.43,13.05,PA,Pittsburgh,Industrial
2021-04-30,0.91600326,42.83953989,17.83683193,887123970.0,2.59490402,0.14214804,42.0,31.0,128.71,4.98,2.23,66609.0,13.52,86.38,0.09,59.22,58423.8,164616.25,33.95,5.48,-0.7,-0.83,63.68,-0.58,5.38,-30.43,11.86,PA,Pittsburgh,Industrial
2021-05-31,0.91600326,42.83953989,17.83683193,887123970.0,2.59490402,0.14214804,42.0,31.0,128.71,4.98,2.23,66609.0,13.52,86.38,0.09,59.22,58423.8,164616.25,33.95,5.48,-0.7,-0.83,63.68,-0.58,5.38,-30.43,11.41,PA,Pittsburgh,Industrial
2021-06-30,0.91600326,42.83953989,17.83683193,887123970.0,2.59490402,0.14214804,42.0,31.0,128.71,4.98,2.23,66609.0,13.52,86.38,0.09,59.22,58423.8,164616.25,33.95,5.48,-0.7,-0.83,63.68,-0.58,5.38,-30.43,12.53,PA,Pittsburgh,Industrial
2021-07-31,0.917,42.83953989,17.83683193,887123970.0,2.59490402,0.34629528,42.0,31.0,128.71,4.98,2.23,66609.0,13.52,86.38,0.09,59.22,58423.8,164616.25,33.95,5.48,-0.7,-0.83,63.68,-0.58,5.38,-30.43,11.91,PA,Pittsburgh,Industrial
2021-08-31,0.917,42.83953989,17.83683193,887123970.0,2.59490402,0.32057313,42.0,31.0,128.71,4.98,2.23,66609.0,13.52,86.38,0.09,59.22,58423.8,164616.25,33.95,5.48,-0.7,-0.83,63.68,-0.58,5.38,-30.43,12.36,PA,Pittsburgh,Industrial
2021-09-30,0.917,42.83953989,17.83683193,887123970.0,2.59490402,0.32057313,42.0,31.0,128.71,4.98,2.23,66609.0,13.52,86.38,0.09,59.22,58423.8,164616.25,33.95,5.48,-0.7,-0.83,63.68,-0.58,5.38,-30.43,12.9,PA,Pittsburgh,Industrial
2021-10-31,0.922,42.83953989,17.83683193,887123970.0,2.59490402,0.44987609,42.0,31.0,128.71,4.98,2.23,66609.0,13.52,86.38,0.09,59.22,58423.8,164616.25,33.95,5.48,-0.7,-0.83,63.68,-0.58,5.38,-30.43,13.26,PA,Pittsburgh,Industrial
2021-11-30,0.922,42.83953989,17.83683193,887123970.0,2.59490402,0.44987609,42.0,31.0,128.71,4.98,2.23,66609.0,13.52,86.38,0.09,59.22,58423.8,164616.25,33.95,5.48,-0.7,-0.83,63.68,-0.58,5.38,-30.43,13.41,PA,Pittsburgh,Industrial
2021-12-31,0.922,42.83953989,17.83683193,887123970.0,2.59490402,0.44987609,42.0,31.0,128.71,4.98,2.23,66609.0,13.52,86.38,0.09,59.22,58423.8,164616.25,33.95,5.48,-0.7,-0.83,63.68,-0.58,5.38,-30.43,12.86,PA,Pittsburgh,Industrial
2022-01-31,0.923,42.71132789,17.83683193,887123970.0,2.59490402,0.4411578,42.0,31.0,139.37,8.27,2.22,68383.86,13.45,86.45,0.09,59.37,59350.89,163426.78,33.98,5.54,-0.21,-0.33,64.07,-0.1,1.48,-32.68,15.11,PA,Pittsburgh,Industrial
2022-02-28,0.92757325,42.78374895,17.761453,966769135.0,2.59238108,0.45353573,41.0,24.0,139.37,8.27,2.22,68383.86,13.45,86.45,0.09,59.37,59350.89,163426.78,33.98,5.54,-0.21,-0.33,64.07,-0.1,1.48,-32.68,15.86,PA,Pittsburgh,Industrial
2022-03-31,0.92757325,42.78374895,17.761453,966769135.0,2.59238108,0.45353573,41.0,24.0,139.37,8.27,2.22,68383.86,13.45,86.45,0.09,59.37,59350.89,163426.78,33.98,5.54,-0.21,-0.33,64.07,-0.1,1.48,-32.68,15.82,PA,Pittsburgh,Industrial
2022-04-30,0.927,42.78374895,17.761453,966769135.0,2.59238108,0.31526145,41.0,24.0,139.37,8.27,2.22,68383.86,13.45,86.45,0.09,59.37,59350.89,163426.78,33.98,5.54,-0.21,-0.33,64.07,-0.1,1.48,-32.68,16.99,PA,Pittsburgh,Industrial
2022-05-31,0.927,42.78374895,17.761453,966769135.0,2.59238108,0.31526145,41.0,24.0,139.37,8.27,2.22,68383.86,13.45,86.45,0.09,59.37,59350.89,163426.78,33.98,5.54,-0.21,-0.33,64.07,-0.1,1.48,-32.68,16.46,PA,Pittsburgh,Industrial
2022-06-30,0.927,42.78374895,17.761453,966769135.0,2.59238108,0.31526145,41.0,24.0,139.37,8.27,2.22,68383.86,13.45,86.45,0.09,59.37,59350.89,163426.78,33.98,5.54,-0.21,-0.33,64.07,-0.1,1.48,-32.68,16.73,PA,Pittsburgh,Industrial
2022-07-31,0.933,42.78374895,17.761453,966769135.0,2.59238108,0.17312984,41.0,24.0,139.37,8.27,2.22,68383.86,13.45,86.45,0.09,59.37,59350.89,163426.78,33.98,5.54,-0.21,-0.33,64.07,-0.1,1.48,-32.68,16.23,PA,Pittsburgh,Industrial
2022-08-31,0.933,42.78374895,17.761453,966769135.0,2.59238108,0.10013096,39.0,35.0,139.37,8.27,2.22,68383.86,13.45,86.45,0.09,59.37,59350.89,163426.78,33.98,5.54,-0.21,-0.33,64.07,-0.1,1.48,-32.68,14.52,PA,Pittsburgh,Industrial
2022-09-30,0.935,42.78374895,17.761453,966769135.0,2.59238108,-0.10308198,39.0,35.0,139.37,8.27,2.22,68383.86,13.45,86.45,0.09,59.37,59350.89,163426.78,33.98,5.54,-0.21,-0.33,64.07,-0.1,1.48,-32.68,16.75,PA,Pittsburgh,Industrial
2022-10-31,0.935,42.78374895,17.761453,966769135.0,2.59238108,-0.10308198,39.0,35.0,139.37,8.27,2.22,68383.86,13.45,86.45,0.09,59.37,59350.89,163426.78,33.98,5.54,-0.21,-0.33,64.07,-0.1,1.48,-32.68,16.97,PA,Pittsburgh,Industrial
2022-11-30,0.935,42.78374895,17.761453,966769135.0,2.59238108,-0.2458477,39.0,35.0,139.37,8.27,2.22,68383.86,13.45,86.45,0.09,59.37,59350.89,163426.78,33.98,5.54,-0.21,-0.33,64.07,-0.1,1.48,-32.68,17.01,PA,Pittsburgh,Industrial
2022-12-31,0.935,42.78374895,17.761453,966769135.0,2.59238108,-0.2458477,39.0,35.0,139.37,8.27,2.22,68383.86,13.45,86.45,0.09,59.37,59350.89,163426.78,33.98,5.54,-0.21,-0.33,64.07,-0.1,1.48,-32.68,15.36,PA,Pittsburgh,Industrial
2023-01-31,0.928,43.12364684,17.761453,966769135.0,2.59238108,-0.2145106,39.0,35.0,145.6,4.46,2.21,70119.5,13.39,86.51,0.08,59.54,60475.13,168009.33,34.01,5.6,-0.19,-0.29,64.42,-0.09,1.8,22.5,16.53,PA,Pittsburgh,Industrial
2023-02-28,0.93524097,43.12364684,17.69266285,629198095.0,2.5935547,-0.23508353,18.0,32.0,145.6,4.46,2.21,70119.5,13.39,86.51,0.08,59.54,60475.13,168009.33,34.01,5.6,-0.19,-0.29,64.42,-0.09,1.8,22.5,16.7,PA,Pittsburgh,Industrial
2023-03-31,0.93524097,43.12364684,17.69266285,629198095.0,2.5935547,-0.23508353,18.0,32.0,145.6,4.46,2.21,70119.5,13.39,86.51,0.08,59.54,60475.13,168009.33,34.01,5.6,-0.19,-0.29,64.42,-0.09,1.8,22.5,18.56,PA,Pittsburgh,Industrial
