period_begin,asset_value_momentum,remote_work_share
2019-01-31,0.0,0.0
2019-02-28,0.1037747304425547,0.49
2019-03-31,-0.1494314072330275,1.05
2019-04-30,0.131771397718684,4.36
2019-05-31,0.0454018883253481,5.95
2019-06-30,0.0337687545428746,5.79
2019-07-31,-0.1827494865849868,2.48
2019-08-31,0.4894534044305976,0.82
2019-09-30,-0.2533211094508226,0.42
2019-10-31,-0.0476284373762039,1.67
2019-11-30,0.3606082844096545,1.6
2019-12-31,-0.1361413770501027,1.6
2020-01-31,-0.1154885000563916,0.85
2020-02-29,-0.053333137707027,1.53
2020-03-31,-0.0259102355391064,2.68
2020-04-30,0.4995083279753851,2.18
2020-05-31,0.3907898770023534,2.04
2020-06-30,-0.349137786659925,1.55
2020-07-31,-0.6111306779539469,2.07
2020-08-31,0.8659550326877379,1.94
2020-09-30,0.3297498410746515,1.94
2020-10-31,0.3153403913382042,2.29
2020-11-30,-0.1268922164869421,2.27
2020-12-31,-0.1346758736058104,1.61
2021-01-31,0.244903953188633,2.27
2021-02-28,0.0886178129422619,1.66
2021-03-31,-0.2218236308870913,2.36
2021-04-30,-0.0087162387529635,2.57
2021-05-31,-0.0602653269520134,4.14
2021-06-30,0.574600629879926,4.09
2021-07-31,-0.0056747328922603,3.0
2021-08-31,-0.2770269824617822,2.67
2021-09-30,0.3994797497161413,2.82
2021-10-31,-0.377891189382469,3.32
2021-11-30,-0.0276526978451786,2.97
2021-12-31,0.2225569424192253,3.29
2022-01-31,0.0674314923173129,2.47
2022-02-28,0.1133407873545357,2.5
2022-03-31,-0.1879423159209445,2.25
2022-04-30,0.1933982546457635,2.74
2022-05-31,-0.0163421067315725,3.53
2022-06-30,-0.0475041565903225,4.26
2022-07-31,0.0700347869569579,4.8
2022-08-31,0.2761187429867848,3.75
2022-09-30,-0.2117121719116639,4.46
2022-10-31,-0.1291280403775359,4.68
2022-11-30,0.2000215523478048,5.45
2022-12-31,0.0791855203619911,4.7
2023-01-31,-0.1212660558269217,4.44
2023-02-28,-0.0828243996521816,4.57
2023-03-31,0.1306290068378217,4.72
2023-04-30,0.0126787527000808,5.53
2023-05-31,-0.1037496342809356,4.96
2023-06-30,0.2629946087191994,5.13
2023-07-31,0.0136665925418888,5.48
2023-08-31,0.0689067062495032,5.57
2023-09-30,-0.1691132636494864,4.97
2023-10-31,,
2023-11-30,,
2023-12-31,,
2024-01-31,,
2024-02-29,,
2024-03-31,,
2024-04-30,,
2024-05-31,,
2024-06-30,,
2024-07-31,,
2024-08-31,,
2024-09-30,,
2024-10-31,,
2024-11-30,,
2024-12-31,,
2025-01-31,,
2025-02-28,,
2025-03-31,,
2025-04-30,,
2025-05-31,,
2025-06-30,,
2025-07-31,,
2025-08-31,,
2025-09-30,,
2025-10-31,,
2025-11-30,,
2025-12-31,,
