,period_begin,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,pending_sales,new_listings,inventory,months_of_supply,median_dom,avg_sale_to_list,sold_above_list,price_drops,off_market_in_two_weeks,remote_work_share,asset_value_momentum,State,City,Property_Type,occupancy,age_median,airport_distance,airport_volume,railroad_distance,rank_desirability,rank_fiscal_health_tax,CPI,Inflation,Avg_household_size,Median_household_income,Employment_in_industry,Employment_in_services,Employment_in_agriculture,Labor_force_participation_rate,Real_GDP_per_capita,Real_GDP_per_worker,Prop_GVA_industries,Prop_GVA_construction,Male_15_64,Female_15_64,Prop_further_educ,Pop_growth,Real_GDP_growth,Unemp_growth
4390,2020-11-30,,,,,,,,,,,,,,,10.37,0.09239722,IN,Indianapolis,Industrial,0.94800262,36.16380188,14.81399885,308404262.0,3.65968948,37.0,43.0,115.61,1.03,2.58,64525.76,14.01,85.74,0.23,63.59,56864.3,146546.87,33.5,4.44,0.7,0.73,62.21,0.91,-1.76,123.33
4391,2020-12-31,,,,,,,,,,,,,,,10.12,0.09239722,IN,Indianapolis,Industrial,0.94800262,36.16380188,14.81399885,308404262.0,3.65968948,37.0,43.0,115.61,1.03,2.58,64525.76,14.01,85.74,0.23,63.59,56864.3,146546.87,33.5,4.44,0.7,0.73,62.21,0.91,-1.76,123.33
4392,2021-01-31,,,,,,,,,,,,,,,10.99,0.09508512,IN,Indianapolis,Industrial,0.948,36.16380188,14.81399885,308404262.0,3.65968948,37.0,43.0,120.89,4.56,2.52,70224.0,13.89,85.86,0.23,63.69,59720.33,148830.85,33.67,4.52,0.43,0.46,62.43,0.61,5.67,-47.76
4393,2021-02-28,,,,,,,,,,,,,,,12.28,0.07553696,IN,Indianapolis,Industrial,0.93534011,36.16380188,16.18447256,312747984.0,4.37329087,30.0,30.0,120.89,4.56,2.52,70224.0,13.89,85.86,0.23,63.69,59720.33,148830.85,33.67,4.52,0.43,0.46,62.43,0.61,5.67,-47.76
4394,2021-03-31,,,,,,,,,,,,,,,13.08,0.07553696,IN,Indianapolis,Industrial,0.93534011,36.16380188,16.18447256,312747984.0,4.37329087,30.0,30.0,120.89,4.56,2.52,70224.0,13.89,85.86,0.23,63.69,59720.33,148830.85,33.67,4.52,0.43,0.46,62.43,0.61,5.67,-47.76
4395,2021-04-30,,,,,,,,,,,,,,,12.33,0.08029942,IN,Indianapolis,Industrial,0.938,36.16380188,16.18447256,312747984.0,4.37329087,30.0,30.0,120.89,4.56,2.52,70224.0,13.89,85.86,0.23,63.69,59720.33,148830.85,33.67,4.52,0.43,0.46,62.43,0.61,5.67,-47.76
4396,2021-05-31,,,,,,,,,,,,,,,11.66,0.08029942,IN,Indianapolis,Industrial,0.938,36.16380188,16.18447256,312747984.0,4.37329087,30.0,30.0,120.89,4.56,2.52,70224.0,13.89,85.86,0.23,63.69,59720.33,148830.85,33.67,4.52,0.43,0.46,62.43,0.61,5.67,-47.76
4397,2021-06-30,,,,,,,,,,,,,,,11.79,0.08029942,IN,Indianapolis,Industrial,0.938,36.16380188,16.18447256,312747984.0,4.37329087,30.0,30.0,120.89,4.56,2.52,70224.0,13.89,85.86,0.23,63.69,59720.33,148830.85,33.67,4.52,0.43,0.46,62.43,0.61,5.67,-47.76
4398,2021-07-31,,,,,,,,,,,,,,,11.65,0.29476441,IN,Indianapolis,Industrial,0.938,36.16380188,16.18447256,312747984.0,4.37329087,30.0,30.0,120.89,4.56,2.52,70224.0,13.89,85.86,0.23,63.69,59720.33,148830.85,33.67,4.52,0.43,0.46,62.43,0.61,5.67,-47.76
4399,2021-08-31,,,,,,,,,,,,,,,16.13,0.2908961,IN,Indianapolis,Industrial,0.938,36.16380188,16.18447256,312747984.0,4.37329087,30.0,30.0,120.89,4.56,2.52,70224.0,13.89,85.86,0.23,63.69,59720.33,148830.85,33.67,4.52,0.43,0.46,62.43,0.61,5.67,-47.76
4400,2021-09-30,,,,,,,,,,,,,,,13.1,0.2908961,IN,Indianapolis,Industrial,0.938,36.16380188,16.18447256,312747984.0,4.37329087,30.0,30.0,120.89,4.56,2.52,70224.0,13.89,85.86,0.23,63.69,59720.33,148830.85,33.67,4.52,0.43,0.46,62.43,0.61,5.67,-47.76
4401,2021-10-31,,,,,,,,,,,,,,,13.42,0.4341118,IN,Indianapolis,Industrial,0.947,36.16380188,16.18447256,312747984.0,4.37329087,30.0,30.0,120.89,4.56,2.52,70224.0,13.89,85.86,0.23,63.69,59720.33,148830.85,33.67,4.52,0.43,0.46,62.43,0.61,5.67,-47.76
4402,2021-11-30,,,,,,,,,,,,,,,13.95,0.4341118,IN,Indianapolis,Industrial,0.947,36.16380188,16.18447256,312747984.0,4.37329087,30.0,30.0,120.89,4.56,2.52,70224.0,13.89,85.86,0.23,63.69,59720.33,148830.85,33.67,4.52,0.43,0.46,62.43,0.61,5.67,-47.76
4403,2021-12-31,,,,,,,,,,,,,,,11.11,0.4341118,IN,Indianapolis,Industrial,0.947,36.16380188,16.18447256,312747984.0,4.37329087,30.0,30.0,120.89,4.56,2.52,70224.0,13.89,85.86,0.23,63.69,59720.33,148830.85,33.67,4.52,0.43,0.46,62.43,0.61,5.67,-47.76
4404,2022-01-31,,,,,,,,,,,,,,,12.78,0.47814552,IN,Indianapolis,Industrial,0.948,36.11451117,16.18447256,312747984.0,4.37329087,30.0,30.0,130.43,7.89,2.5,72152.44,13.79,85.96,0.23,63.84,60265.87,148544.82,33.79,4.56,0.7,0.72,62.62,0.87,1.79,-28.09
4405,2022-02-28,,,,,,,,,,,,,,,13.26,0.48985681,IN,Indianapolis,Industrial,0.95376828,36.20482757,16.22112696,339061176.0,4.38804577,30.0,29.0,130.43,7.89,2.5,72152.44,13.79,85.96,0.23,63.84,60265.87,148544.82,33.79,4.56,0.7,0.72,62.62,0.87,1.79,-28.09
4406,2022-03-31,,,,,,,,,,,,,,,13.15,0.48985681,IN,Indianapolis,Industrial,0.95376828,36.20482757,16.22112696,339061176.0,4.38804577,30.0,29.0,130.43,7.89,2.5,72152.44,13.79,85.96,0.23,63.84,60265.87,148544.82,33.79,4.56,0.7,0.72,62.62,0.87,1.79,-28.09
4407,2022-04-30,,,,,,,,,,,,,,,14.29,0.33717835,IN,Indianapolis,Industrial,0.958,36.20482757,16.22112696,339061176.0,4.38804577,30.0,29.0,130.43,7.89,2.5,72152.44,13.79,85.96,0.23,63.84,60265.87,148544.82,33.79,4.56,0.7,0.72,62.62,0.87,1.79,-28.09
4408,2022-05-31,,,,,,,,,,,,,,,16.61,0.33717835,IN,Indianapolis,Industrial,0.958,36.20482757,16.22112696,339061176.0,4.38804577,30.0,29.0,130.43,7.89,2.5,72152.44,13.79,85.96,0.23,63.84,60265.87,148544.82,33.79,4.56,0.7,0.72,62.62,0.87,1.79,-28.09
4409,2022-06-30,,,,,,,,,,,,,,,16.59,0.33717835,IN,Indianapolis,Industrial,0.958,36.20482757,16.22112696,339061176.0,4.38804577,30.0,29.0,130.43,7.89,2.5,72152.44,13.79,85.96,0.23,63.84,60265.87,148544.82,33.79,4.56,0.7,0.72,62.62,0.87,1.79,-28.09
4410,2022-07-31,,,,,,,,,,,,,,,14.84,0.17743962,IN,Indianapolis,Industrial,0.96,36.20482757,16.22112696,339061176.0,4.38804577,30.0,29.0,130.43,7.89,2.5,72152.44,13.79,85.96,0.23,63.84,60265.87,148544.82,33.79,4.56,0.7,0.72,62.62,0.87,1.79,-28.09
4411,2022-08-31,,,,,,,,,,,,,,,13.27,0.09695496,IN,Indianapolis,Industrial,0.96,36.20482757,16.22112696,339061176.0,4.38804577,30.0,30.0,130.43,7.89,2.5,72152.44,13.79,85.96,0.23,63.84,60265.87,148544.82,33.79,4.56,0.7,0.72,62.62,0.87,1.79,-28.09
4412,2022-09-30,,,,,,,,,,,,,,,14.93,-0.10782104,IN,Indianapolis,Industrial,0.962,36.20482757,16.22112696,339061176.0,4.38804577,30.0,30.0,130.43,7.89,2.5,72152.44,13.79,85.96,0.23,63.84,60265.87,148544.82,33.79,4.56,0.7,0.72,62.62,0.87,1.79,-28.09
4413,2022-10-31,,,,,,,,,,,,,,,16.25,-0.10782104,IN,Indianapolis,Industrial,0.962,36.20482757,16.22112696,339061176.0,4.38804577,30.0,30.0,130.43,7.89,2.5,72152.44,13.79,85.96,0.23,63.84,60265.87,148544.82,33.79,4.56,0.7,0.72,62.62,0.87,1.79,-28.09
4414,2022-11-30,,,,,,,,,,,,,,,15.46,-0.2509457,IN,Indianapolis,Industrial,0.962,36.20482757,16.22112696,339061176.0,4.38804577,30.0,30.0,130.43,7.89,2.5,72152.44,13.79,85.96,0.23,63.84,60265.87,148544.82,33.79,4.56,0.7,0.72,62.62,0.87,1.79,-28.09
4415,2022-12-31,,,,,,,,,,,,,,,14.82,-0.2509457,IN,Indianapolis,Industrial,0.962,36.20482757,16.22112696,339061176.0,4.38804577,30.0,30.0,130.43,7.89,2.5,72152.44,13.79,85.96,0.23,63.84,60265.87,148544.82,33.79,4.56,0.7,0.72,62.62,0.87,1.79,-28.09
4416,2023-01-31,,,,,,,,,,,,,,,13.49,-0.21094818,IN,Indianapolis,Industrial,0.958,36.35555463,16.22112696,339061176.0,4.38804577,29.0,30.0,135.7,4.03,2.49,74039.56,13.69,86.06,0.23,64.01,61055.48,151017.72,33.88,4.6,0.62,0.64,62.78,0.77,2.09,18.45
4417,2023-02-28,,,,,,,,,,,,,,,15.0,-0.23162037,IN,Indianapolis,Industrial,0.98384372,36.35555463,16.29178214,251071200.0,4.40551973,22.0,27.0,135.7,4.03,2.49,74039.56,13.69,86.06,0.23,64.01,61055.48,151017.72,33.88,4.6,0.62,0.64,62.78,0.77,2.09,18.45
4418,2023-03-31,,,,,,,,,,,,,,,15.12,-0.23162037,IN,Indianapolis,Industrial,0.98384372,36.35555463,16.29178214,251071200.0,4.40551973,22.0,27.0,135.7,4.03,2.49,74039.56,13.69,86.06,0.23,64.01,61055.48,151017.72,33.88,4.6,0.62,0.64,62.78,0.77,2.09,18.45
4419,2023-04-30,,,,,,,,,,,,,,,15.48,-0.24152096,IN,Indianapolis,Industrial,0.972,36.35555463,16.29178214,251071200.0,4.40551973,22.0,27.0,135.7,4.03,2.49,74039.56,13.69,86.06,0.23,64.01,61055.48,151017.72,33.88,4.6,0.62,0.64,62.78,0.77,2.09,18.45
4420,2023-05-31,,,,,,,,,,,,,,,13.18,-0.24152096,IN,Indianapolis,Industrial,0.972,36.35555463,16.29178214,251071200.0,4.40551973,22.0,27.0,135.7,4.03,2.49,74039.56,13.69,86.06,0.23,64.01,61055.48,151017.72,33.88,4.6,0.62,0.64,62.78,0.77,2.09,18.45
4421,2023-06-30,,,,,,,,,,,,,,,12.89,-0.14593707,IN,Indianapolis,Industrial,0.972,36.33519916,16.29178214,251071200.0,4.40551973,22.0,27.0,135.7,4.03,2.49,74039.56,13.69,86.06,0.23,64.01,61055.48,151017.72,33.88,4.6,0.62,0.64,62.78,0.77,2.09,18.45
4422,2023-07-31,,,,,,,,,,,,,,,12.33,-0.11952276,IN,Indianapolis,Industrial,0.972,36.33519916,16.29178214,251071200.0,4.40551973,22.0,27.0,135.7,4.03,2.49,74039.56,13.69,86.06,0.23,64.01,61055.48,151017.72,33.88,4.6,0.62,0.64,62.78,0.77,2.09,18.45
4423,2023-08-31,,,,,,,,,,,,,,,12.33,-0.0394391,IN,Indianapolis,Industrial,0.972,36.33519916,16.29178214,251071200.0,4.40551973,41.0,25.0,135.7,4.03,2.49,74039.56,13.69,86.06,0.23,64.01,61055.48,151017.72,33.88,4.6,0.62,0.64,62.78,0.77,2.09,18.45
4424,2023-09-30,,,,,,,,,,,,,,,12.359970309734344,0.396271833718803,IN,Indianapolis,Industrial,0.9534207287550628,,,,,16.11351203918457,,,,,,,,,,,,,,,,,,,
4425,2023-10-31,,,,,,,,,,,,,,,17.644966874122623,-0.2518376861379161,IN,Indianapolis,Industrial,0.9763089543055964,,,,,19.043008983135223,,,,,,,,,,,,,,,,,,,
4426,2023-11-30,,,,,,,,,,,,,,,15.546140558719635,0.0942969416199398,IN,Indianapolis,Industrial,0.9741688726023624,,,,,39.37031519412994,,,,,,,,,,,,,,,,,,,
4427,2023-12-31,,,,,,,,,,,,,,,17.159816217422488,-0.2299573366576852,IN,Indianapolis,Industrial,0.9808863053618524,,,,,24.084471851587296,,,,,,,,,,,,,,,,,,,
4428,2024-01-31,,,,,,,,,,,,,,,10.102460242509842,-0.2369632105671524,IN,Indianapolis,Industrial,0.9522847324275744,,,,,20.305572360754013,,,,,,,,,,,,,,,,,,,
4429,2024-02-29,,,,,,,,,,,,,,,10.040865874290466,-0.4662373495217597,IN,Indianapolis,Industrial,0.9728632972924852,,,,,34.7750940322876,,,,,,,,,,,,,,,,,,,
4430,2024-03-31,,,,,,,,,,,,,,,15.283961238861083,-0.2032328338825813,IN,Indianapolis,Industrial,0.9666362595367526,,,,,16.96905541419983,,,,,,,,,,,,,,,,,,,
4431,2024-04-30,,,,,,,,,,,,,,,14.18611458063126,-0.2099976089765342,IN,Indianapolis,Industrial,0.9827193104051208,,,,,15.999853610992432,,,,,,,,,,,,,,,,,,,
4432,2024-05-31,,,,,,,,,,,,,,,12.086625595092777,-0.4925906278993117,IN,Indianapolis,Industrial,0.9737886481888292,,,,,25.351732969284058,,,,,,,,,,,,,,,,,,,
4433,2024-06-30,,,,,,,,,,,,,,,15.99031461954117,-0.2343025464352088,IN,Indianapolis,Industrial,0.973853649253316,,,,,17.592207193374634,,,,,,,,,,,,,,,,,,,
4434,2024-07-31,,,,,,,,,,,,,,,9.927779126167298,-0.2048387279526593,IN,Indianapolis,Industrial,0.9713589189830732,,,,,18.69616660475731,,,,,,,,,,,,,,,,,,,
4435,2024-08-31,,,,,,,,,,,,,,,11.205929522514344,-0.008800846128571,IN,Indianapolis,Industrial,0.9996126416731832,,,,,30.760369300842285,,,,,,,,,,,,,,,,,,,
4436,2024-09-30,,,,,,,,,,,,,,,14.791787621974947,-0.3030459441782289,IN,Indianapolis,Industrial,0.9751260074791002,,,,,13.798090040683746,,,,,,,,,,,,,,,,,,,
4437,2024-10-31,,,,,,,,,,,,,,,12.408900439739227,-0.4760161081830376,IN,Indianapolis,Industrial,0.997921281983137,,,,,27.086175978183743,,,,,,,,,,,,,,,,,,,
4438,2024-11-30,,,,,,,,,,,,,,,14.018706791400913,0.0904522097554141,IN,Indianapolis,Industrial,0.999825543796668,,,,,29.509412586688995,,,,,,,,,,,,,,,,,,,
4439,2024-12-31,,,,,,,,,,,,,,,15.22124040603638,-0.1878905773765934,IN,Indianapolis,Industrial,0.9752840205415892,,,,,14.421359181404114,,,,,,,,,,,,,,,,,,,
4440,2025-01-31,,,,,,,,,,,,,,,9.46549730539322,-0.3849060789662408,IN,Indianapolis,Industrial,0.9999970107891176,,,,,25.938918352127075,,,,,,,,,,,,,,,,,,,
4441,2025-02-28,,,,,,,,,,,,,,,10.10216957807541,-0.3413367986226203,IN,Indianapolis,Industrial,1.0019734213461684,,,,,20.94080590456724,,,,,,,,,,,,,,,,,,,
4442,2025-03-31,,,,,,,,,,,,,,,14.397406356334688,-0.13274742792889,IN,Indianapolis,Industrial,0.9971886865076446,,,,,15.83950299024582,,,,,,,,,,,,,,,,,,,
4443,2025-04-30,,,,,,,,,,,,,,,10.61602549314499,-0.2019953382727459,IN,Indianapolis,Industrial,0.9892848044400024,,,,,12.819130837917328,,,,,,,,,,,,,,,,,,,
4444,2025-05-31,,,,,,,,,,,,,,,10.712074604034424,0.0155373402487579,IN,Indianapolis,Industrial,0.9928973555959988,,,,,15.174969136714935,,,,,,,,,,,,,,,,,,,
4445,2025-06-30,,,,,,,,,,,,,,,15.345050768852236,-0.1791136907631733,IN,Indianapolis,Industrial,0.9979124276619386,,,,,16.39264041185379,,,,,,,,,,,,,,,,,,,
4446,2025-07-31,,,,,,,,,,,,,,,9.055658587217332,-0.3316683177493094,IN,Indianapolis,Industrial,0.9757026176446412,,,,,30.49749386310577,,,,,,,,,,,,,,,,,,,
4447,2025-08-31,,,,,,,,,,,,,,,13.328046305179598,-0.2471332566769962,IN,Indianapolis,Industrial,1.008543291996498,,,,,22.820491530001163,,,,,,,,,,,,,,,,,,,
4448,2025-09-30,,,,,,,,,,,,,,,14.576657135486604,-0.4009604716741636,IN,Indianapolis,Industrial,1.0062479355886744,,,,,8.838491439819336,,,,,,,,,,,,,,,,,,,
4449,2025-10-31,,,,,,,,,,,,,,,12.4713227725029,-0.3068113069441076,IN,Indianapolis,Industrial,0.9847274752101228,,,,,15.224443256855013,,,,,,,,,,,,,,,,,,,
4450,2025-11-30,,,,,,,,,,,,,,,16.243453865051272,-0.2582840962124632,IN,Indianapolis,Industrial,1.00946101354825,,,,,21.04599479585886,,,,,,,,,,,,,,,,,,,
4451,2025-12-31,,,,,,,,,,,,,,,11.25862075328827,-0.1965253171355939,IN,Indianapolis,Industrial,0.9995378170098924,,,,,13.090188801288605,,,,,,,,,,,,,,,,,,,
5460,2019-01-31,,,,,,,,,,,,,,,5.22,0.09126742,PA,Philadelphia,Industrial,0.91929387,39.48281549,20.3366516,5285306856.0,2.62690253,42.0,39.0,112.69,2.01,2.62,74533.0,10.45,89.14,0.39,62.14,61348.52,156013.92,38.33,4.18,0.21,0.13,62.72,0.34,1.48,-4.65
5461,2019-02-28,,,,,,,,,,,,,,,5.56,0.09126742,PA,Philadelphia,Industrial,0.92205049,39.48281549,20.3366516,5285306856.0,2.62690253,42.0,39.0,112.69,2.01,2.62,74533.0,10.45,89.14,0.39,62.14,61348.52,156013.92,38.33,4.18,0.21,0.13,62.72,0.34,1.48,-4.65
5462,2019-03-31,,,,,,,,,,,,,,,4.87,0.09126742,PA,Philadelphia,Industrial,0.92205049,39.48281549,20.30958637,5285306856.0,2.62624069,42.0,39.0,112.69,2.01,2.62,74533.0,10.45,89.14,0.39,62.14,61348.52,156013.92,38.33,4.18,0.21,0.13,62.72,0.34,1.48,-4.65
5463,2019-04-30,,,,,,,,,,,,,,,5.21,0.09038875,PA,Philadelphia,Industrial,0.92714757,39.48281549,20.30958637,5285306856.0,2.62624069,42.0,39.0,112.69,2.01,2.62,74533.0,10.45,89.14,0.39,62.14,61348.52,156013.92,38.33,4.18,0.21,0.13,62.72,0.34,1.48,-4.65
5464,2019-05-31,,,,,,,,,,,,,,,5.72,0.09038875,PA,Philadelphia,Industrial,0.92714757,39.48281549,20.30958637,5285306856.0,2.62624069,42.0,39.0,112.69,2.01,2.62,74533.0,10.45,89.14,0.39,62.14,61348.52,156013.92,38.33,4.18,0.21,0.13,62.72,0.34,1.48,-4.65
5465,2019-06-30,,,,,,,,,,,,,,,4.68,0.05222022,PA,Philadelphia,Industrial,0.92753223,39.48281549,20.30958637,5285306856.0,2.62624069,42.0,39.0,112.69,2.01,2.62,74533.0,10.45,89.14,0.39,62.14,61348.52,156013.92,38.33,4.18,0.21,0.13,62.72,0.34,1.48,-4.65
5466,2019-07-31,,,,,,,,,,,,,,,5.01,0.05222022,PA,Philadelphia,Industrial,0.92753223,39.48281549,20.30958637,5285306856.0,2.62624069,42.0,39.0,112.69,2.01,2.62,74533.0,10.45,89.14,0.39,62.14,61348.52,156013.92,38.33,4.18,0.21,0.13,62.72,0.34,1.48,-4.65
5467,2019-08-31,,,,,,,,,,,,,,,4.41,0.10599031,PA,Philadelphia,Industrial,0.92854027,39.69063966,22.34186218,5471539938.0,2.90557123,42.0,26.0,112.69,2.01,2.62,74533.0,10.45,89.14,0.39,62.14,61348.52,156013.92,38.33,4.18,0.21,0.13,62.72,0.34,1.48,-4.65
5468,2019-09-30,,,,,,,,,,,,,,,5.53,0.10599031,PA,Philadelphia,Industrial,0.92854027,39.69063966,22.34186218,5471539938.0,2.90557123,42.0,26.0,112.69,2.01,2.62,74533.0,10.45,89.14,0.39,62.14,61348.52,156013.92,38.33,4.18,0.21,0.13,62.72,0.34,1.48,-4.65
