period_begin,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,pending_sales,new_listings,inventory,months_of_supply,median_dom,avg_sale_to_list,sold_above_list,price_drops,off_market_in_two_weeks,remote_work_share,asset_value_momentum,State,City,Property_Type
2019-01-31,165000.0,299999.0,138.5390428211587,176.06543263021953,1.0,2.0,3.0,14.0,14.0,78.0,0.9455587392550144,0.0,0.1428571428571428,0.0,0.0,0.0,FL,Stuart,Townhouse
2019-02-28,470000.0,243950.0,267.04545454545456,166.46323279361147,3.0,1.0,10.0,22.0,7.3,42.0,0.9605772682532396,0.0,0.2727272727272727,0.0,0.0,0.9275826446280993,FL,Stuart,Townhouse
2019-03-31,185000.0,280000.0,127.5306396909305,160.25641025641025,2.0,1.0,8.0,27.0,13.5,87.0,0.9501642285216796,0.0,0.1481481481481481,0.0,0.23,-0.5224384556254518,FL,Stuart,Townhouse
2019-04-30,198000.0,,129.24281984334203,,7.0,6.0,,19.0,2.7,107.0,0.9669541881884696,0.0,0.2105263157894736,0.0,0.23,0.013425637608036611,FL,Stuart,Townhouse
2019-05-31,205000.0,,131.2111801242236,,5.0,3.0,,14.0,2.8,48.0,0.9844564860426928,0.0,0.2142857142857142,0.0,0.77,0.015229939142982651,FL,Stuart,Townhouse
2019-06-30,180000.0,330000.0,151.13350125944584,195.7708482960236,5.0,1.0,10.0,20.0,4.0,81.0,0.9706451383470018,0.0,0.1,0.0,0.54,0.15183402143293634,FL,Stuart,Townhouse
2019-07-31,178750.0,,139.21171389751552,,2.0,1.0,,17.0,8.5,83.0,0.9730509642383518,0.0,,0.0,0.54,-0.07888249304477224,FL,Stuart,Townhouse
2019-08-31,176700.0,287900.0,127.709334348998,176.42341619887733,2.0,2.0,7.0,20.0,10.0,169.0,0.9898255813953488,0.0,0.1499999999999999,0.5,0.0,-0.08262508395655066,FL,Stuart,Townhouse
2019-09-30,127000.0,349450.0,98.60248447204968,173.75910693301998,1.0,3.0,5.0,20.0,20.0,9.0,1.0495867768595042,1.0,0.05,0.3333333333333333,0.47,-0.22791481942429126,FL,Stuart,Townhouse
2019-10-31,165000.0,261950.0,128.90625,171.62928790736095,1.0,3.0,6.0,17.0,17.0,46.0,0.9455587392550144,0.0,0.2352941176470588,0.3333333333333333,0.66,0.3073326771653544,FL,Stuart,Townhouse
2019-11-30,162000.0,321200.0,125.77639751552796,198.4727791940681,5.0,6.0,6.0,16.0,3.2,29.0,0.9554403885080388,0.0,0.0625,0.1666666666666666,0.66,-0.024280067758328583,FL,Stuart,Townhouse
2019-12-31,190000.0,274888.0,131.19006283068782,164.61159062885326,6.0,5.0,2.0,12.0,2.0,48.0,0.9628818109429212,0.0,0.25,0.0,0.45,0.043041981024233955,FL,Stuart,Townhouse
2020-01-31,265000.0,281500.0,121.2337538060026,183.5459484314203,4.0,2.0,6.0,16.0,4.0,49.0,0.9848957781982745,0.0,0.25,0.0,0.68,-0.07589224983857734,FL,Stuart,Townhouse
2020-02-29,175000.0,289000.0,158.78378378378378,191.99743918053773,5.0,6.0,4.0,12.0,2.4,75.0,0.9747829297911602,0.2,0.1666666666666666,0.1666666666666666,1.03,0.30973246970368074,FL,Stuart,Townhouse
