period_begin,asset_value_momentum,occupancy,rank_desirability,remote_work_share
2019-01-31,0.04439669,0.87570924,8.0,3.83
2019-02-28,0.04439669,0.88,8.0,3.98
2019-03-31,0.04439669,0.88,8.0,3.38
2019-04-30,0.03700245,0.88,8.0,3.59
2019-05-31,0.03700245,0.88,8.0,3.94
2019-06-30,0.0333826,0.88,8.0,3.23
2019-07-31,0.0333826,0.88,8.0,3.35
2019-08-31,0.05281792,0.89707784,5.0,3.64
2019-09-30,0.05281792,0.89707784,5.0,4.48
2019-10-31,0.05255028,0.89684597,5.0,3.85
2019-11-30,0.05255028,0.89684597,5.0,3.64
2019-12-31,0.05255028,0.89684597,5.0,3.75
2020-01-31,0.04992411,0.89684597,5.0,3.56
2020-02-29,0.08147637,0.91503793,5.0,4.26
2020-03-31,0.08147637,0.91503793,5.0,4.32
2020-04-30,0.06236139,0.90276681,5.0,7.82
2020-05-31,-0.04652785,0.90276681,5.0,8.3
2020-06-30,-0.04652785,0.90276681,5.0,9.03
2020-07-31,-0.02154166,0.90776888,5.0,9.49
2020-08-31,-0.02164927,0.90777078,20.0,9.95
2020-09-30,-0.01783054,0.90777078,20.0,10.28
2020-10-31,-0.01783054,0.90777078,20.0,10.57
2020-11-30,-0.01783054,0.90777078,20.0,10.59
2020-12-31,-0.01783054,0.90777078,20.0,11.74
2021-01-31,-0.0320544,0.908,20.0,12.56
2021-02-28,-0.02706232,0.88845091,21.0,13.65
2021-03-31,-0.02706232,0.88845091,21.0,13.07
2021-04-30,-0.04498116,0.879,21.0,12.23
2021-05-31,-0.04498116,0.879,21.0,12.56
2021-06-30,-0.04498116,0.879,21.0,12.29
2021-07-31,0.03357164,0.879,21.0,11.11
2021-08-31,0.01402214,0.879,21.0,11.73
2021-09-30,0.01402214,0.879,21.0,12.12
2021-10-31,0.0468682,0.879,21.0,12.54
2021-11-30,0.0468682,0.879,21.0,14.06
2021-12-31,0.0468682,0.879,21.0,13.16
2022-01-31,0.04171999,0.879,21.0,16.75
2022-02-28,0.04173043,0.87054775,23.0,16.79
2022-03-31,0.04173043,0.87054775,23.0,15.72
2022-04-30,0.05494963,0.863,23.0,16.43
2022-05-31,0.05494963,0.863,23.0,16.08
2022-06-30,0.05494963,0.863,23.0,18.25
2022-07-31,0.02583575,0.863,23.0,16.69
2022-08-31,-0.02981192,0.863,25.0,13.17
2022-09-30,-0.06094133,0.863,25.0,17.79
2022-10-31,-0.06094133,0.863,25.0,19.48
2022-11-30,-0.21397538,0.863,25.0,18.62
2022-12-31,-0.21397538,0.863,25.0,20.08
2023-01-31,-0.21219181,0.858,25.0,17.95
2023-02-28,-0.26686785,0.86716332,27.0,15.4
2023-03-31,-0.26686785,0.86716332,27.0,14.43
2023-04-30,-0.38545918,0.8693,27.0,14.05
2023-05-31,-0.38545918,0.8693,27.0,12.42
2023-06-30,-0.38596067,0.8693,27.0,11.72
2023-07-31,-0.38596067,0.8693,27.0,11.5
2023-08-31,-0.43569941,0.8693,28.0,10.98
2023-09-30,,,,
2023-10-31,,,,
2023-11-30,,,,
2023-12-31,,,,
2024-01-31,,,,
2024-02-29,,,,
2024-03-31,,,,
2024-04-30,,,,
2024-05-31,,,,
2024-06-30,,,,
2024-07-31,,,,
2024-08-31,,,,
2024-09-30,,,,
2024-10-31,,,,
2024-11-30,,,,
2024-12-31,,,,
2025-01-31,,,,
2025-02-28,,,,
2025-03-31,,,,
2025-04-30,,,,
2025-05-31,,,,
2025-06-30,,,,
2025-07-31,,,,
2025-08-31,,,,
2025-09-30,,,,
2025-10-31,,,,
2025-11-30,,,,
2025-12-31,,,,
