occupancy,age_median,airport_distance,airport_volume,railroad_distance,asset_value_momentum,rank_desirability,rank_fiscal_health_tax,CPI,Inflation,Avg_household_size,Median_household_income,Employment_in_industry,Employment_in_services,Employment_in_agriculture,Labor_force_participation_rate,Real_GDP_per_capita,Real_GDP_per_worker,Prop_GVA_industries,Prop_GVA_construction,Male_15_64,Female_15_64,Prop_further_educ,Pop_growth,Real_GDP_growth,Unemp_growth,period_begin,remote_work_share
0.90031995,36.29495518,20.50017878,5477584295.0,2.37389406,-0.00198672,20.0,4.0,119.78,2.16,2.75,71742.0,11.18,88.73,0.08,64.24,61630.27,147228.42,38.46,4.67,0.89,1.1,66.59,1.29,4.11,-10.52,2019-01-31,5.05
0.89901413,36.29495518,20.50017878,5477584295.0,2.37389406,-0.00198672,20.0,6.0,119.78,2.16,2.75,71742.0,11.18,88.73,0.08,64.24,61630.27,147228.42,38.46,4.67,0.89,1.1,66.59,1.29,4.11,-10.52,2019-02-28,5.21
0.89901413,36.29495518,20.48591735,5477584295.0,2.36906018,-0.00198672,20.0,6.0,119.78,2.16,2.75,71742.0,11.18,88.73,0.08,64.24,61630.27,147228.42,38.46,4.67,0.89,1.1,66.59,1.29,4.11,-10.52,2019-03-31,5.71
0.89901413,36.29495518,20.48591735,5477584295.0,2.36906018,-0.00076566,20.0,6.0,119.78,2.16,2.75,71742.0,11.18,88.73,0.08,64.24,61630.27,147228.42,38.46,4.67,0.89,1.1,66.59,1.29,4.11,-10.52,2019-04-30,5.86
0.89901413,36.29495518,20.48591735,5477584295.0,2.36906018,-0.00076566,20.0,6.0,119.78,2.16,2.75,71742.0,11.18,88.73,0.08,64.24,61630.27,147228.42,38.46,4.67,0.89,1.1,66.59,1.29,4.11,-10.52,2019-05-31,5.67
0.89901413,36.29495518,20.48591735,5477584295.0,2.36906018,-0.00302943,20.0,6.0,119.78,2.16,2.75,71742.0,11.18,88.73,0.08,64.24,61630.27,147228.42,38.46,4.67,0.89,1.1,66.59,1.29,4.11,-10.52,2019-06-30,5.57
0.89901413,36.29495518,20.48591735,5477584295.0,2.36906018,-0.00302943,20.0,6.0,119.78,2.16,2.75,71742.0,11.18,88.73,0.08,64.24,61630.27,147228.42,38.46,4.67,0.89,1.1,66.59,1.29,4.11,-10.52,2019-07-31,5.85
0.91305823,36.29718872,20.79082539,6281495500.0,2.73913719,-0.00645959,20.0,9.0,119.78,2.16,2.75,71742.0,11.18,88.73,0.08,64.24,61630.27,147228.42,38.46,4.67,0.89,1.1,66.59,1.29,4.11,-10.52,2019-08-31,5.37
0.91305823,36.29718872,20.79082539,6281495500.0,2.73913719,-0.00645959,20.0,9.0,119.78,2.16,2.75,71742.0,11.18,88.73,0.08,64.24,61630.27,147228.42,38.46,4.67,0.89,1.1,66.59,1.29,4.11,-10.52,2019-09-30,5.92
0.913,36.29718872,20.79082539,6281495500.0,2.73913719,0.00326549,20.0,9.0,119.78,2.16,2.75,71742.0,11.18,88.73,0.08,64.24,61630.27,147228.42,38.46,4.67,0.89,1.1,66.59,1.29,4.11,-10.52,2019-10-31,6.39
