period_begin,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,pending_sales,new_listings,inventory,months_of_supply,median_dom,avg_sale_to_list,sold_above_list,price_drops,off_market_in_two_weeks,remote_work_share,asset_value_momentum,State,City,Property_Type
2019-01-31,312500.0,299499.5,170.662100456621,180.5924615008869,21.0,14.0,34.0,98.0,4.7,79.0,0.9513238659846636,0.0476190476190476,0.2040816326530612,0.7142857142857143,0.62,0.0,IL,Buffalo Grove,Single Family Residential
2019-02-28,290000.0,329000.0,156.52173913043478,173.40189520624304,15.0,17.0,45.0,110.0,7.3,103.0,0.9611346680241444,0.0,0.2545454545454545,0.588235294117647,1.8,-0.0828558964664825,IL,Buffalo Grove,Single Family Residential
2019-03-31,367000.0,334000.0,178.8671029951101,172.2182340272793,24.0,24.0,71.0,140.0,5.8,21.0,0.9699901215561308,0.125,0.2571428571428571,0.625,1.8,0.14276204691320338,IL,Buffalo Grove,Single Family Residential
2019-04-30,328500.0,324950.0,169.99260901699927,169.82499716671074,54.0,39.0,74.0,158.0,2.9,86.0,0.9714389215791814,0.0925925925925925,0.4177215189873417,0.4102564102564102,1.18,-0.04961501488819575,IL,Buffalo Grove,Single Family Residential
2019-05-31,330000.0,319900.0,177.08333333333334,167.27493917274938,39.0,36.0,79.0,189.0,4.8,35.0,0.97112550378181,0.1282051282051281,0.3809523809523809,0.2222222222222222,0.39,0.0417119565217392,IL,Buffalo Grove,Single Family Residential
2019-06-30,347500.0,331900.0,178.57142857142858,172.91757576563873,46.0,42.0,69.0,199.0,4.3,31.0,0.9709144695538728,0.1521739130434782,0.3417085427135678,0.1904761904761904,0.39,0.008403361344537785,IL,Buffalo Grove,Single Family Residential
2019-07-31,351750.0,316950.0,169.0456124170301,168.0327868852459,52.0,50.0,52.0,187.0,3.6,57.0,0.9721515481611132,0.2115384615384615,0.4438502673796791,0.32,0.56,-0.05334457046463148,IL,Buffalo Grove,Single Family Residential
2019-08-31,371000.0,259000.0,185.23680107292392,171.04324798120138,58.0,31.0,33.0,159.0,2.7,52.0,0.9654593020165756,0.0689655172413793,0.4213836477987421,0.2258064516129032,0.68,0.09577999940010673,IL,Buffalo Grove,Single Family Residential
2019-09-30,358000.0,279000.0,158.94736842105263,161.15342062225093,36.0,28.0,36.0,138.0,3.8,47.0,0.9698030185026736,0.0277777777777777,0.3043478260869565,0.2857142857142857,2.02,-0.1419233786137436,IL,Buffalo Grove,Single Family Residential
2019-10-31,340000.0,275000.0,171.39479905437352,173.2012615719731,37.0,32.0,38.0,127.0,3.4,76.0,0.9562885700444498,0.054054054054054,0.3622047244094488,0.21875,2.55,0.0783116496798335,IL,Buffalo Grove,Single Family Residential
2019-11-30,365000.0,254900.0,171.51205470357786,157.7600090273076,28.0,19.0,17.0,98.0,3.5,83.0,0.9509827695457228,0.0,0.2244897959183673,0.2105263157894736,2.86,0.000684126063633661,IL,Buffalo Grove,Single Family Residential
2019-12-31,347000.0,189900.0,179.80300759409414,150.77237075049385,30.0,10.0,14.0,85.0,2.8,64.0,0.9633518672849948,0.0,0.1176470588235294,0.1,1.91,0.04834035079834731,IL,Buffalo Grove,Single Family Residential
