occupancy,age_median,airport_distance,airport_volume,railroad_distance,asset_value_momentum,rank_desirability,rank_fiscal_health_tax,CPI,Inflation,Avg_household_size,Median_household_income,Employment_in_industry,Employment_in_services,Employment_in_agriculture,Labor_force_participation_rate,Real_GDP_per_capita,Real_GDP_per_worker,Prop_GVA_industries,Prop_GVA_construction,Male_15_64,Female_15_64,Prop_further_educ,Pop_growth,Real_GDP_growth,Unemp_growth,period_begin,remote_work_share
0.92696096,35.7816406,11.34008542,633392154.0,1.96912682,0.07228639,27.0,11.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52,2019-01-31,3.81
0.93109533,35.7816406,11.34008542,633392154.0,1.96912682,0.07228639,27.0,17.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52,2019-02-28,4.17
0.93109533,35.7816406,11.29080004,633392154.0,1.94935828,0.07228639,27.0,17.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52,2019-03-31,3.39
0.91178978,35.7816406,11.29080004,633392154.0,1.94935828,0.05955511,27.0,17.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52,2019-04-30,3.84
0.91178978,35.7816406,11.29080004,633392154.0,1.94935828,0.05955511,27.0,17.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52,2019-05-31,4.29
0.91217197,35.7816406,11.29080004,633392154.0,1.94935828,0.03567571,27.0,17.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52,2019-06-30,3.93
0.91217197,35.7816406,11.29080004,633392154.0,1.94935828,0.03567571,27.0,17.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52,2019-07-31,3.17
0.9130102,36.03152825,11.46582154,748382534.0,2.31107974,0.0474734,19.0,6.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52,2019-08-31,3.8
0.9130102,36.03152825,11.46582154,748382534.0,2.31107974,0.0474734,19.0,6.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52,2019-09-30,4.71
0.91301027,36.03152825,11.46582154,748382534.0,2.31107974,0.04640845,19.0,6.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52,2019-10-31,4.3
0.91301027,36.03152825,11.46582154,748382534.0,2.31107974,0.04640845,19.0,6.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52,2019-11-30,4.04
0.91301027,36.03152825,11.46582154,748382534.0,2.31107974,0.04640845,19.0,6.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52,2019-12-31,4.25
0.91301027,36.03152825,11.46582154,748382534.0,2.31107974,0.08560038,19.0,6.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89,2020-01-31,4.09
0.90290479,36.03152825,11.46582154,748382534.0,2.31107974,0.09858715,19.0,6.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89,2020-02-29,4.41
0.90290479,36.03152825,11.46582154,748382534.0,2.31107974,0.09858715,19.0,6.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89,2020-03-31,5.42
0.90418605,36.03152825,11.46582154,748382534.0,2.31107974,0.08593945,19.0,6.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89,2020-04-30,9.0
0.90418605,36.03152825,11.46582154,748382534.0,2.31107974,-0.02839917,19.0,6.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89,2020-05-31,9.34
0.90418605,36.03152825,11.46582154,748382534.0,2.31107974,-0.02839917,19.0,6.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89,2020-06-30,8.94
0.9180094,36.03152825,11.46582154,748382534.0,2.31107974,-0.02839917,19.0,6.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89,2020-07-31,9.87
0.91800255,36.09972675,11.46582154,748382534.0,2.31107974,0.06022336,15.0,3.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89,2020-08-31,11.04
0.91800255,36.09972675,11.46582154,748382534.0,2.31107974,0.10615452,15.0,3.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89,2020-09-30,11.69
0.91800255,36.09972675,11.46582154,748382534.0,2.31107974,0.10615452,15.0,3.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89,2020-10-31,11.5
0.91800255,36.09972675,11.46582154,748382534.0,2.31107974,0.10615452,15.0,3.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89,2020-11-30,11.25
0.91800255,36.09972675,11.46582154,748382534.0,2.31107974,0.10615452,15.0,3.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89,2020-12-31,12.58
0.918,36.09972675,11.46582154,748382534.0,2.31107974,0.21099054,15.0,3.0,122.31,4.66,2.26,59285.0,9.91,89.28,0.79,41.41,27194.06,139826.19,41.45,7.41,3.15,3.08,55.67,3.66,6.48,-44.3,2021-01-31,12.82
0.91142664,36.09972675,11.55545237,748382534.0,2.37856558,0.1939218,12.0,11.0,122.31,4.66,2.26,59285.0,9.91,89.28,0.79,41.41,27194.06,139826.19,41.45,7.41,3.15,3.08,55.67,3.66,6.48,-44.3,2021-02-28,13.8
0.91142664,36.09972675,11.55545237,748382534.0,2.37856558,0.1939218,12.0,11.0,122.31,4.66,2.26,59285.0,9.91,89.28,0.79,41.41,27194.06,139826.19,41.45,7.41,3.15,3.08,55.67,3.66,6.48,-44.3,2021-03-31,13.36
0.91500219,36.09972675,11.55545237,748382534.0,2.37856558,0.18685064,12.0,11.0,122.31,4.66,2.26,59285.0,9.91,89.28,0.79,41.41,27194.06,139826.19,41.45,7.41,3.15,3.08,55.67,3.66,6.48,-44.3,2021-04-30,11.7
0.91500219,36.09972675,11.55545237,748382534.0,2.37856558,0.18685064,12.0,11.0,122.31,4.66,2.26,59285.0,9.91,89.28,0.79,41.41,27194.06,139826.19,41.45,7.41,3.15,3.08,55.67,3.66,6.48,-44.3,2021-05-31,12.26
0.91500219,36.09972675,11.55545237,748382534.0,2.37856558,0.18685064,12.0,11.0,122.31,4.66,2.26,59285.0,9.91,89.28,0.79,41.41,27194.06,139826.19,41.45,7.41,3.15,3.08,55.67,3.66,6.48,-44.3,2021-06-30,12.6
0.915,36.09972675,11.55545237,748382534.0,2.37856558,0.33126878,12.0,11.0,122.31,4.66,2.26,59285.0,9.91,89.28,0.79,41.41,27194.06,139826.19,41.45,7.41,3.15,3.08,55.67,3.66,6.48,-44.3,2021-07-31,12.66
0.915,36.09972675,11.55545237,748382534.0,2.37856558,0.32829037,12.0,11.0,122.31,4.66,2.26,59285.0,9.91,89.28,0.79,41.41,27194.06,139826.19,41.45,7.41,3.15,3.08,55.67,3.66,6.48,-44.3,2021-08-31,12.58
0.915,36.09972675,11.55545237,748382534.0,2.37856558,0.32829037,12.0,11.0,122.31,4.66,2.26,59285.0,9.91,89.28,0.79,41.41,27194.06,139826.19,41.45,7.41,3.15,3.08,55.67,3.66,6.48,-44.3,2021-09-30,13.45
0.918,36.09972675,11.55545237,748382534.0,2.37856558,0.46270172,12.0,11.0,122.31,4.66,2.26,59285.0,9.91,89.28,0.79,41.41,27194.06,139826.19,41.45,7.41,3.15,3.08,55.67,3.66,6.48,-44.3,2021-10-31,14.02
0.918,36.09972675,11.55545237,748382534.0,2.37856558,0.46270172,12.0,11.0,122.31,4.66,2.26,59285.0,9.91,89.28,0.79,41.41,27194.06,139826.19,41.45,7.41,3.15,3.08,55.67,3.66,6.48,-44.3,2021-11-30,14.15
0.918,36.09972675,11.55545237,748382534.0,2.37856558,0.46270172,12.0,11.0,122.31,4.66,2.26,59285.0,9.91,89.28,0.79,41.41,27194.06,139826.19,41.45,7.41,3.15,3.08,55.67,3.66,6.48,-44.3,2021-12-31,14.78
0.919,35.87985264,11.55545237,748382534.0,2.37856558,0.46141523,12.0,11.0,132.07,7.98,2.26,61005.25,9.91,89.29,0.78,42.1,27497.03,137919.06,41.6,7.54,1.02,0.95,55.93,1.47,2.6,-28.21,2022-01-31,15.1
0.94509854,35.99775069,11.53287829,822789392.0,2.38262177,0.47225445,12.0,5.0,132.07,7.98,2.26,61005.25,9.91,89.29,0.78,42.1,27497.03,137919.06,41.6,7.54,1.02,0.95,55.93,1.47,2.6,-28.21,2022-02-28,15.18
0.94509854,35.99775069,11.53287829,822789392.0,2.38262177,0.47225445,12.0,5.0,132.07,7.98,2.26,61005.25,9.91,89.29,0.78,42.1,27497.03,137919.06,41.6,7.54,1.02,0.95,55.93,1.47,2.6,-28.21,2022-03-31,14.93
0.956,35.99775069,11.53287829,822789392.0,2.38262177,0.37139336,12.0,5.0,132.07,7.98,2.26,61005.25,9.91,89.29,0.78,42.1,27497.03,137919.06,41.6,7.54,1.02,0.95,55.93,1.47,2.6,-28.21,2022-04-30,15.39
0.956,35.99775069,11.53287829,822789392.0,2.38262177,0.37139336,12.0,5.0,132.07,7.98,2.26,61005.25,9.91,89.29,0.78,42.1,27497.03,137919.06,41.6,7.54,1.02,0.95,55.93,1.47,2.6,-28.21,2022-05-31,13.47
0.956,35.99775069,11.53287829,822789392.0,2.38262177,0.37139336,12.0,5.0,132.07,7.98,2.26,61005.25,9.91,89.29,0.78,42.1,27497.03,137919.06,41.6,7.54,1.02,0.95,55.93,1.47,2.6,-28.21,2022-06-30,14.04
0.961,35.99775069,11.53287829,822789392.0,2.38262177,0.20047069,12.0,5.0,132.07,7.98,2.26,61005.25,9.91,89.29,0.78,42.1,27497.03,137919.06,41.6,7.54,1.02,0.95,55.93,1.47,2.6,-28.21,2022-07-31,14.06
0.961,35.99775069,11.53287829,822789392.0,2.38262177,0.11618091,12.0,2.0,132.07,7.98,2.26,61005.25,9.91,89.29,0.78,42.1,27497.03,137919.06,41.6,7.54,1.02,0.95,55.93,1.47,2.6,-28.21,2022-08-31,12.55
0.963,35.99775069,11.53287829,822789392.0,2.38262177,-0.10012364,12.0,2.0,132.07,7.98,2.26,61005.25,9.91,89.29,0.78,42.1,27497.03,137919.06,41.6,7.54,1.02,0.95,55.93,1.47,2.6,-28.21,2022-09-30,15.24
0.963,35.99775069,11.53287829,822789392.0,2.38262177,-0.10012364,12.0,2.0,132.07,7.98,2.26,61005.25,9.91,89.29,0.78,42.1,27497.03,137919.06,41.6,7.54,1.02,0.95,55.93,1.47,2.6,-28.21,2022-10-31,15.78
