predictions_asset_value_momentum
0.1351881192769151
-0.04996860193030924
0.13672694487413414
-0.10414729256319989
-0.017388759220224675
-0.013493600503301591
-0.05531842640748072
0.037496294502982724
0.08562485783566291
-0.06771595826753603
-0.0524451125615877
0.03268669561279159
-0.00842100261672812
-0.10690353216549829
-0.07087192250487837
-0.06528045425887473
-0.1303358323194502
-0.02731429896530842
-0.10046665861085238
-0.05358883877667537
-0.02675820915615873
-0.07095660811846216
-0.08993168644963113
-0.05016672088327186
-0.0983141410162879
0.08723156791409103
-0.11682458007842657
