period_begin,asset_value_momentum,occupancy,rank_desirability,remote_work_share
2019-01-31,0.10126116,0.90596096,18.0,5.66
2019-02-28,0.10126116,0.91039273,18.0,5.62
2019-03-31,0.10126116,0.91039273,18.0,4.89
2019-04-30,0.0938138,0.90578978,18.0,4.68
2019-05-31,0.0938138,0.90578978,18.0,5.39
2019-06-30,0.06012389,0.90617197,18.0,5.04
2019-07-31,0.06012389,0.90617197,18.0,4.65
2019-08-31,0.10365518,0.90701019,17.0,4.77
2019-09-30,0.10365518,0.90701019,17.0,5.24
2019-10-31,0.099385,0.90701026,17.0,5.76
2019-11-30,0.099385,0.90701026,17.0,4.86
2019-12-31,0.099385,0.90701026,17.0,5.22
2020-01-31,0.12699737,0.90701026,17.0,5.27
2020-02-29,0.13206502,0.91227562,17.0,5.62
2020-03-31,0.13206502,0.91227562,17.0,6.52
2020-04-30,0.17697253,0.91504358,17.0,10.99
2020-05-31,0.05522615,0.91504358,17.0,11.06
2020-06-30,0.05522615,0.91504358,17.0,12.15
2020-07-31,0.05522615,0.91400939,17.0,12.46
2020-08-31,0.07084342,0.91400249,26.0,14.18
2020-09-30,0.11114742,0.91400249,26.0,15.92
2020-10-31,0.11114742,0.91400249,26.0,16.43
2020-11-30,0.11114742,0.91400249,26.0,16.28
2020-12-31,0.11114742,0.91400249,26.0,16.82
2021-01-31,0.22924829,0.914,26.0,18.64
2021-02-28,0.24854523,0.92096895,21.0,18.59
2021-03-31,0.24854523,0.92096895,21.0,19.07
2021-04-30,0.1518618,0.92099566,21.0,18.39
2021-05-31,0.1518618,0.92099566,21.0,18.35
2021-06-30,0.1518618,0.92099566,21.0,18.02
2021-07-31,0.33297595,0.923,21.0,17.53
2021-08-31,0.35848143,0.923,21.0,19.71
2021-09-30,0.35848143,0.923,21.0,21.27
2021-10-31,0.44827777,0.934,21.0,20.68
2021-11-30,0.44827777,0.934,21.0,20.51
2021-12-31,0.44827777,0.934,21.0,18.5
2022-01-31,0.36040287,0.935,20.0,21.64
2022-02-28,0.370486,0.93186606,21.0,21.72
2022-03-31,0.370486,0.93186606,21.0,20.46
2022-04-30,0.32174874,0.941,21.0,21.47
2022-05-31,0.32174874,0.941,21.0,21.1
2022-06-30,0.32174874,0.941,21.0,19.19
2022-07-31,0.21215835,0.946,21.0,19.38
2022-08-31,0.14808873,0.946,21.0,19.37
2022-09-30,-0.0212377,0.949,21.0,23.2
2022-10-31,-0.0212377,0.949,21.0,24.76
2022-11-30,-0.1549751,0.949,21.0,25.38
2022-12-31,-0.1549751,0.949,21.0,24.3
2023-01-31,-0.11867913,0.942,21.0,23.95
2023-02-28,-0.1281932,0.96061283,19.0,23.47
2023-03-31,-0.1281932,0.96061283,19.0,20.47
2023-04-30,-0.14360687,0.9622,19.0,21.9
2023-05-31,-0.14360687,0.9622,19.0,20.69
2023-06-30,-0.07764015,0.9622,19.0,20.99
2023-07-31,-0.04911355,0.9622,19.0,19.17
2023-08-31,-0.00797084,0.9622,17.0,18.95
2023-09-30,,,,
2023-10-31,,,,
2023-11-30,,,,
2023-12-31,,,,
2024-01-31,,,,
2024-02-29,,,,
2024-03-31,,,,
2024-04-30,,,,
2024-05-31,,,,
2024-06-30,,,,
2024-07-31,,,,
2024-08-31,,,,
2024-09-30,,,,
2024-10-31,,,,
2024-11-30,,,,
2024-12-31,,,,
2025-01-31,,,,
2025-02-28,,,,
2025-03-31,,,,
2025-04-30,,,,
2025-05-31,,,,
2025-06-30,,,,
2025-07-31,,,,
2025-08-31,,,,
2025-09-30,,,,
2025-10-31,,,,
2025-11-30,,,,
2025-12-31,,,,
