period_begin,asset_value_momentum,occupancy,rank_desirability,remote_work_share
2019-01-31,-0.01798082,0.88231995,37.0,3.18
2019-02-28,-0.01798082,0.88101413,37.0,3.5
2019-03-31,-0.01798082,0.88101413,37.0,3.19
2019-04-30,-0.01757345,0.88101413,37.0,3.74
2019-05-31,-0.01757345,0.88101413,37.0,3.33
2019-06-30,-0.01973667,0.88101413,37.0,3.07
2019-07-31,-0.01973667,0.88101413,37.0,3.03
2019-08-31,-0.02646326,0.8760562,35.0,3.76
2019-09-30,-0.02646326,0.8760562,35.0,3.98
2019-10-31,-0.01030435,0.876,35.0,3.5
2019-11-30,-0.01030435,0.876,35.0,3.43
2019-12-31,-0.01030435,0.876,35.0,3.06
2020-01-31,-0.00938099,0.87605413,35.0,3.63
2020-02-29,-0.00938099,0.89770634,35.0,3.76
2020-03-31,-0.00938099,0.89770634,35.0,4.77
2020-04-30,0.00115475,0.90115446,35.0,7.53
2020-05-31,-0.17255417,0.90115446,35.0,7.07
2020-06-30,-0.17255417,0.90115446,35.0,6.56
2020-07-31,-0.17255422,0.89807014,35.0,6.94
2020-08-31,-0.17130299,0.89807014,37.0,7.95
2020-09-30,-0.17446004,0.89807014,37.0,7.95
2020-10-31,-0.17446004,0.89807014,37.0,7.89
2020-11-30,-0.17446004,0.89807014,37.0,7.99
2020-12-31,-0.17446004,0.89807014,37.0,8.85
2021-01-31,-0.15068005,0.898,37.0,7.95
2021-02-28,-0.11315506,0.89809068,38.0,8.78
2021-03-31,-0.11315506,0.89809068,38.0,9.18
2021-04-30,-0.11711456,0.89212979,38.0,8.49
2021-05-31,-0.11711456,0.89212979,38.0,8.08
2021-06-30,-0.11711456,0.89212979,38.0,8.04
2021-07-31,0.10925704,0.8919731,38.0,8.27
2021-08-31,0.13247971,0.8919731,38.0,11.06
2021-09-30,0.13247971,0.8919731,38.0,9.15
2021-10-31,0.27765032,0.89176489,38.0,10.12
2021-11-30,0.27765032,0.89176489,38.0,9.77
2021-12-31,0.27765032,0.89176489,38.0,9.5
2022-01-31,0.3126552,0.89361943,38.0,11.13
2022-02-28,0.3158862,0.8736222,34.0,11.68
2022-03-31,0.3158862,0.8736222,34.0,11.06
2022-04-30,0.38001411,0.88484414,34.0,13.43
2022-05-31,0.38001411,0.88484414,34.0,11.98
2022-06-30,0.38001411,0.88484414,34.0,11.09
2022-07-31,0.19813577,0.88390092,34.0,12.6
2022-08-31,0.11404392,0.88390092,36.0,9.08
2022-09-30,-0.01835256,0.88383221,36.0,11.34
2022-10-31,-0.01835256,0.88383221,36.0,11.77
2022-11-30,-0.10104268,0.88383221,36.0,12.09
2022-12-31,-0.10104268,0.88383221,36.0,10.16
2023-01-31,-0.09668045,0.8958678,36.0,11.27
2023-02-28,-0.09553208,0.92350212,36.0,10.46
2023-03-31,-0.09553208,0.92350212,36.0,10.31
2023-04-30,-0.1479893,0.92751639,36.0,11.81
2023-05-31,-0.1479893,0.92751639,36.0,10.75
2023-06-30,-0.1479893,0.92751639,36.0,9.87
2023-07-31,-0.05603456,0.92751639,36.0,9.56
2023-08-31,-0.05779884,0.92751633,35.0,9.9
2023-09-30,,,,
2023-10-31,,,,
2023-11-30,,,,
2023-12-31,,,,
2024-01-31,,,,
2024-02-29,,,,
2024-03-31,,,,
2024-04-30,,,,
2024-05-31,,,,
2024-06-30,,,,
2024-07-31,,,,
2024-08-31,,,,
2024-09-30,,,,
2024-10-31,,,,
2024-11-30,,,,
2024-12-31,,,,
2025-01-31,,,,
2025-02-28,,,,
2025-03-31,,,,
2025-04-30,,,,
2025-05-31,,,,
2025-06-30,,,,
2025-07-31,,,,
2025-08-31,,,,
2025-09-30,,,,
2025-10-31,,,,
2025-11-30,,,,
2025-12-31,,,,
