,period_begin,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,pending_sales,new_listings,inventory,months_of_supply,median_dom,avg_sale_to_list,sold_above_list,price_drops,off_market_in_two_weeks,remote_work_share,asset_value_momentum,State,City,Property_Type,occupancy,age_median,airport_distance,airport_volume,railroad_distance,rank_desirability,rank_fiscal_health_tax,CPI,Inflation,Avg_household_size,Median_household_income,Employment_in_industry,Employment_in_services,Employment_in_agriculture,Labor_force_participation_rate,Real_GDP_per_capita,Real_GDP_per_worker,Prop_GVA_industries,Prop_GVA_construction,Male_15_64,Female_15_64,Prop_further_educ,Pop_growth,Real_GDP_growth,Unemp_growth
84,2019-01-31,187078.0,207199.2857142857,106.07375695733002,103.8499959396826,46.142857142857146,31.166666666666668,63.42857142857143,220.7142857142857,6.4,81.33333333333333,0.9375941547770752,0.1297563156718086,0.3258223258223258,0.3373912391239124,0.15,0.0,AR,Fayetteville,All Residential,,,,,,,,,,,,,,,,,,,,,,,,,
85,2019-02-28,212881.7857142857,232562.41666666663,99.33652226611514,120.3044508753207,52.142857142857146,36.16666666666666,75.5,227.57142857142856,4.785714285714286,67.0,0.9768905744123516,0.2323011239525001,0.1638772371364653,0.1487734487734487,0.5,-0.0635146230742543,AR,Fayetteville,All Residential,,,,,,,,,,,,,,,,,,,,,,,,,
86,2019-03-31,189892.07142857145,252564.2857142857,104.76219939264035,120.80796122935872,68.14285714285714,44.833333333333336,81.14285714285714,234.57142857142856,4.442857142857143,116.57142857142856,0.9553112171049492,0.1205850183665347,0.2764805246422893,0.3162176369255712,1.3,0.054619157211788,AR,Fayetteville,All Residential,,,,,,,,,,,,,,,,,,,,,,,,,
87,2019-04-30,184053.57142857145,220008.25,96.50247473588963,103.27039713461782,73.28571428571429,55.0,94.66666666666669,238.0,3.3285714285714287,92.16666666666669,0.9878129618535592,0.2907721863982773,0.3831168831168831,0.3664650943527466,1.73,-0.0788426045332814,AR,Fayetteville,All Residential,,,,,,,,,,,,,,,,,,,,,,,,,
88,2019-05-31,219510.7142857143,246553.57142857145,108.35822030427224,117.29124217764289,88.42857142857143,58.285714285714285,92.57142857142856,240.0,2.685714285714286,66.71428571428571,0.9803128783485108,0.1669636822620309,0.238138711960368,0.2610247961102891,1.67,0.122854316439342,AR,Fayetteville,All Residential,,,,,,,,,,,,,,,,,,,,,,,,,
89,2019-06-30,212062.5,171445.8125,106.93142823738674,98.50063999630744,67.625,62.66666666666666,75.75,214.75,4.55,44.75,0.9892473686474011,0.2467123871869309,0.2244995184843064,0.154875283446712,0.87,-0.0131673634254885,AR,Fayetteville,All Residential,,,,,,,,,,,,,,,,,,,,,,,,,
90,2019-07-31,188578.57142857145,212741.66666666663,94.48599840128064,113.57873410438266,89.0,69.33333333333333,95.33333333333331,275.3333333333333,2.833333333333333,43.85714285714285,0.9549712954300554,0.1725961332367685,0.3017797091895713,0.1862485716047126,0.29,-0.1163870158778518,AR,Fayetteville,All Residential,,,,,,,,,,,,,,,,,,,,,,,,,
91,2019-08-31,206293.75,215310.7142857143,109.5639101198497,124.01283362632344,63.625,50.42857142857143,86.14285714285714,247.42857142857144,3.157142857142857,57.5,0.9757829942856152,0.1298569567687214,0.3008885283910562,0.2598567795886383,0.51,0.1595782652846973,AR,Fayetteville,All Residential,,,,,,,,,,,,,,,,,,,,,,,,,
92,2019-09-30,205189.2857142857,216464.2857142857,103.8682060964506,109.98082500749466,67.57142857142857,60.4,72.42857142857143,249.42857142857144,4.185714285714285,88.57142857142857,0.9583064387477344,0.1652034468668586,0.272428792632737,0.235157414083153,1.41,-0.0519852204724043,AR,Fayetteville,All Residential,,,,,,,,,,,,,,,,,,,,,,,,,
93,2019-10-31,191133.3333333333,203750.0,109.29197284161614,116.04113752007912,85.5,57.333333333333336,85.16666666666667,283.5,4.816666666666666,55.0,0.9696606802033813,0.2163492594362159,0.3611328749600255,0.1216228931435116,2.08,0.0522177762474216,AR,Fayetteville,All Residential,,,,,,,,,,,,,,,,,,,,,,,,,
94,2019-11-30,185035.7142857143,189925.25,108.45614647396212,98.31586684934044,65.42857142857143,50.16666666666666,70.5,233.0,3.457142857142857,81.85714285714286,0.9655679735454952,0.1029214114383213,0.2577396303460133,0.2227062289562289,2.66,-0.0076476464457758,AR,Fayetteville,All Residential,,,,,,,,,,,,,,,,,,,,,,,,,
95,2019-12-31,219594.8333333333,178878.0,109.49526119624466,101.64091582246184,88.66666666666667,57.0,70.6,243.5,3.6666666666666665,81.33333333333333,0.972220876350852,0.1710300763596696,0.2018559129304743,0.2476324189406484,2.53,0.009580966649336,AR,Fayetteville,All Residential,,,,,,,,,,,,,,,,,,,,,,,,,
96,2020-01-31,204045.0,216891.0,119.13527600627243,112.245926594524,84.0,51.8,98.6,293.8,4.279999999999999,77.4,0.9548002990132348,0.1799580507026688,0.1779358997749801,0.2298064516129032,2.92,0.0880404750370913,AR,Fayetteville,All Residential,,,,,,,,,,,,,,,,,,,,,,,,,
97,2020-02-29,179525.0,208557.91666666663,102.34695334106895,112.02618681798464,69.83333333333333,40.333333333333336,83.33333333333333,257.0,6.183333333333334,104.0,0.947030305061379,0.1382441357269732,0.2104579051143936,0.20812165943929,3.24,-0.1409181497537268,AR,Fayetteville,All Residential,,,,,,,,,,,,,,,,,,,,,,,,,
98,2020-03-31,182357.14285714287,207050.0,96.68004015865,111.07014041066776,78.0,57.5,105.0,267.0,2.583333333333333,70.42857142857143,0.9637058222761332,0.1285543608124253,0.2175102249488751,0.2450622899762314,4.22,-0.0553696323869464,AR,Fayetteville,All Residential,,,,,,,,,,,,,,,,,,,,,,,,,
99,2020-04-30,192520.5,204800.0,106.38619907143122,114.0550012065324,83.33333333333333,57.0,79.5,259.6666666666667,3.0666666666666664,51.0,0.9838371864234916,0.2555527362088047,0.1722156250458137,0.2331298331298331,4.39,0.1003946512315634,AR,Fayetteville,All Residential,,,,,,,,,,,,,,,,,,,,,,,,,
100,2020-05-31,182816.66666666663,216233.3333333333,115.50399726995316,119.19203711414248,87.5,64.0,95.66666666666669,261.6666666666667,2.983333333333334,52.0,0.9813390223202206,0.18738346847618,0.2099789915966386,0.3447496947496947,3.72,0.085704708675605,AR,Fayetteville,All Residential,,,,,,,,,,,,,,,,,,,,,,,,,
101,2020-06-30,234045.8333333333,240655.41666666663,109.05435797249412,140.92455555849708,100.66666666666669,74.66666666666667,96.66666666666669,251.0,2.283333333333333,55.333333333333336,0.9834425734575412,0.2379788386810858,0.2121710526315789,0.2993382801877715,3.34,-0.055839100376631,AR,Fayetteville,All Residential,,,,,,,,,,,,,,,,,,,,,,,,,
102,2020-07-31,243728.57142857145,219118.75,132.27864912260893,116.32195270097702,102.42857142857144,73.14285714285714,108.33333333333331,203.1428571428572,1.8285714285714287,44.142857142857146,0.9892582166646484,0.2778472898606928,0.2473639774859287,0.2244882590739018,3.35,0.2129606884300072,AR,Fayetteville,All Residential,,,,,,,,,,,,,,,,,,,,,,,,,
103,2020-08-31,204681.25,291557.14285714284,109.76772632276436,124.73702228863432,79.375,80.0,81.14285714285714,167.75,1.6625,52.5,0.9905774462917376,0.3028801261462551,0.4227693602693602,0.2503960003960003,4.55,-0.1701780517805199,AR,Fayetteville,All Residential,,,,,,,,,,,,,,,,,,,,,,,,,
104,2020-09-30,243913.2142857143,220464.2857142857,135.81528658264605,111.21524630479566,85.42857142857143,64.57142857142857,79.28571428571429,183.7142857142857,2.271428571428572,40.0,1.0031243122758065,0.5200613171299867,0.2391358024691357,0.2276880901614376,5.39,0.2372970738529343,AR,Fayetteville,All Residential,,,,,,,,,,,,,,,,,,,,,,,,,
105,2020-10-31,216271.4285714285,225885.7142857143,113.59218758306744,127.39498318221604,87.42857142857143,66.71428571428571,83.85714285714286,181.8571428571429,2.414285714285714,40.85714285714285,0.983039975194252,0.3235219273658354,0.3037789869154035,0.3411269656914256,7.21,-0.1636273762604436,AR,Fayetteville,All Residential,,,,,,,,,,,,,,,,,,,,,,,,,
106,2020-11-30,261064.2857142857,278508.3333333333,127.37218106738912,130.8283890644606,75.42857142857143,56.85714285714285,73.83333333333333,171.28571428571428,2.314285714285714,35.714285714285715,0.9760648730765232,0.2031952186769346,0.3392099681866383,0.2243683187560738,7.76,0.1213111022643584,AR,Fayetteville,All Residential,,,,,,,,,,,,,,,,,,,,,,,,,
107,2020-12-31,257492.8571428572,193908.3333333333,125.41459096779543,114.12317645219888,87.14285714285714,64.71428571428571,69.16666666666667,143.57142857142858,1.342857142857143,55.0,0.9719079074587972,0.2751768189462472,0.2762244152046783,0.0813955188955188,8.06,-0.015369055339941,AR,Fayetteville,All Residential,,,,,,,,,,,,,,,,,,,,,,,,,
108,2021-01-31,209358.3333333333,243030.0,113.0796304659511,123.19084449976512,72.66666666666667,69.0,98.2,171.5,1.55,56.5,0.9737225683555024,0.1889775413711583,0.1532679738562091,0.2854290447733694,7.21,-0.098353472324538,AR,Fayetteville,All Residential,,,,,,,,,,,,,,,,,,,,,,,,,
109,2021-02-28,244960.0,238406.7,118.22833479381563,121.06534813432803,84.4,67.6,110.0,226.8,1.92,56.2,0.9791874494060442,0.3412273133454534,0.1722222222222222,0.3842935175516105,7.67,0.0455316692020393,AR,Fayetteville,All Residential,,,,,,,,,,,,,,,,,,,,,,,,,
110,2021-03-31,308750.0,320458.3333333333,127.0645667873686,130.84909981483435,97.33333333333331,78.33333333333333,109.16666666666669,240.4,1.7600000000000002,78.16666666666667,0.9854733939357532,0.2077940729268491,0.2296296296296296,0.5314000186527038,7.6,0.074738699559314,AR,Fayetteville,All Residential,,,,,,,,,,,,,,,,,,,,,,,,,
111,2021-04-30,229270.0,235270.0,108.6184169755764,123.7143025555776,113.8,100.8,150.4,273.6,1.7399999999999998,32.2,0.9979141695438202,0.4760208867185611,0.1187943262411346,0.4660135817625211,7.22,-0.1451714689482255,AR,Fayetteville,All Residential,,,,,,,,,,,,,,,,,,,,,,,,,
112,2021-05-31,283489.5,287291.6666666667,144.18001167411788,137.64726132583675,101.66666666666669,89.83333333333333,124.83333333333331,248.16666666666663,2.1666666666666665,30.5,1.0013023706111837,0.455130100788139,0.315625,0.354088629586732,6.84,0.3273993093320237,AR,Fayetteville,All Residential,,,,,,,,,,,,,,,,,,,,,,,,,
