,period_begin,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,pending_sales,new_listings,inventory,months_of_supply,median_dom,avg_sale_to_list,sold_above_list,price_drops,off_market_in_two_weeks,remote_work_share,asset_value_momentum,State,City,Property_Type,occupancy,age_median,airport_distance,airport_volume,railroad_distance,rank_desirability,rank_fiscal_health_tax,CPI,Inflation,Avg_household_size,Median_household_income,Employment_in_industry,Employment_in_services,Employment_in_agriculture,Labor_force_participation_rate,Real_GDP_per_capita,Real_GDP_per_worker,Prop_GVA_industries,Prop_GVA_construction,Male_15_64,Female_15_64,Prop_further_educ,Pop_growth,Real_GDP_growth,Unemp_growth
10,2019-11-30,190242.8571428572,189925.25,109.97565634504578,98.31586684934044,56.0,42.16666666666666,62.333333333333336,209.1428571428572,3.4857142857142853,83.71428571428571,0.9665181651203134,0.1117413368414703,0.2815302911093627,0.1793737816764132,2.66,0.002491612495421,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
11,2019-12-31,226079.0,178878.0,110.55469268215164,101.64091582246184,79.16666666666667,49.0,62.6,218.3333333333333,3.6833333333333336,82.66666666666667,0.9729802829484618,0.1825225203458287,0.2107434640522875,0.3467085235920852,2.53,0.0052651319060024,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
12,2020-01-31,202949.0,216891.0,119.3752521438668,112.245926594524,73.6,45.4,85.8,262.2,4.12,77.4,0.9557886779078858,0.1789995189995189,0.198217468805704,0.2157482261772633,2.92,0.0797845776395449,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
13,2020-02-29,181101.66666666663,208557.91666666663,103.12306837384116,112.02618681798464,62.0,35.666666666666664,73.83333333333333,229.8333333333333,5.933333333333334,104.83333333333331,0.947865738756832,0.1431470582257657,0.2414529914529914,0.2105395369156837,3.24,-0.1361436602491033,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
14,2020-03-31,184500.0,207050.0,96.70677616652677,111.07014041066776,68.85714285714286,50.5,94.66666666666669,241.16666666666663,2.533333333333333,71.42857142857143,0.964584910317574,0.131896499285258,0.2394517543859648,0.2370151569399689,4.22,-0.062219756534533,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
15,2020-04-30,195198.3333333333,204800.0,106.57016928157152,114.0550012065324,75.16666666666667,50.833333333333336,73.5,235.3333333333333,2.966666666666667,54.16666666666666,0.9844394409402096,0.2618435040880296,0.1901165871754107,0.2350883563301864,4.39,0.1019927817473744,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
16,2020-05-31,185033.0,216233.3333333333,117.25341044089116,119.19203711414248,80.66666666666667,58.66666666666666,84.66666666666667,234.3333333333333,2.833333333333333,51.833333333333336,0.9826981191075244,0.1892027299519156,0.2235795454545454,0.3637781469176817,3.72,0.1002460747818951,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
17,2020-06-30,239650.0,240655.41666666663,109.30111358539337,140.92455555849708,91.16666666666669,67.83333333333333,85.16666666666667,222.5,2.25,55.333333333333336,0.983858613100476,0.2488187039732366,0.2249927156177156,0.2867769653483938,3.34,-0.0678214546220524,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
18,2020-07-31,244767.8571428572,219118.75,134.1844780605452,116.32195270097702,91.0,65.42857142857143,94.66666666666669,178.0,1.7857142857142858,43.142857142857146,0.9915343781922572,0.2873303568974386,0.2495831392640894,0.2092220405493786,3.35,0.22765883767242,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
19,2020-08-31,206237.5,291557.14285714284,109.81607829842552,124.73702228863432,70.0,69.33333333333333,72.57142857142857,169.28571428571428,1.8,52.25,0.9916431348398816,0.3157708050309045,0.2170619235836627,0.2593408364840704,4.55,-0.1816037153799893,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
20,2020-09-30,246067.8571428572,220464.2857142857,136.9673825407353,111.21524630479566,76.14285714285714,57.71428571428572,70.42857142857143,162.0,2.2,41.0,1.0045209419608083,0.5326818961090061,0.2401298701298701,0.2388650460184073,5.39,0.2472434334116904,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
21,2020-10-31,217770.7142857143,225885.7142857143,113.4953847380473,127.39498318221604,76.28571428571429,59.85714285714285,73.42857142857143,160.14285714285714,2.3714285714285714,39.57142857142857,0.984393697094168,0.3355077436970066,0.3091666666666667,0.3381639605527745,7.21,-0.171369251330383,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
22,2020-11-30,261642.8571428572,254230.0,127.2788915930249,119.51515403761512,66.57142857142857,49.57142857142857,73.4,147.57142857142858,2.157142857142857,35.285714285714285,0.9753765323291465,0.1931828308726605,0.3469353764157228,0.221855349481283,7.76,0.121445527382374,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
23,2020-12-31,255842.8571428572,193908.3333333333,125.0759972112124,114.12317645219888,75.42857142857143,54.71428571428572,58.0,143.0,1.45,54.142857142857146,0.972791435263745,0.284765273288927,0.2826035781544255,0.0743801652892561,8.06,-0.0173076175808968,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
24,2021-01-31,207400.0,243030.0,113.42045671424496,123.19084449976512,60.833333333333336,57.2,86.2,149.33333333333334,1.5333333333333332,61.0,0.9760894350260227,0.1850186536409487,0.1918367346938775,0.2811157796451914,7.21,-0.0931876679526692,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
25,2021-02-28,253100.0,238406.7,118.00575415872026,121.06534813432803,73.6,59.6,94.8,195.4,1.84,52.4,0.978886350263558,0.349382313322622,0.1870989530563998,0.4395743810108451,7.67,0.0404274288546346,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
26,2021-03-31,310500.0,320458.3333333333,127.53328443103756,130.84909981483435,83.83333333333333,67.83333333333333,95.66666666666669,208.8,1.7,78.0,0.9857187376546512,0.2147233793460208,0.2645199761478831,0.5499579985045101,7.6,0.0807378448639255,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
27,2021-04-30,231910.0,235270.0,108.04233016092395,123.7143025555776,101.2,88.4,130.6,236.2,1.7,32.4,0.9961802371512488,0.4724921680573854,0.1154882154882154,0.4823931190952467,7.22,-0.1528303325447025,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
28,2021-05-31,293441.6666666667,287291.6666666667,147.53605572225948,137.64726132583675,86.5,77.66666666666667,107.16666666666669,213.16666666666663,2.3666666666666667,25.83333333333333,1.0027773350795883,0.4842014228902815,0.2912593984962406,0.3426071817615935,6.84,0.3655393724155289,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
29,2021-06-30,246124.9375,343814.14285714284,129.34261599402674,135.40215419340143,73.875,75.71428571428571,92.57142857142856,168.125,1.7125,29.25,0.983032913127526,0.4274647937084322,0.3648051948051948,0.3012368331077001,6.99,-0.1233152102322863,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
30,2021-07-31,276350.0,277707.14285714284,140.80311481077882,147.00947062805398,93.71428571428572,80.14285714285714,103.28571428571428,200.8571428571429,1.7285714285714284,34.42857142857143,1.0008602738453511,0.400910582800209,0.1978174603174602,0.2725776265041394,7.8,0.0886057447398569,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
31,2021-08-31,240885.7142857143,246007.14285714287,129.91046483481531,135.42837761915598,89.57142857142857,77.28571428571429,93.85714285714286,205.7142857142857,2.157142857142857,35.0,0.993718755916647,0.4695475348450176,0.4326291079812206,0.2594870444798018,9.02,-0.0773608594568509,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
32,2021-09-30,238763.75,256320.8333333333,143.25661678318713,145.13619469386074,102.16666666666669,100.0,94.5,200.0,2.183333333333333,28.166666666666668,1.0126233653368593,0.390324696260606,0.3837412587412587,0.3324636234869945,9.69,0.1027334631227885,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
33,2021-10-31,280278.5714285714,269792.8571428572,141.09837856153894,144.52738875971502,81.85714285714286,85.71428571428571,84.57142857142857,155.14285714285714,2.4857142857142853,35.857142857142854,0.9853001424146224,0.3662919363830972,0.2698717948717948,0.2951146852191459,11.39,-0.0150655395199971,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
34,2021-11-30,267689.8571428572,213483.3333333333,132.2876160397573,123.51461092826486,87.57142857142857,69.85714285714286,85.0,142.85714285714286,1.385714285714286,39.0,0.9890937136925684,0.3281845859750821,0.2552765752765752,0.3858307502284739,10.85,-0.0624441089373603,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
35,2021-12-31,260681.25,298503.21428571426,142.82507898544662,158.29846536068382,73.5,67.85714285714286,60.85714285714285,106.625,1.6125,36.625,1.0053939586682832,0.3629622113997113,0.2883482714468629,0.3767025513158361,9.19,0.0796557021824508,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
36,2022-01-31,268968.75,264535.0,137.9077601995569,152.05916158295696,60.125,64.71428571428571,91.6,94.75,0.9625,51.25,0.985397396717832,0.3079099118703079,0.1612613843351548,0.2991977237271807,7.76,-0.034428958981292,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
37,2022-02-28,316070.9375,340462.5714285714,140.8563692806035,153.2765369551162,59.125,71.0,76.28571428571429,110.0,1.0142857142857142,85.25,0.9689438080690368,0.2782605609962841,0.2125122309197651,0.5736240535162827,6.71,0.0213810236405833,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
38,2022-03-31,379392.8571428572,324750.0,162.5348150285335,170.0746363710982,80.42857142857143,91.66666666666669,107.33333333333331,129.83333333333334,2.6,16.5,1.0144950248829017,0.3639830968513413,0.2706166676571382,0.7228298060797352,8.38,0.1539046182905923,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
39,2022-04-30,335571.4285714286,324376.8571428572,167.31813770233651,145.02237864808302,78.0,93.28571428571428,79.42857142857143,91.0,1.3,21.285714285714285,1.025034314076344,0.5825664362766455,0.18789363703658,0.3727120382691476,8.27,0.0294295266707214,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
40,2022-05-31,304690.0,318130.0,159.42191698040392,156.6328129933244,102.8,144.4,139.0,109.4,1.1800000000000002,21.6,1.0353751635115436,0.592142364576991,0.1806511766602956,0.586922502334267,11.13,-0.0471928556602762,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
41,2022-06-30,317850.0,306400.0,161.60517331503266,159.25561676045103,109.6,106.4,142.4,139.6,1.66,8.6,1.034351673164791,0.6116239316239316,0.2533024871402857,0.6648992205577883,12.71,0.0136948317770957,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
42,2022-07-31,255431.25,311607.14285714284,141.57897678442407,162.67846090475555,63.75,76.0,84.14285714285714,91.125,1.6875,17.571428571428573,1.0116875345207754,0.5916152600033763,0.3540599552560753,0.3933193688032397,15.89,-0.1239205164030831,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
43,2022-08-31,299950.0,278177.4166666667,158.86286751477334,154.10809966300658,91.33333333333331,93.33333333333331,100.0,118.5,1.7333333333333332,19.33333333333333,0.985769028864994,0.3537840862840862,0.3365035817011234,0.4252009710283349,15.18,0.1220795002401144,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
44,2022-09-30,302600.0,338278.4285714286,163.21955788461233,166.38626415797327,72.57142857142857,65.0,72.71428571428571,104.14285714285714,1.7142857142857142,24.428571428571427,0.9965145233623752,0.3049027286009503,0.3590766432333264,0.3458643578643578,15.54,0.0274242208893393,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
45,2022-10-31,299266.6666666667,302360.0,154.10336178907417,162.26036419382402,71.33333333333333,87.4,109.0,111.33333333333331,1.7333333333333332,29.5,0.9814373305483732,0.3170054945054945,0.3500233874251509,0.4094434644783598,14.32,-0.055852351358425,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
46,2022-11-30,363278.5714285714,298528.5714285714,176.00621890034586,160.6903256415465,57.85714285714285,48.285714285714285,64.14285714285714,103.0,2.657142857142857,27.714285714285715,0.9843897448919836,0.1458592583374813,0.2529360597145096,0.3389176800941506,15.55,0.1421309493640428,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
47,2022-12-31,252084.375,286631.6666666667,140.92488851979311,156.46829719468894,55.25,59.285714285714285,59.66666666666666,79.0,1.6857142857142855,38.5,0.9965980559571336,0.4174931074021616,0.2223566948728315,0.3491732407575759,14.1,-0.1993186979399612,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
48,2023-01-31,273245.8333333333,284031.0,151.37638993501068,168.93892639835354,56.16666666666666,57.16666666666666,72.8,86.33333333333333,2.35,48.66666666666666,0.9883831310869882,0.2190080275229357,0.4637616769195716,0.4042221405071393,12.58,0.0741636308887314,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
49,2023-02-28,318875.0,268816.6666666667,154.46964973340846,165.52345480846947,59.833333333333336,53.833333333333336,66.66666666666667,87.5,1.6333333333333335,45.833333333333336,0.9913543801042884,0.2524442752611767,0.2977628226204175,0.6367730313947504,10.36,0.0204342288762851,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
50,2023-03-31,281766.6666666667,324141.6666666667,157.0777584111425,159.67331965911242,71.66666666666667,78.2,76.16666666666667,85.83333333333333,1.4833333333333332,21.33333333333333,0.9952585592611448,0.252515838372412,0.3106885544915639,0.5214751547351784,9.44,0.0168842790945356,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
51,2023-04-30,402958.3333333333,300930.0,187.222000926533,169.91035630355765,64.83333333333333,73.16666666666667,93.2,100.0,2.16,53.0,0.9932034226172396,0.344937171244886,0.2616984035987157,0.6803696713185389,9.96,0.1919064979046212,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
52,2023-05-31,341922.9166666667,323340.4166666667,181.2944749695653,171.49895581664975,77.83333333333333,70.83333333333333,86.16666666666667,86.83333333333333,1.933333333333333,20.666666666666668,1.0063987809876054,0.3373560535325241,0.2794087914511091,0.4530468480614929,9.21,-0.0316604134537249,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
53,2023-06-30,413110.7142857143,367142.8571428572,185.07619023379007,158.07990627252,72.0,62.285714285714285,72.0,90.0,1.933333333333333,25.714285714285715,1.0177618303821272,0.3358246154840288,0.3337230416088528,0.5394454418410178,7.79,0.0208595174500469,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
54,2023-07-31,283872.375,343493.1666666667,153.36944747509472,166.7285500914711,54.75,72.66666666666667,83.33333333333333,80.57142857142857,1.5714285714285714,30.375,0.9953080775993848,0.3784897292250233,0.3029540812714436,0.5047978754343266,6.08,-0.1713172435559813,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
55,2023-08-31,366035.7142857143,333465.5714285714,170.27845501100936,181.579813112473,68.42857142857143,52.71428571428572,77.57142857142857,96.85714285714286,1.4857142857142855,16.571428571428573,0.9963235172557132,0.3047531116518072,0.3798024515644997,0.2960477866012208,6.41,0.110250169210921,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
56,2023-09-30,264132.14285714284,290360.0,150.3662053578246,168.1722602701565,53.85714285714285,63.16666666666666,91.0,117.83333333333331,1.7166666666666668,47.85714285714285,0.987017944933504,0.2737664494862352,0.3158307952622672,0.5121935506588751,7.35,-0.1169393371104836,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
57,2023-10-31,,,,,,,,,,,,,,,18.25364716053009,-0.2705701128942201,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
58,2023-11-30,,,,,,,,,,,,,,,8.05879925251007,0.2720270888631092,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
59,2023-12-31,,,,,,,,,,,,,,,10.768990273475646,0.0240301658069993,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
60,2024-01-31,,,,,,,,,,,,,,,9.418929021358489,0.2304613491851526,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
61,2024-02-29,,,,,,,,,,,,,,,14.544423234462736,0.3733276269308737,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
62,2024-03-31,,,,,,,,,,,,,,,11.269654116630551,-0.0907218645784556,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
63,2024-04-30,,,,,,,,,,,,,,,16.17449095010757,-0.2773438614387896,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
64,2024-05-31,,,,,,,,,,,,,,,15.184711285829543,0.4062490990077156,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
65,2024-06-30,,,,,,,,,,,,,,,15.566994065046307,-0.1877605811540804,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
66,2024-07-31,,,,,,,,,,,,,,,16.233988265991208,-0.0294768133277478,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
67,2024-08-31,,,,,,,,,,,,,,,4.625704773068428,0.0545011173551797,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
68,2024-09-30,,,,,,,,,,,,,,,5.109387610554695,0.2451572337017261,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
69,2024-10-31,,,,,,,,,,,,,,,16.070023052692413,-0.0856753433817574,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
70,2024-11-30,,,,,,,,,,,,,,,6.106609833836555,0.1537061151880806,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
71,2024-12-31,,,,,,,,,,,,,,,18.062906372547147,0.0183025713079593,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
72,2025-01-31,,,,,,,,,,,,,,,15.041118588447569,0.1953815457464084,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
73,2025-02-28,,,,,,,,,,,,,,,10.549719519615172,0.1710114844726258,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
74,2025-03-31,,,,,,,,,,,,,,,15.829792484045027,-0.1404823471489213,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
75,2025-04-30,,,,,,,,,,,,,,,11.607716856002806,-0.2048298187659788,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
76,2025-05-31,,,,,,,,,,,,,,,5.140794965624809,-0.0237970612906499,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
77,2025-06-30,,,,,,,,,,,,,,,14.330366868972776,-0.1281471607062917,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
78,2025-07-31,,,,,,,,,,,,,,,6.969469146132469,-0.0067037846092043,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
79,2025-08-31,,,,,,,,,,,,,,,9.303058519363402,0.1515149236974974,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
80,2025-09-30,,,,,,,,,,,,,,,8.272799327373503,0.0104064608272158,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
81,2025-10-31,,,,,,,,,,,,,,,13.011133178472518,0.1810456075779162,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
82,2025-11-30,,,,,,,,,,,,,,,10.789896612167356,0.0880993195411259,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
83,2025-12-31,,,,,,,,,,,,,,,10.710051172971724,0.2289461807722164,AR,Fayetteville,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
420,2019-01-31,188917.64705882352,202484.46666666667,120.5672669155549,124.81749829726527,27.47058823529412,25.15384615384616,39.85714285714285,126.13333333333334,3.85,86.94117647058823,0.9665339100163206,0.1709160512039109,0.2492863070103111,0.11984364732301,6.41,0.0,MO,Springfield,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
421,2019-02-28,210790.5,222142.8571428572,132.7017163376088,129.55981375910628,32.53333333333333,26.384615384615383,48.38461538461539,137.64285714285714,3.606666666666667,71.13333333333334,0.9628081797990384,0.1826995336735354,0.1629768838183354,0.3007970840674169,5.56,0.1006446420532434,MO,Springfield,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
422,2019-03-31,191977.7777777777,211561.11111111112,112.34624763520856,119.22385739116606,37.11111111111112,29.1875,47.52941176470589,119.05882352941175,4.944444444444445,123.88888888888889,0.9719924549972696,0.1920678434317985,0.1818381176118158,0.3308326441147462,4.91,-0.1533926558313196,MO,Springfield,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
423,2019-04-30,205039.5,217039.16666666663,114.90402827570978,130.62208051347068,39.833333333333336,36.6875,54.11764705882353,124.47058823529412,3.4722222222222223,302.6111111111111,0.955633071676614,0.1827167103506753,0.250433893732894,0.3401552762974602,4.29,0.0227669432165318,MO,Springfield,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
424,2019-05-31,234319.44444444444,219188.23529411765,133.51177530150733,131.4366260897032,50.77777777777778,40.76470588235294,57.76470588235294,121.66666666666669,3.7222222222222223,67.05555555555556,0.9776411914634412,0.1544498899824375,0.2262516612994801,0.2248828853281705,4.47,0.1619416421254498,MO,Springfield,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
425,2019-06-30,215263.0,232728.8947368421,125.05413336124832,125.775187184255,40.5,34.73684210526316,50.11111111111112,116.78947368421052,3.51,77.95,0.9820434652316172,0.2292121937093544,0.2858790704680585,0.2419861907632075,5.25,-0.0633475356099434,MO,Springfield,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
426,2019-07-31,239794.44444444444,250550.0,133.99684976640273,138.79930953999212,45.44444444444444,37.94444444444444,53.0,128.94117647058823,3.994444444444444,78.5,0.9803740651949524,0.2242263196541251,0.2838463809031156,0.262799155200302,2.79,0.0715107622978064,MO,Springfield,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
427,2019-08-31,213415.7894736842,226204.5833333333,120.55178987905464,122.81161958764656,44.26315789473684,36.72222222222222,49.294117647058826,121.55555555555556,3.268421052631579,52.73684210526316,0.9635797648578508,0.2307512914921299,0.2604593005325644,0.2276936418947679,3.42,-0.1003386266974702,MO,Springfield,Single Family Residential,,,,,,,,,,,,,,,,,,,,,,,,,
