period_begin,occupancy,age_median,airport_distance,airport_volume,railroad_distance,asset_value_momentum,rank_desirability,rank_fiscal_health_tax,CPI,Inflation,Avg_household_size,Median_household_income,Employment_in_industry,Employment_in_services,Employment_in_agriculture,Labor_force_participation_rate,Real_GDP_per_capita,Real_GDP_per_worker,Prop_GVA_industries,Prop_GVA_construction,Male_15_64,Female_15_64,Prop_further_educ,Pop_growth,Real_GDP_growth,Unemp_growth,remote_work_share,State,City,Property_Type
2019-01-31,0.87009592,36.21122449,19.29342758,2044598922.0,2.67304238,0.02780885,2.0,27.0,125.67,1.92,2.57,85641.0,11.89,87.89,0.2,68.67,66408.17,144428.22,39.16,6.08,0.88,1.65,72.32,0.97,4.74,-13.79,5.52,CO,Denver,Office
2019-02-28,0.865,36.21122449,19.29342758,2044598922.0,2.67304238,0.02780885,2.0,41.0,125.67,1.92,2.57,85641.0,11.89,87.89,0.2,68.67,66408.17,144428.22,39.16,6.08,0.88,1.65,72.32,0.97,4.74,-13.79,5.87,CO,Denver,Office
2019-03-31,0.865,36.21122449,19.25819355,2044598922.0,2.63012929,0.02780885,2.0,41.0,125.67,1.92,2.57,85641.0,11.89,87.89,0.2,68.67,66408.17,144428.22,39.16,6.08,0.88,1.65,72.32,0.97,4.74,-13.79,5.0,CO,Denver,Office
2019-04-30,0.865,36.21122449,19.25819355,2044598922.0,2.63012929,0.02686047,2.0,41.0,125.67,1.92,2.57,85641.0,11.89,87.89,0.2,68.67,66408.17,144428.22,39.16,6.08,0.88,1.65,72.32,0.97,4.74,-13.79,4.78,CO,Denver,Office
2019-05-31,0.865,36.21122449,19.25819355,2044598922.0,2.63012929,0.02686047,2.0,41.0,125.67,1.92,2.57,85641.0,11.89,87.89,0.2,68.67,66408.17,144428.22,39.16,6.08,0.88,1.65,72.32,0.97,4.74,-13.79,5.57,CO,Denver,Office
2019-06-30,0.865,36.21122449,19.25819355,2044598922.0,2.63012929,0.02591726,2.0,41.0,125.67,1.92,2.57,85641.0,11.89,87.89,0.2,68.67,66408.17,144428.22,39.16,6.08,0.88,1.65,72.32,0.97,4.74,-13.79,5.21,CO,Denver,Office
2019-07-31,0.865,36.21122449,19.25819355,2044598922.0,2.63012929,0.02591726,2.0,41.0,125.67,1.92,2.57,85641.0,11.89,87.89,0.2,68.67,66408.17,144428.22,39.16,6.08,0.88,1.65,72.32,0.97,4.74,-13.79,4.75,CO,Denver,Office
2019-08-31,0.88307768,36.36476098,19.13116473,2414536857.0,2.76694598,0.05557631,3.0,39.0,125.67,1.92,2.57,85641.0,11.89,87.89,0.2,68.67,66408.17,144428.22,39.16,6.08,0.88,1.65,72.32,0.97,4.74,-13.79,5.14,CO,Denver,Office
2019-09-30,0.88307768,36.36476098,19.13116473,2414536857.0,2.76694598,0.05557631,3.0,39.0,125.67,1.92,2.57,85641.0,11.89,87.89,0.2,68.67,66408.17,144428.22,39.16,6.08,0.88,1.65,72.32,0.97,4.74,-13.79,5.8,CO,Denver,Office
2019-10-31,0.88284332,36.36476098,19.13116473,2414536857.0,2.76694598,0.05309889,3.0,39.0,125.67,1.92,2.57,85641.0,11.89,87.89,0.2,68.67,66408.17,144428.22,39.16,6.08,0.88,1.65,72.32,0.97,4.74,-13.79,5.93,CO,Denver,Office
