predictions_asset_value_momentum
-0.012433324083696075
-0.11265679618305066
-0.12723602887388286
-0.12493497138265608
0.04758202834254332
0.050805010261160716
0.042121918589942964
0.03747957333655709
0.013328840658014532
-0.017283177268066646
-0.04461927405881892
-0.08689831455356438
-0.045922056690034546
-0.10868303150460852
0.0857183731999888
-0.04211880475251346
-0.08441486623190725
-0.12306164500947868
-0.12141933033427318
-0.0979748086576836
-0.11998684157387376
-0.032565488948229304
-0.06308913742212979
0.0873730350303952
-0.03247266021682785
-0.08215603937696134
-0.09213623020182182
