period_begin,asset_value_momentum,remote_work_share
2019-01-31,0.0,4.44
2019-02-28,0.5797072131789769,5.95
2019-03-31,-0.4414338003935457,5.19
2019-04-30,-0.0665300611891898,4.16
2019-05-31,0.0879093350898576,4.71
2019-06-30,-0.0659843200938595,4.99
2019-07-31,0.235575122532671,4.74
2019-08-31,-0.0480088008800878,3.51
2019-09-30,0.1685096203462726,3.13
2019-10-31,0.0039258176317387,2.89
2019-11-30,-0.2429995845450768,2.91
2019-12-31,0.5099291765032634,2.48
2020-01-31,-0.1707589828365827,2.69
2020-02-29,-0.0641782407407407,2.68
2020-03-31,-0.1310703006199557,2.94
2020-04-30,0.2382315831628152,2.66
2020-05-31,0.3171181285801034,3.07
2020-06-30,-0.2877602251407127,4.15
2020-07-31,0.0268684764673059,4.18
2020-08-31,-0.0233342686788023,4.3
2020-09-30,-0.1655817630444275,3.73
2020-10-31,0.2270057980175674,4.24
2020-11-30,0.018623642573901,4.74
2020-12-31,0.0050237999647111,5.45
2021-01-31,-0.0923801040442318,6.35
2021-02-28,0.1671083464788028,6.24
2021-03-31,-0.0025468778043671,6.31
2021-04-30,0.0897563131138419,5.82
2021-05-31,-0.3698482213521539,6.71
2021-06-30,0.420271876330863,6.05
2021-07-31,-0.0149633874562242,6.45
2021-08-31,-0.0116056013811624,5.92
2021-09-30,0.0333858609777382,6.74
2021-10-31,0.0481565020718244,7.32
2021-11-30,0.4723137125681018,7.7
2021-12-31,-0.1928783610164406,7.28
2022-01-31,-0.4282188923092579,6.86
2022-02-28,0.4393320807125207,6.72
2022-03-31,-0.100740112210047,7.39
2022-04-30,0.5278341374739826,7.84
2022-05-31,-0.1236932068031262,8.25
2022-06-30,-0.0552147239263802,8.56
2022-07-31,-0.1483466658030249,9.0
2022-08-31,0.1705371043072132,8.52
2022-09-30,-0.1109353910718516,9.24
2022-10-31,-0.31918122108419,9.94
2022-11-30,0.8844977483078107,11.12
2022-12-31,-0.2747972443973402,11.36
2023-01-31,0.4901040590760055,11.71
2023-02-28,-0.1760784580848816,12.88
2023-03-31,0.1347954889960942,11.88
2023-04-30,0.0111507573819629,11.38
2023-05-31,-0.0373422491628391,10.64
2023-06-30,-0.1267057569445158,10.61
2023-07-31,0.0803121951219512,10.37
2023-08-31,0.0033032077504961,10.03
2023-09-30,0.4012756365008156,9.69
2023-10-31,,
2023-11-30,,
2023-12-31,,
2024-01-31,,
2024-02-29,,
2024-03-31,,
2024-04-30,,
2024-05-31,,
2024-06-30,,
2024-07-31,,
2024-08-31,,
2024-09-30,,
2024-10-31,,
2024-11-30,,
2024-12-31,,
2025-01-31,,
2025-02-28,,
2025-03-31,,
2025-04-30,,
2025-05-31,,
2025-06-30,,
2025-07-31,,
2025-08-31,,
2025-09-30,,
2025-10-31,,
2025-11-30,,
2025-12-31,,
