period_begin,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,pending_sales,new_listings,inventory,months_of_supply,median_dom,avg_sale_to_list,sold_above_list,price_drops,off_market_in_two_weeks,remote_work_share,asset_value_momentum,State,City,Property_Type
2019-01-31,76000.0,137000.0,38.20809848866233,112.20203925427806,4.0,1.0,1.0,3.0,0.8,7.0,0.98041455230855,0.25,,1.0,0.0,0.0,MI,Westland,Multi-Family (2-4 Unit)
2019-02-28,,,49.549477236527586,,,,,,,,,,,,0.0,0.2968318025884129,MI,Westland,Multi-Family (2-4 Unit)
2019-03-31,79000.0,147500.0,45.664739884393065,119.37003968253968,1.0,1.0,2.0,3.0,3.0,112.0,0.9327036599763872,0.0,,1.0,0.08,-0.07840117734422258,MI,Westland,Multi-Family (2-4 Unit)
2019-04-30,77500.0,139950.0,36.352810919089045,116.5804601456852,2.0,1.0,6.0,6.0,3.0,89.0,1.0382868383404864,0.5,,1.0,0.08,-0.20391945708830317,MI,Westland,Multi-Family (2-4 Unit)
2019-05-31,110000.0,142400.0,73.24037569573284,118.67965367965368,2.0,3.0,5.0,8.0,4.0,5.0,0.9377736085053158,0.0,0.25,1.0,0.08,1.014710110278541,MI,Westland,Multi-Family (2-4 Unit)
2019-06-30,77500.0,,39.355766850919885,,2.0,3.0,,5.0,2.5,28.0,0.918188202247191,0.0,0.4,0.0,0.0,-0.4626493040612182,MI,Westland,Multi-Family (2-4 Unit)
2019-07-31,140750.0,134900.0,62.67155293666852,115.0,2.0,2.0,3.0,5.0,2.5,51.0,0.8698148148148148,0.0,,0.5,0.0,0.5924363302097277,MI,Westland,Multi-Family (2-4 Unit)
2019-08-31,78250.0,149500.0,51.64141626923272,123.02284710017577,2.0,1.0,4.0,7.0,3.5,3.0,0.999257070120458,0.5,0.1428571428571428,0.0,0.2,-0.17599909609040776,MI,Westland,Multi-Family (2-4 Unit)
2019-09-30,65000.0,154900.0,35.32608695652174,122.3089445802771,3.0,2.0,1.0,5.0,1.7,113.0,0.9164797845055356,0.0,,0.0,0.2,-0.3159349702504468,MI,Westland,Multi-Family (2-4 Unit)
2019-10-31,145000.0,149700.0,65.10416666666667,120.98086236642148,3.0,,1.0,6.0,2.0,30.0,0.9496019108613876,0.0,,,0.2,0.8429487179487178,MI,Westland,Multi-Family (2-4 Unit)
2019-11-30,85000.0,134900.0,40.32258064516129,116.05937921727396,1.0,2.0,1.0,5.0,5.0,21.0,1.0,0.0,,0.5,0.0,-0.38064516129032266,MI,Westland,Multi-Family (2-4 Unit)
2019-12-31,,,49.549477236527586,,,,,,,,,,,,0.0,0.22882703546588412,MI,Westland,Multi-Family (2-4 Unit)
