predictions_asset_value_momentum
-0.16970355690060204
0.07673862738541691
-0.19985431322923364
0.028148694878055908
0.0745381547006233
-0.057280247668644556
0.10983191572682065
-0.02997868339342748
0.11320378678307755
-0.11212407900728794
0.056738638653219084
0.0777933519544221
0.11061648695923312
0.07138060455748374
-0.18528194978913393
0.00351144082413054
0.06434087537447868
0.056967656172055695
0.17564724257177042
-0.03183286845269931
0.06103261621838253
0.017480151734308454
0.09272301171346628
-0.17556312204000601
-0.10922824449592816
0.17937192390440204
-0.006377925346981563
