period_begin,occupancy,age_median,airport_distance,airport_volume,railroad_distance,asset_value_momentum,rank_desirability,rank_fiscal_health_tax,CPI,Inflation,Avg_household_size,Median_household_income,Employment_in_industry,Employment_in_services,Employment_in_agriculture,Labor_force_participation_rate,Real_GDP_per_capita,Real_GDP_per_worker,Prop_GVA_industries,Prop_GVA_construction,Male_15_64,Female_15_64,Prop_further_educ,Pop_growth,Real_GDP_growth,Unemp_growth,remote_work_share,State,City,Property_Type
2019-01-31,0.88331995,35.18532988,14.10823765,175248806.0,3.2257148,-0.00373386,44.0,29.0,114.42,1.51,2.61,62502.0,14.14,85.61,0.23,64.87,58414.89,141680.01,33.16,4.32,0.84,0.88,61.96,1.07,2.67,-6.25,5.86,IN,Indianapolis,Mall
2019-02-28,0.88201413,35.18532988,14.10823765,175248806.0,3.2257148,-0.00373386,44.0,41.0,114.42,1.51,2.61,62502.0,14.14,85.61,0.23,64.87,58414.89,141680.01,33.16,4.32,0.84,0.88,61.96,1.07,2.67,-6.25,5.72,IN,Indianapolis,Mall
2019-03-31,0.88201413,35.18532988,14.12314795,175248806.0,3.23492662,-0.00373386,44.0,41.0,114.42,1.51,2.61,62502.0,14.14,85.61,0.23,64.87,58414.89,141680.01,33.16,4.32,0.84,0.88,61.96,1.07,2.67,-6.25,4.09,IN,Indianapolis,Mall
2019-04-30,0.88201413,35.18532988,14.12314795,175248806.0,3.23492662,-0.00289287,44.0,41.0,114.42,1.51,2.61,62502.0,14.14,85.61,0.23,64.87,58414.89,141680.01,33.16,4.32,0.84,0.88,61.96,1.07,2.67,-6.25,4.98,IN,Indianapolis,Mall
2019-05-31,0.88201413,35.18532988,14.12314795,175248806.0,3.23492662,-0.00289287,44.0,41.0,114.42,1.51,2.61,62502.0,14.14,85.61,0.23,64.87,58414.89,141680.01,33.16,4.32,0.84,0.88,61.96,1.07,2.67,-6.25,4.93,IN,Indianapolis,Mall
2019-06-30,0.88201413,35.18532988,14.12314795,175248806.0,3.23492662,-0.00529582,44.0,41.0,114.42,1.51,2.61,62502.0,14.14,85.61,0.23,64.87,58414.89,141680.01,33.16,4.32,0.84,0.88,61.96,1.07,2.67,-6.25,5.39,IN,Indianapolis,Mall
2019-07-31,0.88201413,35.18532988,14.12314795,175248806.0,3.23492662,-0.00529582,44.0,41.0,114.42,1.51,2.61,62502.0,14.14,85.61,0.23,64.87,58414.89,141680.01,33.16,4.32,0.84,0.88,61.96,1.07,2.67,-6.25,4.18,IN,Indianapolis,Mall
2019-08-31,0.87505547,35.27737933,14.29473792,204154934.0,3.35373416,-0.01162744,43.0,42.0,114.42,1.51,2.61,62502.0,14.14,85.61,0.23,64.87,58414.89,141680.01,33.16,4.32,0.84,0.88,61.96,1.07,2.67,-6.25,4.3,IN,Indianapolis,Mall
2019-09-30,0.87505547,35.27737933,14.29473792,204154934.0,3.35373416,-0.01162744,43.0,42.0,114.42,1.51,2.61,62502.0,14.14,85.61,0.23,64.87,58414.89,141680.01,33.16,4.32,0.84,0.88,61.96,1.07,2.67,-6.25,6.45,IN,Indianapolis,Mall
2019-10-31,0.875,35.27737933,14.29473792,204154934.0,3.35373416,0.00231468,43.0,42.0,114.42,1.51,2.61,62502.0,14.14,85.61,0.23,64.87,58414.89,141680.01,33.16,4.32,0.84,0.88,61.96,1.07,2.67,-6.25,5.73,IN,Indianapolis,Mall
2019-11-30,0.875,35.27737933,14.29473792,204154934.0,3.35373416,0.00231468,43.0,42.0,114.42,1.51,2.61,62502.0,14.14,85.61,0.23,64.87,58414.89,141680.01,33.16,4.32,0.84,0.88,61.96,1.07,2.67,-6.25,4.66,IN,Indianapolis,Mall
2019-12-31,0.875,35.27737933,14.29473792,204154934.0,3.35373416,0.00231468,43.0,42.0,114.42,1.51,2.61,62502.0,14.14,85.61,0.23,64.87,58414.89,141680.01,33.16,4.32,0.84,0.88,61.96,1.07,2.67,-6.25,4.33,IN,Indianapolis,Mall
2020-01-31,0.87505343,35.27737933,14.29473792,204154934.0,3.35373416,0.00300401,43.0,42.0,115.61,1.03,2.58,64525.76,14.01,85.74,0.23,63.59,56864.3,146546.87,33.5,4.44,0.7,0.73,62.21,0.91,-1.76,123.33,4.7,IN,Indianapolis,Mall
2020-02-29,0.88925422,35.27737933,14.29473792,204154934.0,3.35373416,0.00300401,43.0,42.0,115.61,1.03,2.58,64525.76,14.01,85.74,0.23,63.59,56864.3,146546.87,33.5,4.44,0.7,0.73,62.21,0.91,-1.76,123.33,5.96,IN,Indianapolis,Mall
2020-03-31,0.88925422,35.27737933,14.29473792,204154934.0,3.35373416,0.00300401,43.0,42.0,115.61,1.03,2.58,64525.76,14.01,85.74,0.23,63.59,56864.3,146546.87,33.5,4.44,0.7,0.73,62.21,0.91,-1.76,123.33,5.36,IN,Indianapolis,Mall
2020-04-30,0.89410511,35.27737933,14.29473792,204154934.0,3.35373416,0.00356245,43.0,42.0,115.61,1.03,2.58,64525.76,14.01,85.74,0.23,63.59,56864.3,146546.87,33.5,4.44,0.7,0.73,62.21,0.91,-1.76,123.33,8.43,IN,Indianapolis,Mall
2020-05-31,0.89410511,35.27737933,14.29473792,204154934.0,3.35373416,-0.1623351,43.0,42.0,115.61,1.03,2.58,64525.76,14.01,85.74,0.23,63.59,56864.3,146546.87,33.5,4.44,0.7,0.73,62.21,0.91,-1.76,123.33,7.97,IN,Indianapolis,Mall
2020-06-30,0.89410511,35.27737933,14.29473792,204154934.0,3.35373416,-0.1623351,43.0,42.0,115.61,1.03,2.58,64525.76,14.01,85.74,0.23,63.59,56864.3,146546.87,33.5,4.44,0.7,0.73,62.21,0.91,-1.76,123.33,8.08,IN,Indianapolis,Mall
2020-07-31,0.89306938,35.27737933,14.29473792,204154934.0,3.35373416,-0.16233516,43.0,42.0,115.61,1.03,2.58,64525.76,14.01,85.74,0.23,63.59,56864.3,146546.87,33.5,4.44,0.7,0.73,62.21,0.91,-1.76,123.33,7.81,IN,Indianapolis,Mall
2020-08-31,0.89306938,35.44715476,14.29473792,204154934.0,3.35373416,-0.16349192,39.0,43.0,115.61,1.03,2.58,64525.76,14.01,85.74,0.23,63.59,56864.3,146546.87,33.5,4.44,0.7,0.73,62.21,0.91,-1.76,123.33,9.81,IN,Indianapolis,Mall
2020-09-30,0.89306938,35.44715476,14.29473792,204154934.0,3.35373416,-0.18112555,39.0,43.0,115.61,1.03,2.58,64525.76,14.01,85.74,0.23,63.59,56864.3,146546.87,33.5,4.44,0.7,0.73,62.21,0.91,-1.76,123.33,8.69,IN,Indianapolis,Mall
2020-10-31,0.89306938,35.44715476,14.29473792,204154934.0,3.35373416,-0.18112555,39.0,43.0,115.61,1.03,2.58,64525.76,14.01,85.74,0.23,63.59,56864.3,146546.87,33.5,4.44,0.7,0.73,62.21,0.91,-1.76,123.33,11.14,IN,Indianapolis,Mall
2020-11-30,0.89306938,35.44715476,14.29473792,204154934.0,3.35373416,-0.18112555,39.0,43.0,115.61,1.03,2.58,64525.76,14.01,85.74,0.23,63.59,56864.3,146546.87,33.5,4.44,0.7,0.73,62.21,0.91,-1.76,123.33,10.37,IN,Indianapolis,Mall
2020-12-31,0.89306938,35.44715476,14.29473792,204154934.0,3.35373416,-0.18112555,39.0,43.0,115.61,1.03,2.58,64525.76,14.01,85.74,0.23,63.59,56864.3,146546.87,33.5,4.44,0.7,0.73,62.21,0.91,-1.76,123.33,10.12,IN,Indianapolis,Mall
2021-01-31,0.894,35.44715476,14.29473792,204154934.0,3.35373416,-0.1589738,39.0,43.0,120.89,4.56,2.52,70224.0,13.89,85.86,0.23,63.69,59720.33,148830.85,33.67,4.52,0.43,0.46,62.43,0.61,5.67,-47.76,10.99,IN,Indianapolis,Mall
2021-02-28,0.87823628,35.44715476,14.29473792,204154934.0,3.35373416,-0.13093679,32.0,30.0,120.89,4.56,2.52,70224.0,13.89,85.86,0.23,63.69,59720.33,148830.85,33.67,4.52,0.43,0.46,62.43,0.61,5.67,-47.76,12.28,IN,Indianapolis,Mall
