predictions_remote_work_share
13.580618433952331
14.754345335960389
13.42733967781067
13.0906631565094
12.936605491638185
12.782114095687866
12.762872700691224
13.291716487407685
13.020939981937408
12.768507590293884
12.566977155208589
12.89699048280716
13.989438891410828
13.963876769542694
13.14098138332367
13.534380893707276
12.9051220369339
12.1957675075531
12.926944131851197
13.475858824253082
11.95008595943451
13.301474533081056
12.7928471326828
13.491036701202393
13.714932298660278
13.943815803527832
13.189353241920472
