period_begin,asset_value_momentum,occupancy,rank_desirability,remote_work_share
2019-01-31,0.02552934,0.87309592,27.0,3.4
2019-02-28,0.02552934,0.87302244,27.0,3.65
2019-03-31,0.02552934,0.87302244,27.0,3.81
2019-04-30,0.0246873,0.87302244,27.0,3.67
2019-05-31,0.0246873,0.87302244,27.0,3.76
2019-06-30,0.02313732,0.87302244,27.0,3.88
2019-07-31,0.02313732,0.87302244,27.0,3.2
2019-08-31,0.0223272,0.87207658,31.0,3.07
2019-09-30,0.0223272,0.87207658,31.0,4.02
2019-10-31,0.02181815,0.87183673,31.0,3.96
2019-11-30,0.02181815,0.87183673,31.0,3.62
2019-12-31,0.02181815,0.87183673,31.0,4.2
2020-01-31,0.01640345,0.87183673,31.0,4.22
2020-02-29,0.0122886,0.85891349,31.0,4.23
2020-03-31,0.0122886,0.85891349,31.0,4.67
2020-04-30,0.00643503,0.85581729,31.0,9.86
2020-05-31,-0.07229088,0.85581729,31.0,8.18
2020-06-30,-0.07229088,0.85581729,31.0,7.87
2020-07-31,-0.05656724,0.85576695,31.0,8.94
2020-08-31,-0.05510175,0.85576882,45.0,9.74
2020-09-30,-0.06092901,0.85576882,45.0,10.35
2020-10-31,-0.06092901,0.85576882,45.0,10.48
2020-11-30,-0.06092901,0.85576882,45.0,9.07
2020-12-31,-0.06092901,0.85576882,45.0,9.6
2021-01-31,-0.06278478,0.856,45.0,9.3
2021-02-28,-0.01522768,0.85135891,29.0,10.28
2021-03-31,-0.01522768,0.85135891,29.0,10.14
2021-04-30,-0.01067137,0.848,29.0,9.64
2021-05-31,-0.01067137,0.848,29.0,10.42
2021-06-30,-0.01067137,0.848,29.0,9.91
2021-07-31,0.05481671,0.848,29.0,10.08
2021-08-31,0.0296488,0.848,29.0,16.49
2021-09-30,0.0296488,0.848,29.0,10.84
2021-10-31,0.06593661,0.843,29.0,11.23
2021-11-30,0.06593661,0.843,29.0,11.4
2021-12-31,0.06593661,0.843,29.0,10.5
2022-01-31,0.05221514,0.843,28.0,11.01
2022-02-28,0.05229149,0.83097077,18.0,12.04
2022-03-31,0.05229149,0.83097077,18.0,11.52
2022-04-30,0.06954341,0.84,18.0,12.35
2022-05-31,0.06954341,0.84,18.0,11.53
2022-06-30,0.06954341,0.84,18.0,11.4
2022-07-31,0.07323137,0.84,18.0,11.8
2022-08-31,0.0318963,0.84,16.0,10.5
2022-09-30,-0.00527419,0.84,16.0,10.62
2022-10-31,-0.00527419,0.84,16.0,11.37
2022-11-30,-0.07805286,0.84,16.0,11.66
2022-12-31,-0.07805286,0.84,16.0,10.41
2023-01-31,-0.08496552,0.84,16.0,10.98
2023-02-28,-0.13994001,0.82464798,6.0,11.92
2023-03-31,-0.13994001,0.82464798,6.0,11.19
2023-04-30,-0.26693157,0.827,6.0,11.49
2023-05-31,-0.26693157,0.827,6.0,10.73
2023-06-30,-0.2861568,0.827,6.0,10.07
2023-07-31,-0.2861568,0.827,6.0,10.71
2023-08-31,-0.33154918,0.827,6.0,10.78
2023-09-30,,,,
2023-10-31,,,,
2023-11-30,,,,
2023-12-31,,,,
2024-01-31,,,,
2024-02-29,,,,
2024-03-31,,,,
2024-04-30,,,,
2024-05-31,,,,
2024-06-30,,,,
2024-07-31,,,,
2024-08-31,,,,
2024-09-30,,,,
2024-10-31,,,,
2024-11-30,,,,
2024-12-31,,,,
2025-01-31,,,,
2025-02-28,,,,
2025-03-31,,,,
2025-04-30,,,,
2025-05-31,,,,
2025-06-30,,,,
2025-07-31,,,,
2025-08-31,,,,
2025-09-30,,,,
2025-10-31,,,,
2025-11-30,,,,
2025-12-31,,,,
