period_begin,asset_value_momentum,remote_work_share
2019-01-31,0.0,0.71
2019-02-28,-0.0506745123564363,1.05
2019-03-31,-0.0838400765086982,2.14
2019-04-30,0.0201869180500364,2.19
2019-05-31,0.063690333654472,2.46
2019-06-30,0.0843454328304604,2.2
2019-07-31,-0.0617001205315708,2.13
2019-08-31,0.035051157882836,2.3
2019-09-30,-0.05542363932655,2.37
2019-10-31,0.0935210435329247,2.36
2019-11-30,-0.0108357606626061,2.01
2019-12-31,0.0186961996573291,1.78
2020-01-31,-0.0717587292066456,1.73
2020-02-29,0.0581027451923601,2.3
2020-03-31,0.0492057756121822,2.12
2020-04-30,-0.0557603153435171,2.94
2020-05-31,0.094132783944224,3.79
2020-06-30,-0.0928622543379656,5.04
2020-07-31,0.0479430230477968,4.59
2020-08-31,-0.0888782020945315,4.4
2020-09-30,0.0890113204216287,3.7
2020-10-31,-0.0837556530992285,3.97
2020-11-30,0.0675448947850345,3.94
2020-12-31,0.0615410001741905,5.03
2021-01-31,-0.1323096124852172,5.97
2021-02-28,0.1627982540696857,6.2
2021-03-31,-0.0492604244928627,6.46
2021-04-30,0.0181589256144698,6.1
2021-05-31,0.0576347054954822,5.87
2021-06-30,0.0565860886310851,4.98
2021-07-31,0.0199423576025377,4.88
2021-08-31,0.0565488300090206,4.79
2021-09-30,-0.0196395647899584,5.58
2021-10-31,0.0341462532219667,6.08
2021-11-30,-0.02503299444453,6.78
2021-12-31,0.0761461137230059,6.61
2022-01-31,0.0489372800916456,6.92
2022-02-28,0.0339228117531822,6.4
2022-03-31,0.042609657082117,6.37
2022-04-30,0.0285515816471928,5.73
2022-05-31,0.0602653399717136,5.34
2022-06-30,0.0308713340158011,4.98
2022-07-31,0.0554260155130761,4.6
2022-08-31,-0.1345938155788567,5.01
2022-09-30,0.0336044629490501,4.63
2022-10-31,-0.0415339182292295,4.56
2022-11-30,-0.0308778161447789,4.27
2022-12-31,-0.0063243169059276,4.14
2023-01-31,0.0468038072381244,4.28
2023-02-28,-0.0323474920058881,4.15
2023-03-31,0.0768060414393037,4.19
2023-04-30,-0.0702156593045294,4.11
2023-05-31,0.0600108522909565,4.19
2023-06-30,-0.0648268241042991,4.7
2023-07-31,0.032927925979544,4.29
2023-08-31,0.0559117798511943,4.33
2023-09-30,0.0777001043762055,3.71
2023-10-31,,
2023-11-30,,
2023-12-31,,
2024-01-31,,
2024-02-29,,
2024-03-31,,
2024-04-30,,
2024-05-31,,
2024-06-30,,
2024-07-31,,
2024-08-31,,
2024-09-30,,
2024-10-31,,
2024-11-30,,
2024-12-31,,
2025-01-31,,
2025-02-28,,
2025-03-31,,
2025-04-30,,
2025-05-31,,
2025-06-30,,
2025-07-31,,
2025-08-31,,
2025-09-30,,
2025-10-31,,
2025-11-30,,
2025-12-31,,
