predictions_remote_work_share
17.504491990208624
15.436364903450013
15.926049085855484
17.30471257507801
15.401639496684075
16.149997400641443
17.240515195727347
14.898706939220428
14.487426125407218
15.536101558208465
13.114149474501609
16.144908394813537
15.938195067048072
14.398363869786262
16.49010762512684
16.301885765194893
16.306015088558198
15.231935992240906
15.705389338135719
13.033145242333411
15.364876832962036
15.70506358385086
13.46655873298645
15.933369767069816
15.92802532851696
14.6890566521883
15.550422337055206
