period_begin,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,pending_sales,new_listings,inventory,months_of_supply,median_dom,avg_sale_to_list,sold_above_list,price_drops,off_market_in_two_weeks,remote_work_share,asset_value_momentum,State,City,Property_Type
2019-01-31,239861.75,179148.25,145.2323451194053,114.30506910396548,5.5,12.0,18.5,25.0,2.95,298.5,0.978637511642136,0.3055555555555556,0.0816326530612244,0.9166666666666666,0.79,0.0,IA,Davenport,Townhouse
2019-02-28,168000.0,225900.0,105.32915360501568,124.38490978676872,9.0,14.0,16.0,49.0,5.4,44.0,0.9755506872268505,0.1111111111111111,0.1224489795918367,0.2142857142857142,1.58,-0.2747541636236922,IA,Davenport,Townhouse
2019-03-31,198990.0,225990.0,130.05882352941177,122.28835978835978,21.0,9.0,18.0,51.0,2.4,15.0,0.98729481133267,0.0,0.0980392156862745,0.2222222222222222,2.82,0.2347846638655462,IA,Davenport,Townhouse
2019-04-30,226737.5,229890.0,135.93316455696203,122.7705660399711,9.0,15.0,15.0,25.0,2.4,522.0,0.993106687309406,0.5588235294117647,0.3125,0.3333333333333333,3.2,0.04516680120685401,IA,Davenport,Townhouse
2019-05-31,217000.0,233990.0,138.1644689449971,127.59842105263158,7.5,6.0,12.0,44.0,3.7,74.5,0.9771059503912224,0.1666666666666666,0.2045454545454545,0.0909090909090909,3.1,0.01641471671249195,IA,Davenport,Townhouse
2019-06-30,157000.0,230000.0,104.8229033848326,127.30663955380996,12.0,12.0,19.0,48.0,4.0,55.0,0.9731238534485392,0.0833333333333333,0.0416666666666666,0.4166666666666666,2.64,-0.24131794385890704,IA,Davenport,Townhouse
2019-07-31,160000.0,231047.5,103.85388739946382,128.96706450437318,14.0,8.0,17.0,50.0,3.6,36.0,0.9752113913836437,0.0,0.08,0.5,2.52,-0.009244315450901652,IA,Davenport,Townhouse
2019-08-31,280000.0,186870.25,123.9288238092787,112.59960591515258,6.5,6.5,9.5,53.0,4.4,22.0,0.9833037591694472,0.0416666666666666,0.2075471698113207,0.7083333333333333,2.73,0.1932998071858265,IA,Davenport,Townhouse
2019-09-30,167950.0,230430.0,101.68632155757268,128.99812558575445,14.0,18.0,27.0,57.0,4.1,23.0,0.9786195324465412,0.0714285714285714,0.175438596491228,0.4444444444444444,3.0,-0.17947803882925817,IA,Davenport,Townhouse
2019-10-31,172500.0,242490.0,103.9884393063584,129.32738146831937,15.0,12.0,17.0,52.0,3.5,50.0,0.9711256298116347,0.1333333333333333,0.2307692307692307,0.3333333333333333,2.83,0.02263940433209899,IA,Davenport,Townhouse
2019-11-30,185000.0,180249.75,106.77708935846826,110.92851247359457,7.0,12.0,11.5,32.0,4.75,2928.0,0.9942917785695932,0.5384615384615384,0.1525423728813559,0.4166666666666666,2.78,0.026816923791828984,IA,Davenport,Townhouse
2019-12-31,185400.0,239950.0,108.42541436464089,135.35611013161648,17.0,4.0,13.0,57.0,3.4,51.0,0.9723539129134708,0.1176470588235294,0.1403508771929824,0.25,2.81,0.01543706628524899,IA,Davenport,Townhouse
2020-01-31,168000.0,239485.0,97.7695522097519,132.4289233493779,4.5,5.0,20.0,31.0,5.35,82.5,0.9509558300503682,0.0,0.1666666666666666,0.0625,2.77,-0.09827827006547296,IA,Davenport,Townhouse
2020-02-29,198450.0,239900.0,117.38008378722122,129.82954545454547,10.0,17.0,14.0,53.0,5.3,71.0,0.9795708742548024,0.0,0.1132075471698113,0.3529411764705882,3.15,0.20057912851434034,IA,Davenport,Townhouse
2020-03-31,156100.0,239990.0,100.28989227895822,127.1712158808933,9.0,3.0,25.0,33.0,2.9,31.0,0.9952177978007024,0.5294117647058824,0.09375,0.1,4.02,-0.14559702938398789,IA,Davenport,Townhouse
2020-04-30,221750.0,242612.5,120.41394071412915,130.08324037925266,8.0,5.0,24.0,76.0,9.5,93.0,0.9615915858729164,0.125,0.0921052631578947,0.4,5.28,0.20065879001241238,IA,Davenport,Townhouse
2020-05-31,165000.0,248950.0,107.23860589812332,133.81293890701966,11.0,8.0,22.0,86.0,7.8,38.0,0.9463319508118022,0.0,0.2209302325581395,0.25,5.4,-0.10941702213105842,IA,Davenport,Townhouse
2020-06-30,190000.0,244900.0,107.171581769437,139.41327489041953,5.0,8.0,23.0,91.0,18.2,77.0,0.9882017448104083,0.4,0.1538461538461538,0.25,4.68,-0.0006249999999999867,IA,Davenport,Townhouse
2020-07-31,177450.0,235000.0,105.57159551797622,131.94054054054055,10.0,12.0,40.0,111.0,11.1,63.0,0.9732710130088924,0.1,0.1261261261261261,0.25,4.25,-0.014929202546463238,IA,Davenport,Townhouse
