period_begin,asset_value_momentum,occupancy,rank_desirability,remote_work_share
2019-01-31,0.02881976,0.88009592,20.0,4.57
2019-02-28,0.02881976,0.88,20.0,3.78
2019-03-31,0.02881976,0.88,20.0,3.85
2019-04-30,0.02936516,0.88,20.0,3.45
2019-05-31,0.02936516,0.88,20.0,4.44
2019-06-30,0.02931896,0.88,20.0,3.86
2019-07-31,0.02931896,0.88,20.0,2.92
2019-08-31,0.03193387,0.88207915,22.0,3.99
2019-09-30,0.03193387,0.88207915,22.0,4.84
2019-10-31,0.03576112,0.88183613,22.0,3.72
2019-11-30,0.03576112,0.88183613,22.0,4.16
2019-12-31,0.03576112,0.88183613,22.0,3.69
2020-01-31,0.03247799,0.88183613,22.0,3.67
2020-02-29,0.04557392,0.89440743,22.0,4.01
2020-03-31,0.04557392,0.89440743,22.0,5.16
2020-04-30,0.03867926,0.89781075,22.0,12.0
2020-05-31,-0.0761779,0.89781075,22.0,9.72
2020-06-30,-0.0761779,0.89781075,22.0,9.17
2020-07-31,-0.06677279,0.89775881,22.0,8.71
2020-08-31,-0.06519197,0.8977607,25.0,9.84
2020-09-30,-0.07545959,0.8977607,25.0,11.73
2020-10-31,-0.07545959,0.8977607,25.0,9.53
2020-11-30,-0.07545959,0.8977607,25.0,10.14
2020-12-31,-0.07545959,0.8977607,25.0,9.39
2021-01-31,-0.08295025,0.898,25.0,8.85
2021-02-28,-0.04887734,0.85984416,10.0,8.64
2021-03-31,-0.04887734,0.85984416,10.0,7.77
2021-04-30,-0.06026794,0.85093039,10.0,8.5
2021-05-31,-0.06026794,0.85093039,10.0,8.04
2021-06-30,-0.06026794,0.85093039,10.0,7.24
2021-07-31,0.05209576,0.847,10.0,6.92
2021-08-31,0.0410371,0.847,10.0,8.21
2021-09-30,0.0410371,0.847,10.0,8.1
2021-10-31,0.0782351,0.847,10.0,8.97
2021-11-30,0.0782351,0.847,10.0,8.91
2021-12-31,0.0782351,0.847,10.0,7.34
2022-01-31,0.0671274,0.847,10.0,9.62
2022-02-28,0.06704457,0.83738405,11.0,9.47
2022-03-31,0.06704457,0.83738405,11.0,8.72
2022-04-30,0.08442552,0.848,11.0,10.39
2022-05-31,0.08442552,0.848,11.0,10.13
2022-06-30,0.08442552,0.848,11.0,9.79
2022-07-31,0.09420313,0.848,11.0,9.39
2022-08-31,0.04265267,0.848,8.0,7.65
2022-09-30,0.01321273,0.848,8.0,8.6
2022-10-31,0.01321273,0.848,8.0,9.48
2022-11-30,-0.11468567,0.848,8.0,8.88
2022-12-31,-0.11468567,0.848,8.0,8.16
2023-01-31,-0.10578158,0.848,8.0,7.84
2023-02-28,-0.19719276,0.84918967,9.0,9.14
2023-03-31,-0.19719276,0.84918967,9.0,9.51
2023-04-30,-0.33461237,0.8371,9.0,8.56
2023-05-31,-0.33461237,0.8371,9.0,8.7
2023-06-30,-0.35389621,0.8371,9.0,7.58
2023-07-31,-0.35389621,0.8371,9.0,7.45
2023-08-31,-0.40412874,0.8371,12.0,8.13
2023-09-30,,,,
2023-10-31,,,,
2023-11-30,,,,
2023-12-31,,,,
2024-01-31,,,,
2024-02-29,,,,
2024-03-31,,,,
2024-04-30,,,,
2024-05-31,,,,
2024-06-30,,,,
2024-07-31,,,,
2024-08-31,,,,
2024-09-30,,,,
2024-10-31,,,,
2024-11-30,,,,
2024-12-31,,,,
2025-01-31,,,,
2025-02-28,,,,
2025-03-31,,,,
2025-04-30,,,,
2025-05-31,,,,
2025-06-30,,,,
2025-07-31,,,,
2025-08-31,,,,
2025-09-30,,,,
2025-10-31,,,,
2025-11-30,,,,
2025-12-31,,,,
