period_begin,asset_value_momentum,remote_work_share
2019-01-31,0.0,2.62
2019-02-28,0.081808991496016,2.27
2019-03-31,-0.0220430427017195,2.09
2019-04-30,-0.2407091420231846,2.4
2019-05-31,0.3529323320604471,3.34
2019-06-30,-0.0234061961453927,1.89
2019-07-31,0.0407538751967975,2.32
2019-08-31,-0.0089009287925696,2.42
2019-09-30,0.0207361661552512,2.15
2019-10-31,0.0101685028860962,2.79
2019-11-30,0.0137247295870506,2.31
2019-12-31,-0.0086579630713728,2.45
2020-01-31,-0.0749607087878229,2.43
2020-02-29,0.1321798671478473,2.43
2020-03-31,-0.0248158148487939,2.93
2020-04-30,-0.0096313919099408,6.07
2020-05-31,0.0276043453401944,5.89
2020-06-30,0.023856767612479,5.68
2020-07-31,0.001788425686805,6.62
2020-08-31,0.0039040431695229,7.23
2020-09-30,0.0121634817743105,10.18
2020-10-31,0.0044466177487927,8.91
2020-11-30,0.0313132113756695,8.45
2020-12-31,0.0301634994341908,7.92
2021-01-31,-0.0798282237168535,8.04
2021-02-28,0.1123417536972564,8.57
2021-03-31,0.0529679117614667,8.69
2021-04-30,0.0750824084455656,8.8
2021-05-31,-0.0017277949811136,8.53
2021-06-30,0.107744409767587,8.68
2021-07-31,-0.0082165315576768,7.68
2021-08-31,-0.0528551470305088,9.38
2021-09-30,0.0034024380971691,7.9
2021-10-31,0.0729938332566733,7.84
2021-11-30,-0.0039836823609266,7.24
2021-12-31,0.0052351818623714,8.84
2022-01-31,-0.0003943892547531,8.45
2022-02-28,0.1254390375661862,8.7
2022-03-31,-0.0392867739167507,8.66
2022-04-30,0.0638254861843445,8.58
2022-05-31,0.0181157514485843,9.63
2022-06-30,-0.0297082676278442,8.81
2022-07-31,-0.0043432895688023,8.23
2022-08-31,-0.0271583356468622,7.18
2022-09-30,-0.0126335226116763,8.75
2022-10-31,0.030909691161495,7.82
2022-11-30,-0.1889485399053234,7.83
2022-12-31,0.1942392389319764,6.05
2023-01-31,-0.0514077054662509,8.39
2023-02-28,0.0555096582775991,9.36
2023-03-31,-0.0586585684511772,8.55
2023-04-30,0.0326037433605614,8.71
2023-05-31,-0.0393322468375568,6.85
2023-06-30,0.0505270091613829,8.01
2023-07-31,-0.0132278134377888,7.75
2023-08-31,-0.0630945108648224,7.28
2023-09-30,0.0845848056537101,7.17
2023-10-31,,
2023-11-30,,
2023-12-31,,
2024-01-31,,
2024-02-29,,
2024-03-31,,
2024-04-30,,
2024-05-31,,
2024-06-30,,
2024-07-31,,
2024-08-31,,
2024-09-30,,
2024-10-31,,
2024-11-30,,
2024-12-31,,
2025-01-31,,
2025-02-28,,
2025-03-31,,
2025-04-30,,
2025-05-31,,
2025-06-30,,
2025-07-31,,
2025-08-31,,
2025-09-30,,
2025-10-31,,
2025-11-30,,
2025-12-31,,
