occupancy,age_median,airport_distance,airport_volume,railroad_distance,asset_value_momentum,rank_desirability,rank_fiscal_health_tax,CPI,Inflation,Avg_household_size,Median_household_income,Employment_in_industry,Employment_in_services,Employment_in_agriculture,Labor_force_participation_rate,Real_GDP_per_capita,Real_GDP_per_worker,Prop_GVA_industries,Prop_GVA_construction,Male_15_64,Female_15_64,Prop_further_educ,Pop_growth,Real_GDP_growth,Unemp_growth,period_begin,remote_work_share
0.89459592,36.16761355,10.81202137,859182930.0,4.69157973,0.02776348,4.0,19.0,117.92,1.67,2.93,61876.0,9.79,89.83,0.37,62.19,47377.83,117234.93,35.86,6.79,1.27,1.35,63.36,1.39,3.27,-8.82,2019-01-31,3.01
0.89970924,36.16761355,10.81202137,859182930.0,4.69157973,0.02776348,4.0,15.0,117.92,1.67,2.93,61876.0,9.79,89.83,0.37,62.19,47377.83,117234.93,35.86,6.79,1.27,1.35,63.36,1.39,3.27,-8.82,2019-02-28,3.24
0.89970924,36.16761355,10.80495051,859182930.0,4.71642538,0.02776348,4.0,15.0,117.92,1.67,2.93,61876.0,9.79,89.83,0.37,62.19,47377.83,117234.93,35.86,6.79,1.27,1.35,63.36,1.39,3.27,-8.82,2019-03-31,3.04
0.89970924,36.16761355,10.80495051,859182930.0,4.71642538,0.02728445,4.0,15.0,117.92,1.67,2.93,61876.0,9.79,89.83,0.37,62.19,47377.83,117234.93,35.86,6.79,1.27,1.35,63.36,1.39,3.27,-8.82,2019-04-30,3.03
0.89970924,36.16761355,10.80495051,859182930.0,4.71642538,0.02728445,4.0,15.0,117.92,1.67,2.93,61876.0,9.79,89.83,0.37,62.19,47377.83,117234.93,35.86,6.79,1.27,1.35,63.36,1.39,3.27,-8.82,2019-05-31,3.48
0.89970924,36.16761355,10.80495051,859182930.0,4.71642538,0.02805638,4.0,15.0,117.92,1.67,2.93,61876.0,9.79,89.83,0.37,62.19,47377.83,117234.93,35.86,6.79,1.27,1.35,63.36,1.39,3.27,-8.82,2019-06-30,3.35
0.89970924,36.16761355,10.80495051,859182930.0,4.71642538,0.02805638,4.0,15.0,117.92,1.67,2.93,61876.0,9.79,89.83,0.37,62.19,47377.83,117234.93,35.86,6.79,1.27,1.35,63.36,1.39,3.27,-8.82,2019-07-31,3.16
0.924083,36.18110741,10.91819921,1037970886.0,5.2169508,0.02809796,4.0,20.0,117.92,1.67,2.93,61876.0,9.79,89.83,0.37,62.19,47377.83,117234.93,35.86,6.79,1.27,1.35,63.36,1.39,3.27,-8.82,2019-08-31,3.42
0.924083,36.18110741,10.91819921,1037970886.0,5.2169508,0.02809796,4.0,20.0,117.92,1.67,2.93,61876.0,9.79,89.83,0.37,62.19,47377.83,117234.93,35.86,6.79,1.27,1.35,63.36,1.39,3.27,-8.82,2019-09-30,3.79
0.92383029,36.18110741,10.91819921,1037970886.0,5.2169508,0.03415924,4.0,20.0,117.92,1.67,2.93,61876.0,9.79,89.83,0.37,62.19,47377.83,117234.93,35.86,6.79,1.27,1.35,63.36,1.39,3.27,-8.82,2019-10-31,4.06
