period_begin,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,pending_sales,new_listings,inventory,months_of_supply,median_dom,avg_sale_to_list,sold_above_list,price_drops,off_market_in_two_weeks,remote_work_share,asset_value_momentum,State,City,Property_Type
2019-01-31,,,1254.3057103747926,,,,,,,,,,,,0.98,0.0,IL,Moline,Multi-Family (2-4 Unit)
2019-02-28,86250.0,94900.0,50.497658079625296,82.09342560553635,7.0,2.0,1.0,8.0,1.1,236.0,0.9729502270679752,0.0,,0.0,1.64,-0.9597405499616706,IL,Moline,Multi-Family (2-4 Unit)
2019-03-31,85000.0,129900.0,47.52710552729706,82.676399026764,2.0,1.0,1.0,7.0,3.5,78.0,0.9449749664132344,0.0,,0.0,2.79,-0.05882555083335217,IL,Moline,Multi-Family (2-4 Unit)
2019-04-30,150000.0,114900.0,76.53061224489795,78.57142857142857,1.0,1.0,5.0,11.0,11.0,,1.0,0.0,,1.0,2.43,0.6102519056403048,IL,Moline,Multi-Family (2-4 Unit)
2019-05-31,93000.0,121750.0,45.9271978021978,81.53061224489795,5.0,1.0,1.0,8.0,1.6,219.0,0.9275094744118954,0.0,,0.0,2.2,-0.3998846153846153,IL,Moline,Multi-Family (2-4 Unit)
2019-06-30,60000.0,129900.0,51.41388174807198,76.5317286652079,1.0,1.0,3.0,9.0,9.0,65.0,0.9523809523809524,0.0,,0.0,1.05,0.11946480970828177,IL,Moline,Multi-Family (2-4 Unit)
2019-07-31,95000.0,119450.0,55.329062317996495,73.63647937531827,1.0,1.0,1.0,9.0,9.0,76.0,0.9509509509509508,0.0,,0.0,0.43,0.07615026208503184,IL,Moline,Multi-Family (2-4 Unit)
2019-08-31,,,1254.3057103747926,,,,,,,,,,,,0.47,21.669925312773888,IL,Moline,Multi-Family (2-4 Unit)
2019-09-30,102000.0,116200.0,52.065122377622366,75.67186096749921,4.0,2.0,3.0,15.0,3.8,257.0,0.8279451355832615,0.0,,0.0,0.47,-0.9584908830861776,IL,Moline,Multi-Family (2-4 Unit)
2019-10-31,111000.0,99900.0,74.29718875502006,72.44677151977993,1.0,,5.0,20.0,20.0,1612.0,1.853088480801336,1.0,,,0.47,0.4270049768855062,IL,Moline,Multi-Family (2-4 Unit)
2019-11-30,65125.0,128900.0,53.3695908986769,73.24710395090142,2.0,1.0,2.0,20.0,10.0,63.0,0.9048101471647194,0.0,,0.0,0.19,-0.28167415493132153,IL,Moline,Multi-Family (2-4 Unit)
2019-12-31,,,1254.3057103747926,,,,,,,,,,,,0.47,22.50225454709057,IL,Moline,Multi-Family (2-4 Unit)
2020-01-31,95000.0,,56266.55982905984,,2.0,1.0,,20.0,10.0,3662.0,1.349772929198911,0.5,,0.0,0.83,43.85872890768162,IL,Moline,Multi-Family (2-4 Unit)
2020-02-29,72250.0,93000.0,73.94186639469659,67.59984443188074,3.0,1.0,4.0,22.0,7.3,1247.0,0.9704566226305356,0.0,,1.0,1.27,-0.9986858648081679,IL,Moline,Multi-Family (2-4 Unit)
2020-03-31,86500.0,102400.0,50.9375,79.3086678276221,3.0,1.0,1.0,18.0,6.0,123.0,0.9676136810968272,0.0,,0.0,1.74,-0.3111142241379311,IL,Moline,Multi-Family (2-4 Unit)
