occupancy,age_median,airport_distance,airport_volume,railroad_distance,asset_value_momentum,rank_desirability,rank_fiscal_health_tax,CPI,Inflation,Avg_household_size,Median_household_income,Employment_in_industry,Employment_in_services,Employment_in_agriculture,Labor_force_participation_rate,Real_GDP_per_capita,Real_GDP_per_worker,Prop_GVA_industries,Prop_GVA_construction,Male_15_64,Female_15_64,Prop_further_educ,Pop_growth,Real_GDP_growth,Unemp_growth,period_begin,remote_work_share
0.89209592,35.7693416,11.41810597,633392154.0,1.85660147,0.05770166,32.0,11.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52,2019-01-31,3.81
0.899,35.7693416,11.41810597,633392154.0,1.85660147,0.05770166,32.0,17.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52,2019-02-28,4.17
0.899,35.7693416,11.39585489,633392154.0,1.82057558,0.05770166,32.0,17.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52,2019-03-31,3.39
0.899,35.7693416,11.39585489,633392154.0,1.82057558,0.05549899,32.0,17.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52,2019-04-30,3.84
0.899,35.7693416,11.39585489,633392154.0,1.82057558,0.05549899,32.0,17.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52,2019-05-31,4.29
0.899,35.7693416,11.39585489,633392154.0,1.82057558,0.05457659,32.0,17.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52,2019-06-30,3.93
0.899,35.7693416,11.39585489,633392154.0,1.82057558,0.05457659,32.0,17.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52,2019-07-31,3.17
0.90008095,36.02229818,11.57780281,726371283.0,2.20597675,0.06235395,19.0,6.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52,2019-08-31,3.8
0.90008095,36.02229818,11.57780281,726371283.0,2.20597675,0.06235395,19.0,6.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52,2019-09-30,4.71
0.89983401,36.02229818,11.57780281,726371283.0,2.20597675,0.07465502,19.0,6.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52,2019-10-31,4.3
0.89983401,36.02229818,11.57780281,726371283.0,2.20597675,0.07465502,19.0,6.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52,2019-11-30,4.04
0.89983401,36.02229818,11.57780281,726371283.0,2.20597675,0.07465502,19.0,6.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52,2019-12-31,4.25
0.89983401,36.02229818,11.57780281,726371283.0,2.20597675,0.05952983,19.0,6.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89,2020-01-31,4.09
0.90966773,36.02229818,11.57780281,726371283.0,2.20597675,0.06239043,19.0,6.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89,2020-02-29,4.41
0.90966773,36.02229818,11.57780281,726371283.0,2.20597675,0.06239043,19.0,6.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89,2020-03-31,5.42
0.90381108,36.02229818,11.57780281,726371283.0,2.20597675,0.05681827,19.0,6.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89,2020-04-30,9.0
0.90381108,36.02229818,11.57780281,726371283.0,2.20597675,-0.05512268,19.0,6.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89,2020-05-31,9.34
0.90381108,36.02229818,11.57780281,726371283.0,2.20597675,-0.05512268,19.0,6.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89,2020-06-30,8.94
0.90376033,36.02229818,11.57780281,726371283.0,2.20597675,-0.037828,19.0,6.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89,2020-07-31,9.87
0.90376217,36.10801822,11.57780281,726371283.0,2.20597675,-0.0362198,10.0,3.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89,2020-08-31,11.04
0.90376217,36.10801822,11.57780281,726371283.0,2.20597675,-0.04518608,10.0,3.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89,2020-09-30,11.69
0.90376217,36.10801822,11.57780281,726371283.0,2.20597675,-0.04518608,10.0,3.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89,2020-10-31,11.5
